"iso2c","year","country","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCredits","PortfolioEquity","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAll","ExternPrivateDebt","ExternPublicDebt","ExternDebtTotal","TotalReserves","BankConcentration","TradeOpen","imfcode","IMFCreditsGDP","PortfolioEquityGDP","ShortExternDebtAllGDP","ExternPrivateDebtGDP","ExternPublicDebtGDP","ExternDebtTotalGDP","TotalReservesGDP"
"5345","OE",2011,"OECD members",46752053784982.8,31083.8589132551,6.45,2.9,4.85294117647059,199.671134712685,66.6,NA,0,259712228478.718,-5.99314015224144,NA,62.4756712790371,NA,NA,NA,NA,NA,NA,56.1981020640121,NA,0,0.555509774336673,NA,NA,NA,NA,NA
"5346","OE",2012,"OECD members",46777297862832,31355.0959553909,7.4,3.1,4.85294117647059,205.403355516636,65.6117647058824,NA,0,657694182518.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9966320721899,NA,0,1.40601148969073,NA,NA,NA,NA,NA
"5347","OM",1980,"Oman",5981760088.6734,6072.47051363194,NA,NA,NA,6.58903257869853,NA,NA,0,0,NA,-33.773322827738,NA,NA,NA,NA,NA,704464237.08004,NA,100.314607042286,449,0,0,NA,NA,NA,NA,11.7768721352426
"5348","OM",1981,"Oman",7259120021.71803,6722.50065386554,NA,NA,NA,5.57691519348149,NA,NA,0,0,NA,-14.7360809833695,NA,NA,NA,NA,NA,853184972.37831,NA,102.775896834648,449,0,0,NA,NA,NA,NA,11.7532837289606
"5349","OM",1982,"Oman",7554719229.45067,7097.13710939591,NA,NA,NA,7.5061698166648,NA,NA,0,0,NA,1.18684420145954,NA,NA,NA,NA,NA,999747222.871061,NA,101.697704564784,449,0,0,NA,NA,NA,NA,13.233413347431
"5350","OM",1983,"Oman",7932541574.24549,7849.17902154381,NA,NA,NA,8.0997849474723,NA,NA,0,0,NA,-12.1213448269218,NA,NA,NA,NA,NA,872445729.45847,NA,91.7186790777011,449,0,0,NA,NA,NA,NA,10.9983127260377
"5351","OM",1984,"Oman",8821443172.07308,8712.40404418191,NA,NA,NA,7.19757794162017,NA,NA,0,0,NA,-12.5444075889252,NA,NA,NA,NA,NA,989190263.499711,NA,87.859790741906,449,0,0,NA,NA,NA,NA,11.2134743057835
"5352","OM",1985,"Oman",10005645467.1275,9483.7561624142,NA,NA,NA,13.6496140832672,NA,NA,0,0,NA,16.8704772462122,NA,NA,NA,NA,NA,1184621145.15704,NA,87.0106200853669,449,0,0,NA,NA,NA,NA,11.8395274852481
"5353","OM",1986,"Oman",7324167383.94241,9278.99802398403,NA,NA,NA,22.4064759799043,NA,NA,0,0,NA,16.7143741461749,NA,NA,NA,NA,NA,1080834052.9,NA,80.1729942107419,449,0,0,NA,NA,NA,NA,14.7570910963836
"5354","OM",1987,"Oman",7811183251.52225,8628.43632076129,NA,NA,NA,19.2047350433186,NA,NA,0,0,NA,-6.90833236016752,NA,NA,NA,NA,NA,1541969521,NA,77.9449930706797,449,0,0,NA,NA,NA,NA,19.7405370140241
"5355","OM",1988,"Oman",8386215932.36043,8822.43644135325,NA,NA,NA,22.2058613738564,NA,NA,0,0,NA,7.2183336015974,NA,NA,NA,NA,NA,1172670921.5,NA,71.3599007598077,449,0,0,NA,NA,NA,NA,13.9833141783881
"5356","OM",1989,"Oman",9372171727.04421,9509.62966539828,NA,NA,NA,19.0878288378288,NA,NA,0,0,NA,-9.75710912637306,NA,NA,NA,NA,NA,1470103478.8,NA,NA,449,0,0,NA,NA,NA,NA,15.6858359152542
"5357","OM",1990,"Oman",11685045607.8469,9144.88916322061,NA,NA,NA,14.9989984197289,NA,NA,0,0,-0.318279952814441,-11.2489760991277,19.5797814329275,NA,NA,NA,NA,1783597699.8,NA,74.82917492043,449,0,0,NA,NA,NA,NA,15.2639344308785
"5358","OM",1991,"Oman",11341482538.7575,9314.75318888305,NA,NA,NA,14.1682718734709,NA,NA,0,0,-6.66620803369423,-4.95440804691359,27.1739130372469,NA,NA,NA,NA,2640633665.6,NA,77.806824418041,449,0,0,NA,NA,NA,NA,23.2829672538498
"5359","OM",1992,"Oman",12452275788.2837,9684.64825368917,NA,NA,NA,18.2617640225311,NA,NA,0,0,-11.7233024868008,13.188998676294,30.2115749993895,NA,NA,NA,NA,2420918518,NA,80.2648342361934,449,0,0,NA,NA,NA,NA,19.441574850742
"5360","OM",1993,"Oman",12493108040.8886,9876.32906886177,NA,NA,NA,22.7400282978974,NA,NA,0,0,-10.2943625549831,11.8893336472804,27.3086851357469,NA,NA,NA,NA,1916720461.15216,NA,81.105837238047,449,0,0,NA,NA,NA,NA,15.3422227269543
"5361","OM",1994,"Oman",12918855771.2386,9941.33678522657,NA,NA,NA,25.3956273827668,NA,NA,0,0,-9.98731704548764,3.31882894552797,29.4465806136561,NA,NA,NA,NA,1756912666.6582,NA,77.7887382861605,449,0,0,NA,NA,NA,NA,13.5995996686459
"5362","OM",1995,"Oman",13802600904.5003,10218.3672894233,NA,NA,NA,25.6313052084648,NA,NA,0,0,-8.85794500870725,-2.25026957652626,27.4104501258593,NA,NA,NA,NA,1943066327.43273,NA,79.5914905696223,449,0,0,NA,NA,NA,NA,14.0775375661206
"5363","OM",1996,"Oman",15277763467.7569,10426.068092967,NA,NA,NA,26.3889314201975,NA,NA,0,10400000,-4.52479443897166,-1.26712473740746,25.9826702490687,NA,NA,NA,NA,2068956211.91264,NA,85.5761536670826,449,0,0.0680727910335094,NA,NA,NA,NA,13.5422715260587
"5364","OM",1997,"Oman",15837451381.2412,11046.369310543,NA,NA,NA,33.2566712812552,NA,NA,0,85300000,0.658526971900864,-7.75571457599401,23.755644935333,NA,NA,NA,NA,2153955302.78143,NA,88.6279660693988,449,0,0.538596759962492,NA,NA,NA,NA,13.6003909400012
"5365","OM",1998,"Oman",14085373242.7094,11372.6560369112,NA,NA,NA,47.4756946606833,NA,NA,0,239800000,-7.10325631328118,7.58992238115675,28.7509238508191,NA,NA,NA,NA,2021367834.79764,90.15468,91.6942314836349,449,0,1.70247529737361,NA,NA,NA,NA,14.3508290477421
"5366","OM",1999,"Oman",15710148340.0807,11352.4386143277,NA,NA,NA,42.5141444866734,NA,NA,0,12200000,-7.48275986851561,-10.699346144552,26.6780255046746,NA,NA,NA,NA,2851826220.46727,89.68687,86.2503958295715,449,0,0.0776568096997188,NA,NA,NA,NA,18.1527644343848
"5367","OM",2000,"Oman",19867880550.2714,11855.1239112402,NA,NA,NA,36.9405434640531,NA,NA,0,-1e+07,-5.18117079644312,9.5181434372132,NA,NA,NA,NA,NA,2459611643.43089,95.0507,90.5330399904008,449,0,-0.0503324950776564,NA,NA,NA,NA,12.3798390935932
"5368","OM",2001,"Oman",19949284974.8547,12477.5063556315,NA,NA,NA,42.1234208378388,NA,NA,0,22626788.0364109,-4.44299588698612,8.55509780986435,NA,NA,NA,NA,NA,2445296366.82739,100,93.396779736997,449,0,0.113421549017577,NA,NA,NA,NA,12.2575639673782
"5369","OM",2002,"Oman",20049414986.065,12413.2997524041,12.8,11.3,NA,40.8498767674147,NA,NA,0,-48634590.3771131,0.395641458036062,-4.23466465161062,NA,NA,NA,NA,NA,3173684496.01584,NA,77.3770917109872,449,0,-0.242573613299519,NA,NA,NA,NA,15.8293122179458
"5370","OM",2003,"Oman",21542262852.4551,12029.921375582,12.6,12.5,NA,38.4233611010503,NA,NA,0,51495448.6345904,1.25316914161536,-1.33480760565266,15.7539538814439,NA,NA,NA,NA,3593748648.57875,NA,82.9047446577327,449,0,0.239043822774271,NA,NA,NA,NA,16.6823173275373
"5371","OM",2004,"Oman",24673602279.5173,12060.924354942,12.9,9.9,2,34.3862654158322,0,NA,0,31729518.8556567,2.3273953831559,-4.85146452378262,13.9042900811637,NA,NA,NA,NA,3597609264.8676,NA,90.576578475809,449,0,0.128597026474715,NA,NA,NA,NA,14.5808026899021
"5372","OM",2005,"Oman",30905071770.5812,12252.6128752564,14.6,7,2,27.9206345199024,0,16.7530083644917,0,573211963.589077,2.23512580998064,-12.671961948961,8.56686022048304,NA,NA,NA,NA,4358381920.59506,NA,89.8510477152234,449,0,1.85475046893346,NA,NA,NA,NA,14.1024811492068
"5373","OM",2006,"Oman",36803641389.0006,12761.6685230813,12.9,4.9,2,27.8496078015688,0,15.3908556458451,0,1180754226.26788,-0.0791463500812663,-5.46405292466235,7.96834145996749,NA,NA,NA,NA,5014439127.1764,NA,88.7923114974207,449,0,3.20825380778971,NA,NA,NA,NA,13.6248450912117
"5374","OM",2007,"Oman",41901170688.8693,13550.7849500609,14.1,3.2,2,32.7275975172243,0,5.87610944304314,0,1629388816.64499,0.15144932034014,-11.4091615158515,6.21252560362485,NA,NA,NA,NA,9523990154.54225,100,96.8903233815406,449,0,3.88864747656758,NA,NA,NA,NA,22.7296516969924
"5375","OM",2008,"Oman",60566970579.2556,15145.111140072,13.1,2.1,2,29.0944993129509,0,8.28667118019556,0,-1460078023.40702,0.19108553761594,-20.3861863314042,4.14290621779457,NA,NA,NA,NA,11582398520.1374,100,96.1782892476812,449,0,-2.41068359444595,NA,NA,NA,NA,19.1232918030482
"5376","OM",2009,"Oman",46866060195.7311,14910.9745234369,13.4,2.7,2,41.2650633518313,0,-1.27192007853733,0,332899869.960988,-3.71254162042175,1.43992572629652,5.79800221975583,NA,NA,NA,NA,12203595329.612,100,94.1287458379578,449,0,0.710321858869013,NA,NA,NA,NA,26.0393028102746
"5377","OM",2010,"Oman",58813004375.26,14960.3326060181,13.5,2.9,2,37.0625323433686,0,9.9820461218204,0,690767230.169051,-0.42275444865037,-4.07147396779387,5.02441008950366,NA,NA,NA,NA,13025234533.1185,100,89.55672692539,449,0,1.1745144420128,NA,NA,NA,NA,22.1468613472119
"5378","OM",2011,"Oman",69971912137.5133,13902.6806702048,11.3,2.4,4,33.1332808520603,0,14.6668548709548,0,-447334200.260078,-0.770883356501959,-14.3599903001475,NA,NA,NA,NA,NA,14366194745.442,100,94.4871061023929,449,0,-0.639305382109536,NA,NA,NA,NA,20.5313736706361
"5379","OM",2012,"Oman",NA,NA,NA,2.5,5,35.361216201188,0,NA,0,1373211963.58908,10.5938016088647,-2.70310697162297,NA,NA,NA,NA,NA,14401122685.6763,NA,NA,449,NA,NA,NA,NA,NA,NA,NA
"5380","PA",1980,"Panama",3810300000,3353.14776375648,NA,NA,NA,65.3281893814135,NA,NA,23100000,0,-5.01,4.53385505273903,NA,680773000,0,2270854000,2974727000,117382755.59084,NA,186.940660840354,283,0.606251476261712,0,17.8666509198751,0,59.5977744534551,78.0706768495919,3.08066964781881
"5381","PA",1981,"Panama",4312700000,3575.60290290047,NA,NA,NA,70.1022561272521,NA,NA,93600000,0,-5.39,6.64219185532667,NA,843074000,0,2429463000,3366137000,119947448.39721,NA,181.528972569388,283,2.17033412943168,0,19.5486354256035,0,56.3327613791824,78.0517309342175,2.78126112173835
"5382","PA",1982,"Panama",4764700000,3679.71330821335,NA,NA,NA,67.6097130984112,NA,NA,8.4e+07,0,NA,4.89310620784269,NA,9.22e+08,0,2917156000,3923156000,100969755.79622,NA,159.223036077822,283,1.76296513946314,0,19.3506411736311,0,61.2243373139967,82.3379436270909,2.11912094772431
"5383","PA",1983,"Panama",4891900000,3434.52253796986,NA,NA,NA,69.1081175003577,NA,NA,192780000,0,-1.04,8.10824532900081,NA,1050657000,0,3145439000,4388876000,206695836.49093,NA,127.500562153764,283,3.94080009812138,0,21.477483186492,0,64.2989227089679,89.7172059935812,4.22526700241072
"5384","PA",1984,"Panama",5106300000,3448.60020135325,NA,NA,NA,71.0710299042359,NA,NA,271140000,0,-1.02,10.2620195893203,NA,912678000,0,3180790000,4364608000,215639208.4,NA,125.210034663063,283,5.3099112860584,0,17.8735679454791,0,62.2914830699332,85.4749623014707,4.22300312163406
"5385","PA",1985,"Panama",5.402e+09,3539.15411554634,NA,NA,NA,69.3206219918549,NA,NA,311240000,0,-0.05,1.41771682727947,NA,1124033000,0,3323376000,4758649000,97962498.18829,NA,128.150684931507,283,5.76156978896705,0,20.8077193631988,0,61.52121436505,88.0905035172159,1.81344868915753
"5386","PA",1986,"Panama",5613700000,3585.56716526533,NA,NA,NA,68.6855371679997,NA,NA,353040000,0,NA,-2.13646975904145,NA,1011653000,0,3494326000,4859019000,170173625.5,NA,132.627322443308,283,6.28890036874076,0,18.0211446995743,0,62.2463972068333,86.5564422751483,3.03139864082512
"5387","PA",1987,"Panama",5638300000,3444.93123083152,NA,NA,NA,67.61967259635,NA,NA,346018000,-7e+05,NA,-4.16110183639399,NA,1257776000,0,4026498000,5630292000,77814186.6,NA,134.247911604562,283,6.13692070304879,-0.0124150896546831,22.3077168650125,0,71.4133338062891,99.8579713743504,1.38010014720749
"5388","PA",1988,"Panama",4874500000,2920.51970937897,NA,NA,NA,66.072417683865,NA,NA,328074000,7e+05,1.26,-1.40077821011673,NA,1733067000,0,4005270000,6066411000,72213457,NA,133.812698738332,283,6.73041337573084,0.0143604472253564,35.5537388450097,0,82.1678120832906,124.451964304031,1.48145362601292
"5389","PA",1989,"Panama",4887500000,2903.72511990029,NA,NA,NA,65.4342710997443,NA,NA,319596000,0,1.66,-1.06439595529537,NA,2048698000,0,3864519000,6232813000,119413141.6,NA,149.121227621483,283,6.53904859335038,0,41.917094629156,0,79.069442455243,127.525585677749,2.44323563375959
"5390","PA",1990,"Panama",5313200000,3073.49864747636,NA,NA,NA,52.6707069186178,NA,NA,272116000,-1e+06,2.00067755778062,-24.930563941553,NA,2378586000,0,3855586000,6506288000,343513830.6,NA,165.384325830008,283,5.12150869532485,-0.018821049461718,44.7674847549499,0,72.5661748099074,122.455168260182,6.46529079650681
"5391","PA",1991,"Panama",5842300000,3293.63761842992,NA,NA,NA,52.2374407339575,NA,NA,215559000,1800000,5.55089605121271,-12.4607635206787,NA,2554734000,0,3859562000,6629855000,499075395.9,NA,189.738630333944,283,3.68962566112661,0.0308097838180169,43.728223473632,0,66.0623726956849,113.480221830443,8.5424472536501
"5392","PA",1992,"Panama",6641400000,3490.93582538221,NA,NA,NA,55.4115096214653,NA,NA,109725000,-1400000,0.919986749781673,-3.41592804983428,NA,2533829000,0,3618635000,6262189000,504386250,NA,196.216159243533,283,1.6521365977053,-0.0210798927936881,38.1520311982413,0,54.486027042491,94.2901948384377,7.59457719757882
"5393","PA",1993,"Panama",7252700000,3606.53096516324,NA,NA,NA,58.7308588525652,NA,NA,113067000,-1e+05,2.89547340990252,-5.91398450602987,NA,2954993000,0,3644049000,6712109000,597409921.32,NA,189.650750754891,283,1.55896424779737,-0.00137879686185834,40.7433507521337,0,50.2440332565803,92.5463482565114,8.23706924759055
"5394","PA",1994,"Panama",7733900000,3633.92114629416,NA,NA,NA,61.9513182223716,NA,NA,133241000,4e+05,0.870194856411384,-5.19621588761367,NA,2976084000,0,3795978000,6905303000,704267861.7548,NA,194.780123870234,283,1.72281772456329,0.00517203480779426,38.4810250972989,0,49.0823258640531,89.2861686859153,9.10624473751665
"5395","PA",1995,"Panama",7906100000,3622.22821353534,NA,NA,NA,67.3059283338182,NA,NA,110541000,2e+05,1.52160989615613,-4.29317719553313,NA,2206697000,0,3787819000,6105057000,781372942.92845,NA,198.766775021819,283,1.39817356218616,0.00252969226293621,27.9113216377228,0,47.9100820885139,77.2195772884229,9.883165440969
"5396","PA",1996,"Panama",9322100000,3647.92516866419,NA,NA,NA,65.8358808530267,NA,NA,130839000,-1e+05,-1.18428251145128,6.04196328012253,NA,728229000,7.5e+07,5131540000,6065608000,866521834.5388,NA,165.609680222268,283,1.4035356840197,-0.00107271966616964,7.81185569775051,0.80453974962723,55.0470387573615,65.066969888759,9.29535013075165
"5397","PA",1997,"Panama",1.0084e+10,3804.19153742927,NA,NA,NA,66.5949844704482,NA,NA,142203000,-1e+05,-0.743752479174931,-5.98432274396903,NA,462226000,344333000,5071093000,6019855000,1147777993.25025,NA,175.810194367315,283,1.41018445061484,-0.000991669972233241,4.58375644585482,3.41464696548988,50.2885065450218,59.6970944069814,11.382169706964
"5398","PA",1998,"Panama",10932500000,4000.20576364247,NA,NA,NA,78.2948425794649,NA,NA,176756000,0,-1.85959295678024,0.253930655560456,NA,463175000,349317000,5414538000,6403786000,954498603.25484,44.89131,160.283558198033,283,1.61679396295449,0,4.23667962497142,3.19521609878802,49.5269883375257,58.5756780242397,8.73083561175248
"5399","PA",1999,"Panama",11456300000,4072.77635849409,NA,NA,NA,88.9176998507372,NA,NA,184804000,0,0.178067962605728,-0.637590667915827,NA,443960000,567216000,5675719000,6871699000,822912131.79528,58.87455,134.277209919433,283,1.61312116477397,0,3.87524768031563,4.95112732732208,49.5423391496382,59.9818353220499,7.18305327021185
"5400","PA",2000,"Panama",11620500000,4099.65797832616,9.6,1.4,NA,94.2854804010154,NA,NA,124294000,0,-0.840755561292543,0.240206206570915,NA,960000,780115000,5700412000,6605781000,722595083.23271,45.01672,142.394045006669,283,1.06960974140528,0,0.00826126242416419,6.71326535002797,49.0547911019319,56.8459274557893,6.21827875937103
"5401","PA",2001,"Panama",11807500000,4041.70457623116,9.6,2.8,NA,98.9675310014821,NA,NA,86994000,0,0.909760745289011,-2.66512522753815,NA,846000,1395342000,5573553000,7056735000,1091760800.54786,45.00842,138.644082151175,283,0.736769002752488,0,0.00716493753969934,11.8174211306373,47.2034977768368,59.7648528477662,9.24633326739665
"5402","PA",2002,"Panama",12272400000,4051.14012672317,10.2,3.5,NA,91.0529170506177,NA,NA,85635000,0,-3.62,3.38723386087702,NA,0,1469153000,5651144000,7205932000,1182833320.468,47.61023,129.744793194485,283,0.697785274273981,0,0,11.971195528177,46.0475864541573,58.7165672566083,9.63815814728985
"5403","PA",2003,"Panama",12933200000,4140.29692989274,12.2,2.5,NA,88.8161711459654,NA,NA,83693000,0,-2.23,2.76787787375713,NA,0,1722888000,5728360000,7534941000,1010969627.86394,48.58157,122.139918968237,283,0.64711749605666,0,0,13.321436303467,44.291899916494,58.2604537160177,7.81685605931974
"5404","PA",2004,"Panama",14179300000,4367.46494953568,13.2,1.8,6,90.3320677764064,53,NA,77114000,0,-5.23,4.91128255194706,NA,0,1741672000,5861665000,7680451000,630646311.02303,56.97796,131.517070659341,283,0.543849132185651,0,0,12.2832015684836,41.339593632972,54.1666443336413,4.44765475744945
"5405","PA",2005,"Panama",15464700000,4594.48193945862,12.8,1.8,6,90.3183144467723,40.2,-6.60730567033308,61443000,0,-353.2,-5.04043280409792,NA,0,1742038000,6304969000,8108450000,1210531960.83662,64.50356,144.546612608069,283,0.39731129604842,0,0,11.2646090774473,40.7700699011297,52.4319902746254,7.82771059792055
"5406","PA",2006,"Panama",1.7137e+10,4895.27449982275,12,1.5,6,90.6191224542569,45.5,-2.61644395168349,54643000,0,NA,0.144275720030152,NA,0,1694421000,7186250000,8935314000,1334983323.9248,82.43919,146.192449086771,283,0.318859777090506,0,0,9.88750072941588,41.9341191573788,52.1404796638852,7.7900643282068
"5407","PA",2007,"Panama",19793700000,5389.92753935094,13.7,1.4,6,87.8334305784164,41.6,-7.10832234498856,46862000,0,NA,-6.72371627184503,NA,0,1060989000,7677342000,8785193000,1935051647.34825,81.97447,155.137745848427,283,0.236752097889733,0,0,5.36023583261341,38.7867957986632,44.3837837291663,9.77609869477788
"5408","PA",2008,"Panama",23001600000,5830.94769477898,13.4,1.7,6,86.0839054340915,43.7,-11.8343941291041,40543000,0,NA,-3.00302674678263,NA,0,1110989000,8128896000,9280428000,2423782843.95527,77.45319,161.190525876461,283,0.176261651363383,0,0,4.83005095297718,35.3405676126878,40.3468802170284,10.5374532378411
"5409","PA",2009,"Panama",24162900000,5951.34987035926,11.7,1.4,6,83.4751338903402,45.9,-0.735838827293082,308852000,0,NA,-0.595179547159289,NA,0,1135989000,9798086000,11242927000,3028272281.86853,78.12574,148.851917609227,283,1.27820749992757,0,0,4.70137690426232,40.5501243642112,46.5297087684011,12.5327352340511
"5410","PA",2010,"Panama",26589600000,6286.5742700446,12.2,1.1,6,88.3620225976321,31.9,-10.3972981917742,303403000,0,NA,1.61187718513372,NA,0,991389000,10086801000,11381593000,2714468988.46509,71.01205,151.373845413244,283,1.14105891025062,0,0,3.72848406895929,37.9351362938893,42.8046792730993,10.2087620290079
"5411","PA",2011,"Panama",31315800000,6852.80666018778,11.8,0.9,6,89.7365172900261,53.8,-12.2161975743874,302465000,0,NA,1.99579717031442,NA,0,1390752000,10889984000,12583201000,2303728083.38229,73.35735,168.230733367821,283,0.965854297191833,0,0,4.44105531393099,34.7747271345455,40.1816367456683,7.35644014645096
"5412","PA",2012,"Panama",36252500000,7460.40740165477,11.7,0.9,6,89.0162109765671,57.9,-9.01179229018688,302790000,NA,NA,-0.601511346968904,NA,0,2268019000,9723193000,12294002000,2466273040.01576,NA,162.026349686229,283,0.835225156885732,NA,0,6.25617267774636,26.8207516722985,33.9121495069306,6.80304265917043
"5413","PE",1980,"Peru",20661220078.2964,2736.99567701081,NA,NA,NA,20.6611701961421,NA,NA,473943000,0,0,17.0573853013088,NA,2084013000,6.1e+08,6366123000,9534079000,2803966968.79032,NA,41.8216534016468,293,2.29387711956979,0,10.0865921378436,2.95239098992404,30.8119412884397,46.1448015357771,13.5711587126249
"5414","PE",1981,"Peru",24966849816.694,2861.22748085804,NA,NA,NA,23.6997344461305,NA,NA,387400000,0,0,13.3955165386424,NA,1516026000,6.35e+08,6204370000,8742796000,1755200168.39021,NA,35.7928679817906,293,1.55165750923437,0,6.07215572301122,2.54337253062423,24.8504318548489,35.0176176177187,7.03012266776484
"5415","PE",1982,"Peru",24817438679.3794,2775.7714332936,NA,NA,NA,24.9781936265166,NA,NA,649500000,0,0,18.9219330855019,NA,2276003000,8.19e+08,7126644000,10871147000,1988396095.66873,NA,36.0676751778294,293,2.61711133203953,0,9.17098266829248,3.30009881592052,28.7162752452833,43.8044680615359,8.01209230878798
"5416","PE",1983,"Peru",19129866510.707,2390.76433439212,NA,NA,NA,33.4701760212908,NA,NA,697590000,0,-3.23,70.4661532225375,NA,1615610000,7.22e+08,8475005000,11510205000,1899044230.99942,NA,39.2041054436348,293,3.64660150456125,0,8.44548496507146,3.77420302225264,44.302478510535,60.1687680024204,9.92711700281088
"5417","PE",1984,"Peru",19845514734.2444,2457.07082971369,NA,NA,NA,30.4179681463406,NA,NA,674660000,0,-1.45,29.4904847969381,NA,1787659000,5.46e+08,9317321000,12325640000,2061520802.6986,NA,34.755045524774,293,3.39955908946943,0,9.0078741919216,2.75125139010807,46.9492533943829,62.107938065882,10.3878424435187
"5418","PE",1985,"Peru",18838400475.898,2468.42875124502,NA,NA,NA,20.6209656871072,NA,NA,701890000,0,-2.12,5.08135549602873,NA,1959050000,4.07e+08,9982048000,13049988000,2480958000,NA,39.4242610837438,293,3.72584711158468,0,10.3992374644887,2.16048066565269,52.9877683233835,69.2733335651095,13.1696849909001
"5419","PE",1986,"Peru",17977500454.1499,2654.3602230137,NA,NA,NA,18.274231678487,NA,NA,728420000,0,-3.6,15.0518194958029,NA,2784406000,3.75e+08,11158179000,15046005000,2242553300,NA,29.2685301070783,293,4.05184247864587,0,15.4882821841746,2.08594070658714,62.067466099962,83.6935314693696,12.4742219070968
"5420","PE",1987,"Peru",23905267270.5645,2803.43542376504,NA,NA,NA,22.1000393218789,NA,NA,844730000,0,-5.85,58.1097887788974,NA,3616885000,3.87e+08,12787505000,17636120000,1370497700,NA,23.6862727599776,293,3.5336563713728,0,15.1300755564177,1.61889007815666,53.492415940255,73.7750379462021,5.73303650818223
"5421","PE",1988,"Peru",12375610633.6897,2504.15938378078,NA,NA,NA,31.6732218703701,NA,NA,801250000,0,-2.95,97.0025394066879,NA,4709100000,3.86e+08,12484121000,18380471000,1213348000,NA,41.4464215802866,293,6.47442799968823,0,38.0514557171068,3.11903801295433,100.876808179589,148.521729909339,9.80434853611946
"5422","PE",1989,"Peru",20576647134.6777,2164.51658252538,NA,NA,NA,20.8125470212171,NA,NA,758248000,0,-4.92,388.222709209661,NA,4811703000,3.84e+08,12771883000,18725834000,1597167000,NA,24.6428476119928,293,3.68499296817959,0,23.3842907860867,1.86619325046813,62.0697964853352,91.0052734900696,7.76203717518343
"5423","PE",1990,"Peru",26294371425.0603,2011.09812158831,NA,NA,NA,20.2062400378775,NA,NA,754668000,0,-8.11069771176578,1664.86104437535,190.081272427692,5337305000,3.3e+08,13785709000,20207682000,1890650000,NA,29.5980021149247,293,2.87007431286511,0,20.2982794824036,1.255021444192,52.428364904214,76.8517401436747,7.1903221013988
"5424","PE",1991,"Peru",34544482512.9374,2013.83558857887,NA,NA,NA,11.5953870572652,NA,NA,705793000,0,-2.03780224339618,-10.4461185605426,78.3006213235807,4321923000,2.18e+08,15558474000,20804190000,3090441600,NA,27.1367207167668,293,2.04314248950081,0,12.5111817737648,0.631070388500843,45.0389551911022,60.2243498428686,8.94626688601453
"5425","PE",1992,"Peru",36084008138.7718,1966.57885325951,NA,NA,NA,12.6969097683208,NA,NA,630741000,0,-3.45708666060796,4.8608875603587,80.1762569633686,3877053000,2.28e+08,15685277000,20421071000,3456209000,NA,28.3722333440956,293,1.74797931974269,0,10.7445186939589,0.631858853160542,43.4687769154624,56.5931337823245,9.57822918869799
"5426","PE",1993,"Peru",34834667901.8806,2021.71473181578,NA,NA,NA,13.7775863045023,NA,NA,882768000,221689000,-2.91697718549464,2.55379464558462,70.6392584341876,5719232000,5.64e+08,16484217000,23650217000,3917582865.554,NA,28.2089243201397,293,2.53416510955841,0.636403368691314,16.4182188161215,1.61907672433861,47.3212979851893,67.8927586352078,11.2462184987344
"5427","PE",1994,"Peru",44909998632.3762,2239.25224989094,NA,NA,NA,10.5221839592433,NA,NA,938225000,464600000,-1.89900440104736,-31.6820415798346,55.4924106167735,6713728000,1.173e+09,17771564000,26596517000,7420192725.2295,NA,27.9437149942739,293,2.0891227534432,1.03451350289079,14.9492945990873,2.6118905271005,39.5715086644163,59.2218165440473,16.5223623941066
"5428","PE",1995,"Peru",53674086051.4304,2388.55615183416,NA,NA,NA,12.2714629599763,NA,NA,955346000,170518412.89,-1.31326385662271,-7.63517050844119,NA,9659118000,1.288e+09,19009202000,30911666000,8653281588.51988,NA,30.8479320749932,293,1.77990175572732,0.31769225232193,17.9958686036026,2.39966824729133,35.4159770541513,57.5914156607725,16.1218983407157
"5429","PE",1996,"Peru",55876101187.2295,2405.82083989158,NA,NA,NA,13.1771880970177,NA,NA,924157000,294090000,2.66988444679712,-25.924292244767,NA,6437492000,1.378e+09,20293345000,29032994000,10989953427.0466,NA,31.4522440295248,293,1.65393966358415,0.526325197627093,11.5210114220913,2.46617063596224,36.3184699161474,51.959591637785,19.6684328246552
"5430","PE",1997,"Peru",59222879292.0524,2526.99825945808,NA,NA,NA,19.48698145931,NA,NA,1011437000,156338000,0.481042482665712,9.11380496171051,NA,6530180000,2895500000,19267839000,29704956000,11305742353.5043,NA,32.9416978034501,293,1.70784840603948,0.263982436971754,11.0264480181671,4.8891577623592,32.5344516010145,50.1579057875802,19.0901598987632
"5431","PE",1998,"Peru",56751679594.3402,2468.8461901047,NA,NA,NA,24.5235177439829,NA,NA,904680000,-345667637,-0.374242798058785,3.61895017157564,NA,6254625000,4036500000,19364480000,30560285000,9882068025.68047,70.01315,31.6679288265131,293,1.59410260007569,-0.609087941486181,11.0210394559384,7.11256482425334,34.1214218476297,53.8491287278972,17.4128203716917
