"imfcode","country","year","yrcurnt","govfrac","execrlc","checks","polariz","percent1","percentl","prtyin","ElectionYear"
"743",913,"Belarus",1993,NA,0,"Left",1,0,NA,NA,2,NA
"744",913,"Belarus",1994,0,0,"Left",1,0,NA,NA,3,"ElectionYear"
"745",913,"Belarus",1995,4,NA,NA,NA,NA,44.7999992370605,80.0999984741211,NA,"NotElectionYear"
"746",913,"Belarus",1996,3,0.499459445476532,NA,4,NA,44.7999992370605,80.0999984741211,NA,"NotElectionYear"
"747",913,"Belarus",1997,2,0.50500613451004,NA,3,NA,44.7999992370605,80.0999984741211,NA,"NotElectionYear"
"748",913,"Belarus",1998,1,NA,NA,1,0,44.7999992370605,80.0999984741211,NA,"NotElectionYear"
"749",913,"Belarus",1999,4,NA,NA,1,0,44.7999992370605,80.0999984741211,NA,"NotElectionYear"
"750",913,"Belarus",2000,3,NA,NA,1,0,44.7999992370605,80.0999984741211,NA,"NotElectionYear"
"751",913,"Belarus",2001,2,NA,NA,1,0,44.7999992370605,80.0999984741211,NA,"NotElectionYear"
"752",913,"Belarus",2002,4,NA,NA,1,0,75.6500015258789,NA,NA,"NotElectionYear"
"753",913,"Belarus",2003,3,NA,NA,1,0,75.6500015258789,NA,NA,"NotElectionYear"
"754",913,"Belarus",2004,2,NA,NA,1,0,75.6500015258789,NA,NA,"NotElectionYear"
"755",913,"Belarus",2005,1,0.530303001403809,NA,3,NA,75.6500015258789,NA,NA,"NotElectionYear"
"756",913,"Belarus",2006,0,0.530303001403809,NA,3,NA,75.6500015258789,NA,NA,"ElectionYear"
"757",913,"Belarus",2007,4,0.530303001403809,NA,3,NA,83,NA,NA,"NotElectionYear"
"758",913,"Belarus",2008,3,0.530303001403809,NA,3,NA,83,NA,NA,"NotElectionYear"
"759",913,"Belarus",2009,2,0.28571429848671,NA,3,NA,83,NA,NA,"NotElectionYear"
"760",913,"Belarus",2010,1,0.28571429848671,NA,3,NA,83,NA,NA,"NotElectionYear"
"761",913,"Belarus",2011,NA,0.28571429848671,NA,NA,NA,83,NA,NA,NA
"762",913,"Belarus",2012,NA,0.28571429848671,NA,NA,NA,83,NA,NA,NA
"763",339,"Belize",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",339,"Belize",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",339,"Belize",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",339,"Belize",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",339,"Belize",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",339,"Belize",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",339,"Belize",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",339,"Belize",1982,2,0,"Right",3,0,NA,NA,3,"NotElectionYear"
"771",339,"Belize",1983,1,0,"Right",3,0,NA,NA,4,"NotElectionYear"
"772",339,"Belize",1984,0,0,"Right",3,0,NA,NA,5,"ElectionYear"
"773",339,"Belize",1985,4,0,"Right",2,0,NA,NA,1,"NotElectionYear"
"774",339,"Belize",1986,3,0,"Right",2,0,NA,NA,2,"NotElectionYear"
"775",339,"Belize",1987,2,0,"Right",2,0,NA,NA,3,"NotElectionYear"
"776",339,"Belize",1988,1,0,"Right",2,0,NA,NA,4,"NotElectionYear"
"777",339,"Belize",1989,0,0,"Right",2,0,NA,NA,5,"ElectionYear"
"778",339,"Belize",1990,4,0,"Right",3,0,NA,NA,1,"NotElectionYear"
"779",339,"Belize",1991,3,0,"Right",3,0,NA,NA,2,"NotElectionYear"
"780",339,"Belize",1992,2,0,"Right",3,0,NA,NA,3,"NotElectionYear"
"781",339,"Belize",1993,0,0,"Right",3,0,NA,NA,4,"ElectionYear"
"782",339,"Belize",1994,4,0,"Right",3,0,NA,NA,1,"NotElectionYear"
"783",339,"Belize",1995,3,0,"Right",3,0,NA,NA,2,"NotElectionYear"
"784",339,"Belize",1996,2,0,"Right",3,0,NA,NA,3,"NotElectionYear"
"785",339,"Belize",1997,1,0,"Right",3,0,NA,NA,4,"NotElectionYear"
"786",339,"Belize",1998,0,0,"Right",3,0,NA,NA,5,"ElectionYear"
"787",339,"Belize",1999,4,0,"Right",3,0,NA,NA,1,"NotElectionYear"
"788",339,"Belize",2000,3,0,"Right",3,0,NA,NA,2,"NotElectionYear"
"789",339,"Belize",2001,2,0,"Right",3,0,NA,NA,3,"NotElectionYear"
"790",339,"Belize",2002,1,0,"Right",3,0,NA,NA,4,"NotElectionYear"
"791",339,"Belize",2003,0,0,"Right",3,0,NA,NA,5,"ElectionYear"
"792",339,"Belize",2004,4,0,"Right",3,0,NA,NA,6,"NotElectionYear"
"793",339,"Belize",2005,3,0,"Right",3,0,NA,NA,7,"NotElectionYear"
"794",339,"Belize",2006,2,0,"Right",3,0,NA,NA,8,"NotElectionYear"
"795",339,"Belize",2007,1,0,"Right",3,0,NA,NA,9,"NotElectionYear"
"796",339,"Belize",2008,0,0,"Right",3,0,NA,NA,10,"ElectionYear"
"797",339,"Belize",2009,4,0,"Right",3,0,NA,NA,1,"NotElectionYear"
"798",339,"Belize",2010,3,0,"Right",3,0,NA,NA,2,"NotElectionYear"
"799",339,"Belize",2011,2,0,"Right",3,0,NA,NA,2,"NotElectionYear"
"800",339,"Belize",2012,1,0,"Right",3,0,NA,NA,2,"NotElectionYear"
"801",218,"Bolivia",1975,NA,NA,"Right",1,0,NA,NA,NA,NA
"802",218,"Bolivia",1976,NA,NA,"Right",1,0,NA,NA,NA,NA
"803",218,"Bolivia",1977,NA,NA,"Right",1,0,NA,NA,NA,NA
"804",218,"Bolivia",1978,NA,NA,"Right",1,0,NA,NA,NA,NA
"805",218,"Bolivia",1979,0,NA,"Left",1,0,NA,NA,NA,"ElectionYear"
"806",218,"Bolivia",1980,3,0.683653712272644,NA,1,0,NA,NA,NA,"NotElectionYear"
"807",218,"Bolivia",1981,NA,NA,NA,1,0,NA,NA,NA,NA
"808",218,"Bolivia",1982,NA,NA,NA,1,0,NA,NA,NA,NA
"809",218,"Bolivia",1983,3,0,"Left",1,0,NA,NA,1,"NotElectionYear"
"810",218,"Bolivia",1984,2,0,"Left",1,0,NA,NA,2,"NotElectionYear"
"811",218,"Bolivia",1985,0,0,"Left",1,0,NA,NA,3,"ElectionYear"
"812",218,"Bolivia",1986,3,0.605587303638458,"Right",4,2,NA,NA,1,"NotElectionYear"
"813",218,"Bolivia",1987,2,0.605587303638458,"Right",4,2,NA,NA,2,"NotElectionYear"
"814",218,"Bolivia",1988,1,0.605587303638458,"Right",4,2,NA,NA,3,"NotElectionYear"
"815",218,"Bolivia",1989,0,0.605587303638458,"Right",4,2,NA,NA,4,"ElectionYear"
"816",218,"Bolivia",1990,3,0.504627764225006,"Left",6,2,19.6000003814697,NA,1,"NotElectionYear"
"817",218,"Bolivia",1991,2,0.504627764225006,"Left",6,2,19.6000003814697,NA,2,"NotElectionYear"
"818",218,"Bolivia",1992,1,0.504627764225006,"Left",6,2,19.6000003814697,NA,3,"NotElectionYear"
"819",218,"Bolivia",1993,0,0.504627764225006,"Left",6,2,19.6000003814697,NA,4,"ElectionYear"
"820",218,"Bolivia",1994,3,0.501136004924774,"Center",4,1,33.7999992370605,NA,1,"NotElectionYear"
"821",218,"Bolivia",1995,2,0.501136004924774,"Center",4,1,33.7999992370605,NA,2,"NotElectionYear"
"822",218,"Bolivia",1996,1,0.501136004924774,"Center",4,1,33.7999992370605,NA,3,"NotElectionYear"
"823",218,"Bolivia",1997,0,0.501136004924774,"Center",4,1,33.7999992370605,NA,4,"ElectionYear"
"824",218,"Bolivia",1998,3,0.663096368312836,"Right",5,2,22.2999992370605,NA,1,"NotElectionYear"
"825",218,"Bolivia",1999,2,0.663096368312836,"Right",5,2,22.2999992370605,NA,2,"NotElectionYear"
"826",218,"Bolivia",2000,1,0.663096368312836,"Right",5,2,22.2999992370605,NA,3,"NotElectionYear"
"827",218,"Bolivia",2001,0,0.663096368312836,"Right",5,2,22.2999992370605,NA,4,"ElectionYear"
"828",218,"Bolivia",2002,3,0.663096368312836,"Right",5,2,NA,NA,5,"NotElectionYear"
"829",218,"Bolivia",2003,3,0,"Center",5,1,22.5,NA,1,"NotElectionYear"
"830",218,"Bolivia",2004,2,0,"Center",5,1,NA,NA,2,"NotElectionYear"
"831",218,"Bolivia",2005,1,0,"Center",5,1,NA,NA,3,"NotElectionYear"
"832",218,"Bolivia",2006,4,0,"Left",2,0,53.7400016784668,NA,1,"NotElectionYear"
"833",218,"Bolivia",2007,3,0,"Left",2,0,53.7400016784668,NA,2,"NotElectionYear"
"834",218,"Bolivia",2008,2,0,"Left",2,0,53.7400016784668,NA,3,"NotElectionYear"
"835",218,"Bolivia",2009,1,0,"Left",2,0,53.7400016784668,NA,4,"NotElectionYear"
"836",218,"Bolivia",2010,3,0,"Left",2,0,64.2200012207031,NA,5,"NotElectionYear"
"837",218,"Bolivia",2011,NA,0,"Left",NA,0,64.2200012207031,NA,6,NA
"838",218,"Bolivia",2012,NA,0,"Left",NA,0,64.2200012207031,NA,7,NA
"839",223,"Brazil",1975,4,1.11022302462516e-16,"Right",1,0,NA,NA,10,"NotElectionYear"
"840",223,"Brazil",1976,3,1.11022302462516e-16,"Right",1,0,NA,NA,11,"NotElectionYear"
"841",223,"Brazil",1977,2,0,"Right",1,0,NA,NA,12,"NotElectionYear"
"842",223,"Brazil",1978,1,0,"Right",1,0,NA,NA,13,"NotElectionYear"
"843",223,"Brazil",1979,0,0,"Right",1,0,NA,NA,14,"ElectionYear"
"844",223,"Brazil",1980,5,0,"Right",1,0,NA,NA,15,"NotElectionYear"
"845",223,"Brazil",1981,4,0,"Right",1,0,NA,NA,16,"NotElectionYear"
"846",223,"Brazil",1982,0,0,"Right",1,0,NA,NA,17,"ElectionYear"
"847",223,"Brazil",1983,5,0,"Right",1,0,NA,NA,1,"NotElectionYear"
"848",223,"Brazil",1984,4,0.106555253267288,"Right",1,0,NA,NA,2,"NotElectionYear"
"849",223,"Brazil",1985,3,0.106555253267288,"Right",1,0,NA,NA,3,"NotElectionYear"
"850",223,"Brazil",1986,2,0.390709787607193,"Right",4,1,NA,NA,1,"NotElectionYear"
"851",223,"Brazil",1987,1,0.427018970251083,"Right",4,0,NA,NA,2,"NotElectionYear"
"852",223,"Brazil",1988,5,0.427018970251083,"Right",4,0,NA,NA,3,"NotElectionYear"
"853",223,"Brazil",1989,0,0.427018970251083,"Right",4,0,NA,NA,4,"ElectionYear"
"854",223,"Brazil",1990,4,0.427018970251083,"Right",4,0,53,NA,1,"NotElectionYear"
"855",223,"Brazil",1991,3,0.709165513515472,"Right",4,2,53,NA,2,"NotElectionYear"
"856",223,"Brazil",1992,2,0.709165513515472,"Right",4,2,53,NA,3,"NotElectionYear"
"857",223,"Brazil",1993,1,0.709165513515472,"Right",4,2,53,NA,NA,"NotElectionYear"
"858",223,"Brazil",1994,0,0.70816695690155,"Right",4,2,53,NA,NA,"ElectionYear"
"859",223,"Brazil",1995,3,0.663056015968323,"Left",6,2,54.2999992370605,NA,1,"NotElectionYear"
"860",223,"Brazil",1996,2,0.663056015968323,"Left",6,2,54.2999992370605,NA,2,"NotElectionYear"
"861",223,"Brazil",1997,1,0.663056015968323,"Left",6,2,54.2999992370605,NA,3,"NotElectionYear"
"862",223,"Brazil",1998,0,0.663056015968323,"Left",6,2,54.2999992370605,NA,4,"ElectionYear"
"863",223,"Brazil",1999,3,0.778791785240173,"Left",4,2,53.060001373291,NA,5,"NotElectionYear"
"864",223,"Brazil",2000,2,0.778791785240173,"Left",4,2,53.060001373291,NA,6,"NotElectionYear"
"865",223,"Brazil",2001,1,0.778791785240173,"Left",4,2,53.060001373291,NA,7,"NotElectionYear"
"866",223,"Brazil",2002,0,0.778791785240173,"Left",4,2,53.060001373291,NA,8,"ElectionYear"
"867",223,"Brazil",2003,3,0.718296706676483,"Left",5,2,46.4000015258789,61.2999992370605,1,"NotElectionYear"
"868",223,"Brazil",2004,2,0.718296706676483,"Left",5,2,46.4000015258789,61.2999992370605,2,"NotElectionYear"
"869",223,"Brazil",2005,1,0.718296706676483,"Left",5,2,46.4000015258789,61.4000015258789,3,"NotElectionYear"
"870",223,"Brazil",2006,0,0.718296706676483,"Left",5,2,46.4000015258789,61.4000015258789,4,"ElectionYear"
"871",223,"Brazil",2007,3,0.817599654197693,"Left",4,1,48.6100006103516,60.8300018310547,5,"NotElectionYear"
"872",223,"Brazil",2008,2,0.817599654197693,"Left",4,1,48.6100006103516,60.8300018310547,6,"NotElectionYear"
"873",223,"Brazil",2009,1,0.817599654197693,"Left",4,1,48.6100006103516,60.8300018310547,7,"NotElectionYear"
"874",223,"Brazil",2010,0,0.817599654197693,"Left",4,1,48.6100006103516,60.8300018310547,8,"ElectionYear"
"875",223,"Brazil",2011,NA,0.691542148590088,"Left",NA,1,46.9099998474121,56,9,NA
"876",223,"Brazil",2012,NA,0.691542148590088,"Left",NA,1,46.9099998474121,56,10,NA
"877",316,"Barbados",1975,1,0,"Left",4,0,NA,NA,14,"NotElectionYear"
"878",316,"Barbados",1976,0,0,"Left",4,0,NA,NA,15,"ElectionYear"
"879",316,"Barbados",1977,4,0,"Left",4,0,NA,NA,1,"NotElectionYear"
"880",316,"Barbados",1978,3,0,"Left",4,0,NA,NA,2,"NotElectionYear"
"881",316,"Barbados",1979,2,0,"Left",4,0,NA,NA,3,"NotElectionYear"
"882",316,"Barbados",1980,1,0,"Left",4,0,NA,NA,4,"NotElectionYear"
"883",316,"Barbados",1981,0,0,"Left",4,0,NA,NA,5,"ElectionYear"
"884",316,"Barbados",1982,4,0,"Left",4,0,NA,NA,6,"NotElectionYear"
"885",316,"Barbados",1983,3,0,"Left",4,0,NA,NA,7,"NotElectionYear"
"886",316,"Barbados",1984,2,0,"Left",4,0,NA,NA,8,"NotElectionYear"
"887",316,"Barbados",1985,1,0,"Left",4,0,NA,NA,9,"NotElectionYear"
"888",316,"Barbados",1986,0,0,"Left",4,0,NA,NA,10,"ElectionYear"
"889",316,"Barbados",1987,4,0,"Right",3,0,NA,NA,1,"NotElectionYear"
"890",316,"Barbados",1988,3,0,"Right",3,0,NA,NA,2,"NotElectionYear"
"891",316,"Barbados",1989,2,0,"Right",3,0,NA,NA,3,"NotElectionYear"
"892",316,"Barbados",1990,1,0,"Right",3,0,NA,NA,4,"NotElectionYear"
"893",316,"Barbados",1991,0,0,"Right",3,0,NA,NA,5,"ElectionYear"
"894",316,"Barbados",1992,4,0,"Right",4,0,NA,NA,6,"NotElectionYear"
"895",316,"Barbados",1993,3,0,"Right",4,0,NA,NA,7,"NotElectionYear"
"896",316,"Barbados",1994,0,0,"Right",4,0,NA,NA,8,"ElectionYear"
"897",316,"Barbados",1995,4,0,"Left",4,0,NA,NA,1,"NotElectionYear"
"898",316,"Barbados",1996,3,0,"Left",4,0,NA,NA,2,"NotElectionYear"
"899",316,"Barbados",1997,2,0,"Left",4,0,NA,NA,3,"NotElectionYear"
"900",316,"Barbados",1998,1,0,"Left",4,0,NA,NA,4,"NotElectionYear"
"901",316,"Barbados",1999,0,0,"Left",4,0,NA,NA,5,"ElectionYear"
"902",316,"Barbados",2000,3,0,"Left",3,0,NA,NA,6,"NotElectionYear"
"903",316,"Barbados",2001,2,0,"Left",3,0,NA,NA,7,"NotElectionYear"
"904",316,"Barbados",2002,1,0,"Left",3,0,NA,NA,8,"NotElectionYear"
"905",316,"Barbados",2003,0,0,"Left",3,0,NA,NA,9,"ElectionYear"
"906",316,"Barbados",2004,4,0,"Left",3,0,NA,NA,10,"NotElectionYear"
"907",316,"Barbados",2005,3,0,"Left",3,0,NA,NA,11,"NotElectionYear"
"908",316,"Barbados",2006,2,0,"Left",3,0,NA,NA,12,"NotElectionYear"
"909",316,"Barbados",2007,1,0,"Left",3,0,NA,NA,13,"NotElectionYear"
"910",316,"Barbados",2008,0,0,"Left",3,0,NA,NA,14,"ElectionYear"
"911",316,"Barbados",2009,4,0,"Right",4,0,NA,NA,1,"NotElectionYear"
"912",316,"Barbados",2010,3,0,"Right",4,0,NA,NA,2,"NotElectionYear"
"913",316,"Barbados",2011,2,0,"Right",4,0,NA,NA,3,"NotElectionYear"
"914",316,"Barbados",2012,1,0,"Right",4,0,NA,NA,4,"NotElectionYear"
"915",516,"Brunei",1975,NA,NA,NA,1,0,NA,NA,NA,NA
"916",516,"Brunei",1976,NA,NA,NA,1,0,NA,NA,NA,NA
"917",516,"Brunei",1977,NA,NA,NA,1,0,NA,NA,NA,NA
"918",516,"Brunei",1978,NA,NA,NA,1,0,NA,NA,NA,NA
"919",516,"Brunei",1979,NA,NA,NA,1,0,NA,NA,NA,NA
"920",516,"Brunei",1980,NA,NA,NA,1,0,NA,NA,NA,NA
"921",516,"Brunei",1981,NA,NA,NA,1,0,NA,NA,NA,NA
"922",516,"Brunei",1982,NA,NA,NA,1,0,NA,NA,NA,NA
"923",516,"Brunei",1983,NA,NA,NA,1,0,NA,NA,NA,NA
"924",516,"Brunei",1984,NA,NA,NA,1,0,NA,NA,NA,NA
"925",516,"Brunei",1985,NA,NA,NA,1,0,NA,NA,NA,NA
"926",516,"Brunei",1986,NA,NA,NA,1,0,NA,NA,NA,NA
"927",516,"Brunei",1987,NA,NA,NA,1,0,NA,NA,NA,NA
"928",516,"Brunei",1988,NA,NA,NA,1,0,NA,NA,NA,NA
"929",516,"Brunei",1989,NA,NA,NA,1,0,NA,NA,NA,NA
"930",516,"Brunei",1990,NA,NA,NA,1,0,NA,NA,NA,NA
"931",516,"Brunei",1991,NA,NA,NA,1,0,NA,NA,NA,NA
"932",516,"Brunei",1992,NA,NA,NA,1,0,NA,NA,NA,NA
"933",516,"Brunei",1993,NA,NA,NA,1,0,NA,NA,NA,NA
"934",516,"Brunei",1994,NA,NA,NA,1,0,NA,NA,NA,NA
"935",516,"Brunei",1995,NA,NA,NA,1,0,NA,NA,NA,NA
"936",516,"Brunei",1996,NA,NA,NA,1,0,NA,NA,NA,NA
"937",516,"Brunei",1997,NA,NA,NA,1,0,NA,NA,NA,NA
"938",516,"Brunei",1998,NA,NA,NA,1,0,NA,NA,NA,NA
"939",516,"Brunei",1999,NA,NA,NA,1,0,NA,NA,NA,NA
"940",516,"Brunei",2000,NA,NA,NA,1,0,NA,NA,NA,NA
"941",516,"Brunei",2001,NA,NA,NA,1,0,NA,NA,NA,NA
"942",516,"Brunei",2002,NA,NA,NA,1,0,NA,NA,NA,NA
"943",516,"Brunei",2003,NA,NA,NA,1,0,NA,NA,NA,NA
"944",516,"Brunei",2004,NA,NA,NA,1,0,NA,NA,NA,NA
"945",516,"Brunei",2005,NA,NA,NA,1,0,NA,NA,NA,NA
"946",516,"Brunei",2006,NA,NA,NA,1,0,NA,NA,NA,NA
"947",516,"Brunei",2007,NA,0,NA,1,0,NA,NA,NA,NA
"948",516,"Brunei",2008,NA,0,NA,1,0,NA,NA,NA,NA
"949",516,"Brunei",2009,NA,0,NA,1,0,NA,NA,NA,NA
"950",516,"Brunei",2010,NA,0,NA,1,0,NA,NA,NA,NA
"951",516,"Brunei",2011,NA,0,NA,1,0,NA,NA,NA,NA
"952",516,"Brunei",2012,NA,0,NA,1,0,NA,NA,NA,NA
"953",514,"Bhutan",1975,NA,NA,NA,1,0,NA,NA,NA,NA
"954",514,"Bhutan",1976,NA,NA,NA,1,0,NA,NA,NA,NA
"955",514,"Bhutan",1977,NA,NA,NA,1,0,NA,NA,NA,NA
"956",514,"Bhutan",1978,NA,NA,NA,1,0,NA,NA,NA,NA
"957",514,"Bhutan",1979,NA,NA,NA,1,0,NA,NA,NA,NA
"958",514,"Bhutan",1980,NA,NA,NA,1,0,NA,NA,NA,NA
"959",514,"Bhutan",1981,NA,NA,NA,1,0,NA,NA,NA,NA
"960",514,"Bhutan",1982,NA,NA,NA,1,0,NA,NA,NA,NA
"961",514,"Bhutan",1983,NA,NA,NA,1,0,NA,NA,NA,NA
"962",514,"Bhutan",1984,NA,NA,NA,1,0,NA,NA,NA,NA
"963",514,"Bhutan",1985,NA,NA,NA,1,0,NA,NA,NA,NA
"964",514,"Bhutan",1986,NA,NA,NA,1,0,NA,NA,NA,NA
"965",514,"Bhutan",1987,NA,NA,NA,1,0,NA,NA,NA,NA
"966",514,"Bhutan",1988,NA,NA,NA,1,0,NA,NA,NA,NA
"967",514,"Bhutan",1989,NA,NA,NA,1,0,NA,NA,NA,NA
"968",514,"Bhutan",1990,NA,NA,NA,1,0,NA,NA,NA,NA
"969",514,"Bhutan",1991,NA,NA,NA,1,0,NA,NA,NA,NA
"970",514,"Bhutan",1992,NA,NA,NA,1,0,NA,NA,NA,NA
"971",514,"Bhutan",1993,NA,NA,NA,1,0,NA,NA,NA,NA
"972",514,"Bhutan",1994,NA,NA,NA,1,0,NA,NA,NA,NA
"973",514,"Bhutan",1995,NA,NA,NA,1,0,NA,NA,NA,NA
"974",514,"Bhutan",1996,NA,NA,NA,1,0,NA,NA,NA,NA
"975",514,"Bhutan",1997,NA,NA,NA,1,0,NA,NA,NA,NA
"976",514,"Bhutan",1998,NA,NA,NA,1,0,NA,NA,NA,NA
"977",514,"Bhutan",1999,NA,NA,NA,1,0,NA,NA,NA,NA
"978",514,"Bhutan",2000,NA,NA,NA,1,0,NA,NA,NA,NA
"979",514,"Bhutan",2001,NA,NA,NA,1,0,NA,NA,NA,NA
"980",514,"Bhutan",2002,NA,NA,NA,1,0,NA,NA,NA,NA
"981",514,"Bhutan",2003,NA,NA,NA,1,0,NA,NA,NA,NA
"982",514,"Bhutan",2004,NA,NA,NA,1,0,NA,NA,NA,NA
"983",514,"Bhutan",2005,NA,NA,NA,1,0,NA,NA,NA,NA
"984",514,"Bhutan",2006,NA,NA,NA,1,0,NA,NA,NA,NA
"985",514,"Bhutan",2007,NA,NA,NA,1,0,NA,NA,NA,NA
"986",514,"Bhutan",2008,NA,NA,NA,1,0,NA,NA,NA,NA
"987",514,"Bhutan",2009,NA,0.0832562446594238,NA,1,0,NA,NA,NA,NA
"988",514,"Bhutan",2010,NA,0.0832562446594238,NA,1,0,NA,NA,NA,NA
"989",514,"Bhutan",2011,NA,0.0832562446594238,NA,1,0,NA,NA,NA,NA
"990",514,"Bhutan",2012,NA,0.0832562446594238,NA,1,0,NA,NA,NA,NA
"991",616,"Botswana",1975,4,0,"Right",3,0,NA,NA,10,"NotElectionYear"
"992",616,"Botswana",1976,3,0,"Right",3,0,NA,NA,11,"NotElectionYear"
"993",616,"Botswana",1977,2,0,"Right",3,0,NA,NA,12,"NotElectionYear"
"994",616,"Botswana",1978,1,0,"Right",3,0,NA,NA,13,"NotElectionYear"
"995",616,"Botswana",1979,0,0,"Right",3,0,NA,NA,14,"ElectionYear"
"996",616,"Botswana",1980,4,0,"Right",3,0,NA,NA,15,"NotElectionYear"
"997",616,"Botswana",1981,3,0,"Right",3,0,NA,NA,16,"NotElectionYear"
"998",616,"Botswana",1982,2,0,"Right",3,0,NA,NA,17,"NotElectionYear"
"999",616,"Botswana",1983,1,0,"Right",3,0,NA,NA,18,"NotElectionYear"
"1000",616,"Botswana",1984,0,0,"Right",3,0,NA,NA,19,"ElectionYear"
"1001",616,"Botswana",1985,4,0,"Right",3,0,NA,NA,19,"NotElectionYear"
"1002",616,"Botswana",1986,3,0,"Right",3,0,NA,NA,20,"NotElectionYear"
"1003",616,"Botswana",1987,2,0,"Right",3,0,NA,NA,21,"NotElectionYear"
"1004",616,"Botswana",1988,1,0,"Right",3,0,NA,NA,22,"NotElectionYear"
"1005",616,"Botswana",1989,0,0,"Right",3,0,NA,NA,23,"ElectionYear"
"1006",616,"Botswana",1990,4,0,"Right",3,0,NA,NA,24,"NotElectionYear"
"1007",616,"Botswana",1991,3,0,"Right",3,0,NA,NA,25,"NotElectionYear"
"1008",616,"Botswana",1992,2,0,"Right",3,0,NA,NA,26,"NotElectionYear"
"1009",616,"Botswana",1993,1,0,"Right",3,0,NA,NA,27,"NotElectionYear"
"1010",616,"Botswana",1994,0,0,"Right",3,0,NA,NA,28,"ElectionYear"
"1011",616,"Botswana",1995,4,0,"Right",4,0,NA,NA,29,"NotElectionYear"
"1012",616,"Botswana",1996,3,0,"Right",4,0,NA,NA,30,"NotElectionYear"
"1013",616,"Botswana",1997,2,0,"Right",4,0,NA,NA,31,"NotElectionYear"
"1014",616,"Botswana",1998,1,0,"Right",3,0,NA,NA,32,"NotElectionYear"
"1015",616,"Botswana",1999,0,0,"Right",3,0,NA,NA,33,"ElectionYear"
"1016",616,"Botswana",2000,4,0,"Right",3,0,NA,NA,34,"NotElectionYear"
"1017",616,"Botswana",2001,3,0,"Right",3,0,NA,NA,35,"NotElectionYear"
"1018",616,"Botswana",2002,2,0,"Right",3,0,NA,NA,36,"NotElectionYear"
"1019",616,"Botswana",2003,1,0,"Right",3,0,NA,NA,37,"NotElectionYear"
"1020",616,"Botswana",2004,0,0,"Right",3,0,NA,NA,38,"ElectionYear"
"1021",616,"Botswana",2005,4,0,"Right",3,0,NA,NA,39,"NotElectionYear"
"1022",616,"Botswana",2006,3,0,"Right",3,0,NA,NA,40,"NotElectionYear"
"1023",616,"Botswana",2007,2,0,"Right",2,0,NA,NA,41,"NotElectionYear"
"1024",616,"Botswana",2008,1,0,"Right",2,0,NA,NA,42,"NotElectionYear"
"1025",616,"Botswana",2009,0,0,"Right",2,0,NA,NA,43,"ElectionYear"
"1026",616,"Botswana",2010,4,0,"Right",2,0,NA,NA,44,"NotElectionYear"
"1027",616,"Botswana",2011,3,0,"Right",2,0,NA,NA,45,"NotElectionYear"
"1028",616,"Botswana",2012,2,0,"Right",2,0,NA,NA,46,"NotElectionYear"
"1029",NA,"Cent. Af. Rep.",1975,NA,NA,"Right",1,0,NA,NA,NA,NA
"1030",NA,"Cent. Af. Rep.",1976,NA,NA,"Right",1,0,NA,NA,NA,NA
"1031",NA,"Cent. Af. Rep.",1977,NA,NA,"Right",1,0,NA,NA,NA,NA
"1032",NA,"Cent. Af. Rep.",1978,NA,NA,"Right",1,0,NA,NA,NA,NA
"1033",NA,"Cent. Af. Rep.",1979,NA,NA,"Right",1,0,NA,NA,NA,NA
"1034",NA,"Cent. Af. Rep.",1980,NA,NA,NA,1,0,NA,NA,NA,NA
"1035",NA,"Cent. Af. Rep.",1981,NA,NA,NA,1,0,NA,NA,NA,NA
"1036",NA,"Cent. Af. Rep.",1982,NA,NA,NA,1,0,NA,NA,NA,NA
"1037",NA,"Cent. Af. Rep.",1983,NA,NA,NA,1,0,NA,NA,NA,NA
"1038",NA,"Cent. Af. Rep.",1984,NA,NA,NA,1,0,NA,NA,NA,NA
"1039",NA,"Cent. Af. Rep.",1985,NA,NA,NA,1,0,NA,NA,NA,NA
"1040",NA,"Cent. Af. Rep.",1986,5,NA,NA,1,0,NA,NA,NA,"NotElectionYear"
"1041",NA,"Cent. Af. Rep.",1987,4,NA,NA,1,0,91,NA,1,"NotElectionYear"
"1042",NA,"Cent. Af. Rep.",1988,3,0,NA,1,0,91,NA,2,"NotElectionYear"
"1043",NA,"Cent. Af. Rep.",1989,2,0,NA,1,0,91,NA,3,"NotElectionYear"
"1044",NA,"Cent. Af. Rep.",1990,1,0,NA,1,0,91,NA,4,"NotElectionYear"
"1045",NA,"Cent. Af. Rep.",1991,NA,0,NA,1,0,91,NA,5,NA
"1046",NA,"Cent. Af. Rep.",1992,NA,0,NA,1,0,91,NA,NA,NA
"1047",NA,"Cent. Af. Rep.",1993,0,0,NA,1,0,91,NA,NA,"ElectionYear"
"1048",NA,"Cent. Af. Rep.",1994,5,0.562409281730652,"Right",3,2,37.2999992370605,52.4700012207031,1,"NotElectionYear"
"1049",NA,"Cent. Af. Rep.",1995,4,0.562409281730652,"Right",3,2,37.2999992370605,52.4700012207031,2,"NotElectionYear"
