"imfcode","year","country","UDS","polity2"
"825",128,1802,NA,NA,-10
"826",128,1803,NA,NA,-10
"827",128,1804,NA,NA,-10
"828",128,1805,NA,NA,-10
"829",128,1806,NA,NA,-10
"830",128,1807,NA,NA,-10
"831",128,1808,NA,NA,-10
"832",128,1809,NA,NA,-10
"833",128,1810,NA,NA,-10
"834",128,1811,NA,NA,-10
"835",128,1812,NA,NA,-10
"836",128,1813,NA,NA,-10
"837",128,1814,NA,NA,-10
"838",128,1815,NA,NA,-10
"839",128,1816,NA,NA,-10
"840",128,1817,NA,NA,-10
"841",128,1818,NA,NA,-10
"842",128,1819,NA,NA,-10
"843",128,1820,NA,NA,-10
"844",128,1821,NA,NA,-10
"845",128,1822,NA,NA,-10
"846",128,1823,NA,NA,-10
"847",128,1824,NA,NA,-10
"848",128,1825,NA,NA,-10
"849",128,1826,NA,NA,-10
"850",128,1827,NA,NA,-10
"851",128,1828,NA,NA,-10
"852",128,1829,NA,NA,-10
"853",128,1830,NA,NA,-10
"854",128,1831,NA,NA,-10
"855",128,1832,NA,NA,-10
"856",128,1833,NA,NA,-10
"857",128,1834,NA,NA,-9
"858",128,1835,NA,NA,-9
"859",128,1836,NA,NA,-9
"860",128,1837,NA,NA,-9
"861",128,1838,NA,NA,-9
"862",128,1839,NA,NA,-9
"863",128,1840,NA,NA,-9
"864",128,1841,NA,NA,-9
"865",128,1842,NA,NA,-9
"866",128,1843,NA,NA,-9
"867",128,1844,NA,NA,-9
"868",128,1845,NA,NA,-9
"869",128,1846,NA,NA,-9
"870",128,1847,NA,NA,-9
"871",128,1848,NA,NA,-9
"872",128,1849,NA,NA,2
"873",128,1850,NA,NA,2
"874",128,1851,NA,NA,2
"875",128,1852,NA,NA,2
"876",128,1853,NA,NA,2
"877",128,1854,NA,NA,2
"878",128,1855,NA,NA,2
"879",128,1856,NA,NA,2
"880",128,1857,NA,NA,2
"881",128,1858,NA,NA,2
"882",128,1859,NA,NA,2
"883",128,1860,NA,NA,2
"884",128,1861,NA,NA,2
"885",128,1862,NA,NA,2
"886",128,1863,NA,NA,2
"887",128,1864,NA,NA,2
"888",128,1865,NA,NA,2
"889",128,1866,NA,NA,-1
"890",128,1867,NA,NA,-1
"891",128,1868,NA,NA,-1
"892",128,1869,NA,NA,-1
"893",128,1870,NA,NA,-3
"894",128,1871,NA,NA,-3
"895",128,1872,NA,NA,-3
"896",128,1873,NA,NA,-3
"897",128,1874,NA,NA,-3
"898",128,1875,NA,NA,-3
"899",128,1876,NA,NA,-3
"900",128,1877,NA,NA,-3
"901",128,1878,NA,NA,-3
"902",128,1879,NA,NA,-3
"903",128,1880,NA,NA,-3
"904",128,1881,NA,NA,-3
"905",128,1882,NA,NA,-3
"906",128,1883,NA,NA,-3
"907",128,1884,NA,NA,-3
"908",128,1885,NA,NA,-3
"909",128,1886,NA,NA,-3
"910",128,1887,NA,NA,-3
"911",128,1888,NA,NA,-3
"912",128,1889,NA,NA,-3
"913",128,1890,NA,NA,-3
"914",128,1891,NA,NA,-3
"915",128,1892,NA,NA,-3
"916",128,1893,NA,NA,-3
"917",128,1894,NA,NA,-3
"918",128,1895,NA,NA,-3
"919",128,1896,NA,NA,-3
"920",128,1897,NA,NA,-3
"921",128,1898,NA,NA,-3
"922",128,1899,NA,NA,-3
"923",128,1900,NA,NA,-3
"924",128,1901,NA,NA,-2
"925",128,1902,NA,NA,-1
"926",128,1903,NA,NA,0
"927",128,1904,NA,NA,1
"928",128,1905,NA,NA,2
"929",128,1906,NA,NA,3
"930",128,1907,NA,NA,3
"931",128,1908,NA,NA,4
"932",128,1909,NA,NA,4
"933",128,1910,NA,NA,5
"934",128,1911,NA,NA,6
"935",128,1912,NA,NA,7
"936",128,1913,NA,NA,8
"937",128,1914,NA,NA,9
"938",128,1915,NA,NA,10
"939",128,1916,NA,NA,10
"940",128,1917,NA,NA,10
"941",128,1918,NA,NA,10
"942",128,1919,NA,NA,10
"943",128,1920,NA,NA,10
"944",128,1921,NA,NA,10
"945",128,1922,NA,NA,10
"946",128,1923,NA,NA,10
"947",128,1924,NA,NA,10
"948",128,1925,NA,NA,10
"949",128,1926,NA,NA,10
"950",128,1927,NA,NA,10
"951",128,1928,NA,NA,10
"952",128,1929,NA,NA,10
"953",128,1930,NA,NA,10
"954",128,1931,NA,NA,10
"955",128,1932,NA,NA,10
"956",128,1933,NA,NA,10
"957",128,1934,NA,NA,10
"958",128,1935,NA,NA,10
"959",128,1936,NA,NA,10
"960",128,1937,NA,NA,10
"961",128,1938,NA,NA,10
"962",128,1939,NA,NA,10
"963",128,1940,NA,NA,NA
"964",128,1941,NA,NA,NA
"965",128,1942,NA,NA,NA
"966",128,1943,NA,NA,NA
"967",128,1944,NA,NA,NA
"968",128,1945,NA,NA,10
"969",128,1946,"Denmark",1.4415590294982,10
"970",128,1947,"Denmark",1.43175806448861,10
"971",128,1948,"Denmark",1.08765284665786,10
"972",128,1949,"Denmark",1.08242250227599,10
"973",128,1950,"Denmark",1.02039904354526,10
"974",128,1951,"Denmark",0.975575523764128,10
"975",128,1952,"Denmark",0.978633763084417,10
"976",128,1953,"Denmark",1.53313573420937,10
"977",128,1954,"Denmark",1.16039638291437,10
"978",128,1955,"Denmark",1.1989345403158,10
"979",128,1956,"Denmark",1.16481897593339,10
"980",128,1957,"Denmark",1.30114896755913,10
"981",128,1958,"Denmark",1.3007124836645,10
"982",128,1959,"Denmark",1.29771056180097,10
"983",128,1960,"Denmark",1.32728501227067,10
"984",128,1961,"Denmark",1.53531929985407,10
"985",128,1962,"Denmark",1.30555639026448,10
"986",128,1963,"Denmark",1.29688395898994,10
"987",128,1964,"Denmark",1.30200900120525,10
"988",128,1965,"Denmark",1.59758790930528,10
"989",128,1966,"Denmark",1.52553566069205,10
"990",128,1967,"Denmark",2.05482302323414,10
"991",128,1968,"Denmark",1.5305860638408,10
"992",128,1969,"Denmark",2.04127384194958,10
"993",128,1970,"Denmark",2.0404479091645,10
"994",128,1971,"Denmark",2.04436772237093,10
"995",128,1972,"Denmark",2.10404934465906,10
"996",128,1973,"Denmark",2.09799532958981,10
"997",128,1974,"Denmark",2.10175157160762,10
"998",128,1975,"Denmark",2.10447491754685,10
"999",128,1976,"Denmark",2.09351392840564,10
"1000",128,1977,"Denmark",2.09466921719584,10
"1001",128,1978,"Denmark",2.09255743621988,10
"1002",128,1979,"Denmark",2.09373864582339,10
"1003",128,1980,"Denmark",2.09965083881179,10
"1004",128,1981,"Denmark",2.1097538950303,10
"1005",128,1982,"Denmark",2.09489189636727,10
"1006",128,1983,"Denmark",2.01151302713738,10
"1007",128,1984,"Denmark",2.01462289372687,10
"1008",128,1985,"Denmark",2.00664995935881,10
"1009",128,1986,"Denmark",2.00131698808905,10
"1010",128,1987,"Denmark",2.02219590642217,10
"1011",128,1988,"Denmark",2.02411454763968,10
"1012",128,1989,"Denmark",2.00687273787709,10
"1013",128,1990,"Denmark",2.00240624566885,10
"1014",128,1991,"Denmark",2.01317126103202,10
"1015",128,1992,"Denmark",2.01016223508831,10
"1016",128,1993,"Denmark",2.00212530439133,10
"1017",128,1994,"Denmark",2.00371865053905,10
"1018",128,1995,"Denmark",2.02095152372567,10
"1019",128,1996,"Denmark",2.02171641055756,10
"1020",128,1997,"Denmark",2.00601808727109,10
"1021",128,1998,"Denmark",2.00830153715961,10
"1022",128,1999,"Denmark",1.99952507282646,10
"1023",128,2000,"Denmark",2.00895701616911,10
"1024",128,2001,"Denmark",2.00849339719148,10
"1025",128,2002,"Denmark",2.01140622145515,10
"1026",128,2003,"Denmark",2.0133214227461,10
"1027",128,2004,"Denmark",2.00457350000783,10
"1028",128,2005,"Denmark",2.01189648550175,10
"1029",128,2006,"Denmark",2.00872626822113,10
"1030",128,2007,"Denmark",2.00155621386844,10
"1031",128,2008,"Denmark",2.01238596441199,10
"1032",128,2009,NA,NA,10
"1033",128,2010,NA,NA,10
"1034",128,2011,NA,NA,10
"1035",128,2012,NA,NA,10
"1036",132,1800,NA,NA,-8
"1037",132,1801,NA,NA,-8
"1038",132,1802,NA,NA,-8
"1039",132,1803,NA,NA,-8
"1040",132,1804,NA,NA,-8
"1041",132,1805,NA,NA,-8
"1042",132,1806,NA,NA,-8
"1043",132,1807,NA,NA,-8
"1044",132,1808,NA,NA,-8
"1045",132,1809,NA,NA,-8
"1046",132,1810,NA,NA,-8
"1047",132,1811,NA,NA,-8
"1048",132,1812,NA,NA,-8
"1049",132,1813,NA,NA,-8
"1050",132,1814,NA,NA,-4
"1051",132,1815,NA,NA,-4
"1052",132,1816,NA,NA,-4
"1053",132,1817,NA,NA,-4
"1054",132,1818,NA,NA,-4
"1055",132,1819,NA,NA,-4
"1056",132,1820,NA,NA,-4
"1057",132,1821,NA,NA,-4
"1058",132,1822,NA,NA,-4
"1059",132,1823,NA,NA,-4
"1060",132,1824,NA,NA,-4
"1061",132,1825,NA,NA,-4
"1062",132,1826,NA,NA,-4
"1063",132,1827,NA,NA,-4
"1064",132,1828,NA,NA,-4
"1065",132,1829,NA,NA,-4
"1066",132,1830,NA,NA,-1
"1067",132,1831,NA,NA,-1
"1068",132,1832,NA,NA,-1
"1069",132,1833,NA,NA,-1
"1070",132,1834,NA,NA,-1
"1071",132,1835,NA,NA,-1
"1072",132,1836,NA,NA,-1
"1073",132,1837,NA,NA,-1
"1074",132,1838,NA,NA,-1
"1075",132,1839,NA,NA,-1
"1076",132,1840,NA,NA,-1
"1077",132,1841,NA,NA,-1
"1078",132,1842,NA,NA,-1
"1079",132,1843,NA,NA,-1
"1080",132,1844,NA,NA,-1
"1081",132,1845,NA,NA,-1
"1082",132,1846,NA,NA,-1
"1083",132,1847,NA,NA,-1
"1084",132,1848,NA,NA,6
"1085",132,1849,NA,NA,6
"1086",132,1850,NA,NA,6
"1087",132,1851,NA,NA,-1
"1088",132,1852,NA,NA,-8
"1089",132,1853,NA,NA,-8
"1090",132,1854,NA,NA,-8
"1091",132,1855,NA,NA,-8
"1092",132,1856,NA,NA,-8
"1093",132,1857,NA,NA,-8
"1094",132,1858,NA,NA,-8
"1095",132,1859,NA,NA,-8
"1096",132,1860,NA,NA,-8
"1097",132,1861,NA,NA,-7
"1098",132,1862,NA,NA,-6
"1099",132,1863,NA,NA,-6
"1100",132,1864,NA,NA,-6
"1101",132,1865,NA,NA,-6
"1102",132,1866,NA,NA,-6
"1103",132,1867,NA,NA,-6
"1104",132,1868,NA,NA,-6
"1105",132,1869,NA,NA,-3
"1106",132,1870,NA,NA,-2
"1107",132,1871,NA,NA,-1
"1108",132,1872,NA,NA,1
"1109",132,1873,NA,NA,2
"1110",132,1874,NA,NA,3
"1111",132,1875,NA,NA,5
"1112",132,1876,NA,NA,6
"1113",132,1877,NA,NA,7
"1114",132,1878,NA,NA,7
"1115",132,1879,NA,NA,7
"1116",132,1880,NA,NA,7
"1117",132,1881,NA,NA,7
"1118",132,1882,NA,NA,7
"1119",132,1883,NA,NA,7
"1120",132,1884,NA,NA,7
"1121",132,1885,NA,NA,7
"1122",132,1886,NA,NA,7
"1123",132,1887,NA,NA,7
"1124",132,1888,NA,NA,7
"1125",132,1889,NA,NA,7
"1126",132,1890,NA,NA,7
"1127",132,1891,NA,NA,7
"1128",132,1892,NA,NA,7
"1129",132,1893,NA,NA,7
"1130",132,1894,NA,NA,7
"1131",132,1895,NA,NA,7
"1132",132,1896,NA,NA,7
"1133",132,1897,NA,NA,7
"1134",132,1898,NA,NA,8
"1135",132,1899,NA,NA,8
"1136",132,1900,NA,NA,8
"1137",132,1901,NA,NA,8
"1138",132,1902,NA,NA,8
"1139",132,1903,NA,NA,8
"1140",132,1904,NA,NA,8
"1141",132,1905,NA,NA,8
"1142",132,1906,NA,NA,8
"1143",132,1907,NA,NA,8
"1144",132,1908,NA,NA,8
"1145",132,1909,NA,NA,8
"1146",132,1910,NA,NA,8
"1147",132,1911,NA,NA,8
"1148",132,1912,NA,NA,8
"1149",132,1913,NA,NA,8
"1150",132,1914,NA,NA,8
"1151",132,1915,NA,NA,8
"1152",132,1916,NA,NA,8
"1153",132,1917,NA,NA,8
"1154",132,1918,NA,NA,8
"1155",132,1919,NA,NA,9
"1156",132,1920,NA,NA,9
"1157",132,1921,NA,NA,9
"1158",132,1922,NA,NA,9
"1159",132,1923,NA,NA,9
"1160",132,1924,NA,NA,9
"1161",132,1925,NA,NA,9
"1162",132,1926,NA,NA,9
"1163",132,1927,NA,NA,9
"1164",132,1928,NA,NA,9
"1165",132,1929,NA,NA,9
"1166",132,1930,NA,NA,10
"1167",132,1931,NA,NA,10
"1168",132,1932,NA,NA,10
"1169",132,1933,NA,NA,10
"1170",132,1934,NA,NA,10
"1171",132,1935,NA,NA,10
"1172",132,1936,NA,NA,10
"1173",132,1937,NA,NA,10
"1174",132,1938,NA,NA,10
"1175",132,1939,NA,NA,10
"1176",132,1940,NA,NA,-9
"1177",132,1941,NA,NA,-9
"1178",132,1942,NA,NA,-9
"1179",132,1943,NA,NA,-9
"1180",132,1944,NA,NA,-3
"1181",132,1945,NA,NA,4
"1182",132,1946,"France",1.92254499339093,10
"1183",132,1947,"France",1.42337728784728,10
"1184",132,1948,"France",1.30414130962161,10
"1185",132,1949,"France",1.29320088173111,10
"1186",132,1950,"France",1.31870848652831,10
"1187",132,1951,"France",1.29534650118721,10
"1188",132,1952,"France",1.29950244811242,10
"1189",132,1953,"France",1.29673492904139,10
"1190",132,1954,"France",1.29970767343624,10
"1191",132,1955,"France",1.31929470463042,10
"1192",132,1956,"France",1.30337814586434,10
"1193",132,1957,"France",1.30012836787259,10
"1194",132,1958,"France",0.489292979069209,5
"1195",132,1959,"France",0.49055554326274,5
"1196",132,1960,"France",0.476984646021224,5
"1197",132,1961,"France",0.484702757018477,5
"1198",132,1962,"France",0.488182892723196,5
"1199",132,1963,"France",0.436587023175295,5
"1200",132,1964,"France",0.431837617887323,5
"1201",132,1965,"France",0.748710991944283,5
"1202",132,1966,"France",0.673808682334828,5
"1203",132,1967,"France",0.808504923039044,5
"1204",132,1968,"France",0.671587753299793,5
"1205",132,1969,"France",0.84993554097056,8
"1206",132,1970,"France",0.7776692260913,8
"1207",132,1971,"France",0.854633915969817,8
"1208",132,1972,"France",0.850667847060882,8
"1209",132,1973,"France",1.02409719013246,8
"1210",132,1974,"France",1.09996124110715,8
"1211",132,1975,"France",1.09631957872248,8
"1212",132,1976,"France",1.22733827633469,8
"1213",132,1977,"France",1.09619051665388,8
"1214",132,1978,"France",1.19103435674699,8
"1215",132,1979,"France",1.06613605949535,8
"1216",132,1980,"France",1.0916567047678,8
"1217",132,1981,"France",0.981603984735357,8
"1218",132,1982,"France",0.975539925560432,8
"1219",132,1983,"France",0.982645444591602,8
"1220",132,1984,"France",0.98026271818672,8
"1221",132,1985,"France",1.03353289590026,8
"1222",132,1986,"France",1.17159986640133,9
"1223",132,1987,"France",1.1710726493598,9
"1224",132,1988,"France",1.17334383992768,9
"1225",132,1989,"France",1.06180024432873,9
"1226",132,1990,"France",1.06343413763569,9
"1227",132,1991,"France",1.06662594096853,9
"1228",132,1992,"France",1.17813741881429,9
"1229",132,1993,"France",1.06626012870446,9
"1230",132,1994,"France",1.06272339669268,9
"1231",132,1995,"France",1.06434663314807,9
"1232",132,1996,"France",1.0642072293802,9
"1233",132,1997,"France",0.983516901411656,9
"1234",132,1998,"France",0.98206774409533,9
"1235",132,1999,"France",0.979809990885898,9
"1236",132,2000,"France",1.20503393834262,9
"1237",132,2001,"France",0.973125119204665,9
"1238",132,2002,"France",1.20510921949985,9
"1239",132,2003,"France",1.20710072387525,9
"1240",132,2004,"France",1.20928254535572,9
"1241",132,2005,"France",1.20603383110607,9
"1242",132,2006,"France",1.20788999397733,9
"1243",132,2007,"France",1.11399989651551,9
"1244",132,2008,"France",1.11689840536446,9
"1245",132,2009,NA,NA,9
"1246",132,2010,NA,NA,9
"1247",132,2011,NA,NA,9
"1248",132,2012,NA,NA,9
"1249",134,1800,NA,NA,-10
"1250",134,1801,NA,NA,-10
"1251",134,1802,NA,NA,-10
"1252",134,1803,NA,NA,-10
"1253",134,1804,NA,NA,-10
"1254",134,1805,NA,NA,-10
"1255",134,1806,NA,NA,-10
"1256",134,1807,NA,NA,-10
"1257",134,1808,NA,NA,-10
"1258",134,1809,NA,NA,-10
"1259",134,1810,NA,NA,-10
"1260",134,1811,NA,NA,-10
"1261",134,1812,NA,NA,-10
"1262",134,1813,NA,NA,-10
"1263",134,1814,NA,NA,-10
"1264",134,1815,NA,NA,-10
"1265",134,1816,NA,NA,-10
"1266",134,1817,NA,NA,-10
"1267",134,1818,NA,NA,-9
"1268",134,1819,NA,NA,-7
"1270",134,1820,NA,NA,-7
"1272",134,1821,NA,NA,-7
"1274",134,1822,NA,NA,-7
"1276",134,1823,NA,NA,-7
"1278",134,1824,NA,NA,-7
"1280",134,1825,NA,NA,-7
"1282",134,1826,NA,NA,-7
"1284",134,1827,NA,NA,-7
"1286",134,1828,NA,NA,-7
"1288",134,1829,NA,NA,-7
"1290",134,1830,NA,NA,-7
"1292",134,1831,NA,NA,-7
"1294",134,1832,NA,NA,-7
"1296",134,1833,NA,NA,-7
"1298",134,1834,NA,NA,-7
"1300",134,1835,NA,NA,-7
"1302",134,1836,NA,NA,-7
"1304",134,1837,NA,NA,-7
"1306",134,1838,NA,NA,-7
"1308",134,1839,NA,NA,-7
"1310",134,1840,NA,NA,-7
"1312",134,1841,NA,NA,-4
"1314",134,1842,NA,NA,-4
"1316",134,1843,NA,NA,-4
"1318",134,1844,NA,NA,-4
"1320",134,1845,NA,NA,-4
"1322",134,1846,NA,NA,-4
"1324",134,1847,NA,NA,-4
"1326",134,1848,NA,NA,-7
"1328",134,1849,NA,NA,-7
"1330",134,1850,NA,NA,-7
"1332",134,1851,NA,NA,-7
"1334",134,1852,NA,NA,-7
"1336",134,1853,NA,NA,-7
"1338",134,1854,NA,NA,-7
"1340",134,1855,NA,NA,-7
"1342",134,1856,NA,NA,-7
"1344",134,1857,NA,NA,-7
"1346",134,1858,NA,NA,-7
"1348",134,1859,NA,NA,-7
"1350",134,1860,NA,NA,-7
"1352",134,1861,NA,NA,-7
"1354",134,1862,NA,NA,-7
"1356",134,1863,NA,NA,-7
"1358",134,1864,NA,NA,-7
"1360",134,1865,NA,NA,-7
"1362",134,1866,NA,NA,-7
"1364",134,1867,NA,NA,-7
"1366",134,1868,NA,NA,-7
"1369",134,1869,NA,NA,-7
"1372",134,1870,NA,NA,-7
"1375",134,1871,NA,NA,-7
"1378",134,1872,NA,NA,-4
"1379",134,1873,NA,NA,-4
"1380",134,1874,NA,NA,-4
"1381",134,1875,NA,NA,-4
"1382",134,1876,NA,NA,-4
"1383",134,1877,NA,NA,-4
"1384",134,1878,NA,NA,-4
"1385",134,1879,NA,NA,-4
"1386",134,1880,NA,NA,-4
"1387",134,1881,NA,NA,-4
"1388",134,1882,NA,NA,-4
"1389",134,1883,NA,NA,-4
"1390",134,1884,NA,NA,-4
"1391",134,1885,NA,NA,-4
"1392",134,1886,NA,NA,-4
"1393",134,1887,NA,NA,-4
"1394",134,1888,NA,NA,-4
"1395",134,1889,NA,NA,-4
"1396",134,1890,NA,NA,1
"1397",134,1891,NA,NA,1
"1398",134,1892,NA,NA,1
"1399",134,1893,NA,NA,1
"1400",134,1894,NA,NA,1
"1401",134,1895,NA,NA,1
"1402",134,1896,NA,NA,1
"1403",134,1897,NA,NA,1
"1404",134,1898,NA,NA,1
"1405",134,1899,NA,NA,1
"1406",134,1900,NA,NA,1
"1407",134,1901,NA,NA,1
"1408",134,1902,NA,NA,1
"1409",134,1903,NA,NA,1
"1410",134,1904,NA,NA,1
"1411",134,1905,NA,NA,1
"1412",134,1906,NA,NA,1
"1413",134,1907,NA,NA,1
"1414",134,1908,NA,NA,1
"1415",134,1909,NA,NA,2
"1416",134,1910,NA,NA,2
"1417",134,1911,NA,NA,2
"1418",134,1912,NA,NA,2
"1419",134,1913,NA,NA,2
"1420",134,1914,NA,NA,2
"1421",134,1915,NA,NA,2
"1422",134,1916,NA,NA,2
"1423",134,1917,NA,NA,2
"1424",134,1918,NA,NA,4
"1425",134,1919,NA,NA,6
"1426",134,1920,NA,NA,6
"1427",134,1921,NA,NA,6
"1428",134,1922,NA,NA,6
"1429",134,1923,NA,NA,6
"1430",134,1924,NA,NA,6
"1431",134,1925,NA,NA,6
"1432",134,1926,NA,NA,6
"1433",134,1927,NA,NA,6
"1434",134,1928,NA,NA,6
"1435",134,1929,NA,NA,6
"1436",134,1930,NA,NA,6
"1437",134,1931,NA,NA,6
"1438",134,1932,NA,NA,6
"1439",134,1933,NA,NA,-9
"1440",134,1934,NA,NA,-9
"1441",134,1935,NA,NA,-9
"1442",134,1936,NA,NA,-9
"1443",134,1937,NA,NA,-9
"1444",134,1938,NA,NA,-9
"1445",134,1939,NA,NA,-9
"1446",134,1940,NA,NA,-9
"1447",134,1941,NA,NA,-9
"1448",134,1942,NA,NA,-9
"1449",134,1943,NA,NA,-9
"1450",134,1944,NA,NA,-9
"1451",134,1945,NA,NA,NA
"1454",134,1946,NA,NA,NA
"1456",134,1947,NA,NA,NA
"1458",134,1948,NA,NA,NA
"1460",134,1949,"Germany",0.651153275109562,10
"1462",134,1950,"Germany",1.4283893229379,-8
"1464",134,1951,"Germany",1.42581978541508,10
"1466",134,1952,"Germany",1.42771926358429,10
"1468",134,1953,"Germany",1.08441297181863,10
"1470",134,1954,"Germany",1.30079932169638,10
"1472",134,1955,"Germany",1.32133692715604,10
"1474",134,1956,"Germany",1.08915328633127,10
"1476",134,1957,"Germany",1.1590496944052,10
"1478",134,1958,"Germany",0.972911037875215,10
"1480",134,1959,"Germany",0.972761084140906,10
"1482",134,1960,"Germany",0.8123940687825,10
"1484",134,1961,"Germany",1.29551273241343,10
"1486",134,1962,"Germany",1.08179088679623,-9
"1488",134,1963,"Germany",1.30412944513736,-9
"1490",134,1964,"Germany",1.30280970296453,-9
"1492",134,1965,"Germany",1.00108367817856,-9
"1494",134,1966,"Germany",1.29960594901068,10
"1496",134,1967,"Germany",1.29843220599299,-9
"1498",134,1968,"Germany",1.29221640929337,-9
"1500",134,1969,"Germany",1.29991849686323,10
"1502",134,1970,"Germany",1.29166752636456,10
"1504",134,1971,"Germany",1.29767901208874,-9
"1506",134,1972,"Germany",1.42704568178761,-9
"1508",134,1973,"Germany",1.42039368770998,10
"1510",134,1974,"Germany",1.42510210500963,10
"1512",134,1975,"Germany",1.42653648404925,-9
"1514",134,1976,"Germany",1.41677326071496,-9
"1516",134,1977,"Germany",1.22392397672988,-9
"1518",134,1978,"Germany",1.22587917122837,-9
"1520",134,1979,"Germany",1.22941344732379,10
"1522",134,1980,"Germany",1.01709379501502,-9
"1524",134,1981,"Germany",1.22775031591238,10
"1526",134,1982,"Germany",1.21893597160935,-9
"1528",134,1983,"Germany",1.28952479468977,-9
"1530",134,1984,"Germany",1.28975365293762,10
"1532",134,1985,"Germany",1.30407223428085,-9
"1534",134,1986,"Germany",1.28570259583022,-9
"1536",134,1987,"Germany",1.2941028221621,-9
"1538",134,1988,"Germany",1.28103457770606,10
"1540",134,1989,"Germany",1.56585020248601,10
"1542",134,1990,"Germany",1.27788169561628,NA
"1545",134,1991,"Germany",1.28867870569701,10
"1546",134,1992,"Germany",1.28595227459416,10
"1547",134,1993,"Germany",1.2858597254113,10
"1548",134,1994,"Germany",1.28005514979811,10
"1549",134,1995,"Germany",1.28411251077021,10
"1550",134,1996,"Germany",1.27717230295223,10
"1551",134,1997,"Germany",1.28313192196884,10
"1552",134,1998,"Germany",1.45131833261577,10
"1553",134,1999,"Germany",1.46020274760256,10
"1554",134,2000,"Germany",1.09395804704259,10
"1555",134,2001,"Germany",1.45743883441541,10
"1556",134,2002,"Germany",2.0114290151708,10
"1557",134,2003,"Germany",2.0019744484699,10
"1558",134,2004,"Germany",2.01228861896606,10
"1559",134,2005,"Germany",2.00826446514765,10
"1560",134,2006,"Germany",2.00402224731174,10
"1561",134,2007,"Germany",2.01457143610575,10
"1562",134,2008,"Germany",2.00447214585477,10
"1563",134,2009,NA,NA,10
"1564",134,2010,NA,NA,10
