"imfcode","year","legal_abs","political_abs","economic_abs"
917,2003,0.3141718,0.2872321,0.4401006
917,2004,0.3107471,0.2848029,0.4987662
917,2005,0.2933574,0.3664331,0.5439312
917,2006,0.3000124,0.332342,0.5573483
917,2007,0.3124952,0.3136127,0.5848451
917,2008,0.2901259,0.3544313,0.5912964
917,2009,0.2523214,0.2748881,0.5603783
917,2010,0.2468735,0.2754515,0.5384144
522,1990,NA,0.23125,NA
522,1991,NA,0.2729167,NA
522,1992,NA,0.3041667,NA
522,1993,NA,0.28,0.1666667
522,1994,NA,0.334375,0.1666667
522,1995,NA,0.2791667,0.1666667
522,1996,0.2535625,0.2654157,0.4332361
522,1997,0.2603079,0.1495113,0.463348
522,1998,0.2609995,0.2702735,0.460078
522,1999,0.2436163,0.2747322,0.4441312
522,2000,0.2470665,0.2998493,0.4448511
522,2001,0.273284,0.3479176,0.4575384
522,2002,0.3286682,0.3287065,0.4202256
522,2003,0.3217866,0.3263207,0.4916641
522,2004,0.3371313,0.3150859,0.4978293
522,2005,0.315525,0.2966522,0.523666
522,2006,0.3331643,0.2995386,0.4757223
522,2007,0.3304247,0.2808293,0.420759
522,2008,0.3284515,0.2889413,0.4206394
522,2009,0.3207036,0.2972272,0.4201694
522,2010,0.3602355,0.2927663,0.5667111
826,1990,NA,NA,NA
826,1991,NA,NA,NA
826,1992,NA,NA,NA
826,1993,NA,NA,NA
826,1994,NA,NA,NA
826,1995,NA,NA,NA
826,1996,0.7066783,NA,NA
826,1997,0.6843213,NA,NA
826,1998,0.6619642,NA,0.4185497
826,1999,0.6783127,NA,0.4195676
826,2000,0.6891056,NA,0.3872521
826,2001,0.8576985,NA,0.4191099
826,2002,0.8374026,NA,0.4009677
826,2003,0.8256847,NA,0.4516716
826,2004,0.8385956,NA,0.4815713
826,2005,0.8546937,NA,0.4408965
826,2006,0.8634604,NA,0.4531305
826,2007,0.8579051,0.6437457,0.4432176
826,2008,0.8190357,0.6310044,0.4329421
826,2009,0.6719664,0.6162089,0.4234477
826,2010,0.6663817,0.6311108,0.42569
361,1990,NA,NA,NA
361,1991,NA,NA,NA
361,1992,NA,NA,NA
361,1993,NA,NA,NA
361,1994,NA,NA,NA
361,1995,NA,NA,NA
361,1996,0.6289006,NA,NA
361,1997,0.6151734,NA,NA
361,1998,0.6014463,NA,0.5335181
361,1999,0.6178455,NA,0.5301845
361,2000,0.6342448,NA,0.5268509
361,2001,0.8106558,NA,0.6577792
361,2002,0.8037336,NA,0.6720407
361,2003,0.8200369,NA,0.626286
361,2004,0.7861065,NA,0.6268469
361,2005,0.8687845,NA,0.756731
361,2006,0.8743492,NA,0.7450261
361,2007,0.8725808,NA,0.7259241
361,2008,0.8672499,NA,0.7159601
361,2009,0.8665092,NA,0.7091312
361,2010,0.8634806,NA,0.69927
542,1990,0.6111111,0.5791758,0.4347564
542,1991,0.6527778,0.6142837,0.5197917
542,1992,0.7777778,0.7149782,0.5291666
542,1993,0.7,0.6734804,0.4866666
542,1994,0.7,0.6693137,0.49
542,1995,0.6385482,0.6644961,0.4985166
542,1996,0.7841657,0.6740416,0.5953414
542,1997,0.7652894,0.6631919,0.5867304
542,1998,0.7649316,0.6565089,0.5590222
542,1999,0.7666805,0.6412504,0.5241073
542,2000,0.6777352,0.6344411,0.5140516
542,2001,0.7534867,0.6807745,0.58763
542,2002,0.7329022,0.6628717,0.5985048
542,2003,0.700034,0.683567,0.6075916
542,2004,0.7255552,0.6751258,0.6284818
542,2005,0.7420688,0.6862317,0.630442
542,2006,0.7793422,0.681332,0.6739961
542,2007,0.7627265,0.6750218,0.6866913
542,2008,0.7180817,0.688234,0.6750595
542,2009,0.7088368,0.6732165,0.7051085
542,2010,0.6989296,0.6573948,0.7272587
NA,1990,NA,NA,NA
NA,1991,NA,NA,NA
NA,1992,NA,NA,NA
NA,1993,NA,NA,NA
NA,1994,NA,NA,NA
NA,1995,NA,NA,NA
NA,1996,NA,NA,NA
NA,1997,NA,NA,NA
NA,1998,NA,NA,NA
NA,1999,NA,NA,NA
NA,2000,NA,NA,NA
NA,2001,NA,NA,NA
NA,2002,NA,NA,NA
NA,2003,NA,NA,NA
NA,2004,NA,NA,NA
NA,2005,NA,NA,NA
NA,2006,NA,NA,NA
NA,2007,NA,NA,NA
NA,2008,0.5917834,0.6761341,0.7705401
NA,2009,0.4787578,0.560421,0.4833637
NA,2010,0.4888543,0.5522425,0.4656246
443,1990,0.2638889,0.2638889,0.6177083
443,1991,0.4259259,0.1992284,0.5238585
443,1992,0.5231482,0.4179012,0.6296614
443,1993,0.4625,0.4176389,0.508927
443,1994,0.4402778,0.4606944,0.5074583
443,1995,0.5213005,0.4658333,0.5512673
443,1996,0.615606,0.4936826,0.6139743
443,1997,0.6087605,0.4846663,0.6013713
443,1998,0.5671929,0.4718621,0.5783517
443,1999,0.5598415,0.4991023,0.5922534
443,2000,0.5830669,0.4846758,0.5992106
443,2001,0.597662,0.5280676,0.6934255
443,2002,0.580511,0.5083281,0.7248676
443,2003,0.5675744,0.5036398,0.7142897
443,2004,0.5267695,0.4981983,0.6525927
443,2005,0.5730709,0.4985906,0.6365296
443,2006,0.6190206,0.4974676,0.6390306
443,2007,0.6345164,0.4962153,0.651105
443,2008,0.6144089,0.5056304,0.6558662
443,2009,0.6065063,0.4886524,0.6415027
443,2010,0.5847224,0.4863106,0.629246
544,1990,NA,0.2354167,NA
544,1991,NA,0.2666667,NA
544,1992,NA,0.19375,NA
544,1993,NA,0.155,0
544,1994,NA,0.18,0
544,1995,NA,0.205,0
544,1996,0.183388,0.2693869,0.1963668
544,1997,0.1700951,0.2292217,0.2021342
544,1998,0.1734689,0.2098897,0.2079017
544,1999,0.1710502,0.2237259,0.1962298
544,2000,0.1686315,0.1625621,0.2012247
544,2001,0.1771093,0.1952604,0.2129936
544,2002,0.1730872,0.2029587,0.2080958
544,2003,0.1489474,0.1782032,0.2030146
544,2004,0.1580895,0.1709235,0.2119466
544,2005,0.1720554,0.1907907,0.2026347
544,2006,0.1797014,0.1805924,0.2982487
544,2007,0.1827693,0.1675474,0.2665719
544,2008,0.1790391,0.2212529,0.2843668
544,2009,0.1793661,0.2063044,0.2931066
544,2010,0.1974006,0.2089877,0.2867737
446,1990,0.2222222,0.1111111,0.0902778
446,1991,0.3194444,0.2126736,0.1666667
446,1992,0.4444444,0.3246528,0.3333333
446,1993,0.4236111,0.3679012,0.2166667
446,1994,0.4291667,0.3958333,0.2618056
446,1995,0.3958333,0.4012346,0.4
446,1996,0.4504086,0.3626853,0.5637106
446,1997,0.4437538,0.3616781,0.5489306
446,1998,0.4426546,0.4019209,0.5424838
446,1999,0.4485149,0.3888934,0.5377369
446,2000,0.4515973,0.3872549,0.5363234
446,2001,0.4390353,0.3923704,0.6110755
446,2002,0.3959177,0.3802637,0.5799942
446,2003,0.4032727,0.3698876,0.5961084
446,2004,0.4140106,0.3764336,0.6135696
446,2005,0.4446295,0.4300883,0.596002
446,2006,0.4444773,0.4251527,0.5962079
446,2007,0.447425,0.4212742,0.5877048
446,2008,0.4485045,0.4234537,0.5852505
446,2009,0.4762356,0.4324248,0.578105
446,2010,0.4761639,0.4441257,0.5883429
668,1990,0.3194444,0.1021696,0.1319444
668,1991,0.2731481,0.0709877,0.0416667
668,1992,0.2777778,0.0864198,0
668,1993,0.21875,0.0954167,0.025
668,1994,0.2791667,0.1583333,0.0666667
668,1995,0.2541667,0.1625,0.125
668,1996,0.2420236,0.1688413,0.1825752
668,1997,0.3029307,0.2813159,0.2152141
668,1998,0.299949,0.3016187,0.2270197
668,1999,0.280465,0.2867184,0.188305
668,2000,0.2604255,0.2897474,0.1718124
668,2001,0.2559873,0.2719667,0.3188502
668,2002,0.2882159,0.2509663,0.2693602
668,2003,0.3262023,0.2334165,0.2183327
668,2004,0.4013001,0.3113584,0.2705758
668,2005,0.4290893,0.3662328,0.3037347
668,2006,0.4533738,0.4998706,0.3182375
668,2007,0.4676952,0.4757446,0.3275649
668,2008,0.4667096,0.4828337,0.3422026
668,2009,0.4299774,0.5008505,0.3103517
668,2010,0.4263043,0.4978472,0.3460214
672,1990,0.2222222,0.2666667,0.3611111
672,1991,0.2222222,0.2666667,0.5277778
672,1992,0.5,0.387037,0.5555555
672,1993,0.4208333,0.3552778,0.25
672,1994,0.4208333,0.3566667,0.25
672,1995,0.4,0.3566667,0.25
672,1996,0.2916661,0.3398676,0.2017244
672,1997,0.2929874,0.3055942,0.1918861
672,1998,0.2943087,0.2706895,0.17927
672,1999,0.2969365,0.2618046,0.2058326
672,2000,0.2995642,0.2806975,0.2476731
672,2001,0.3155975,0.2858087,0.266012
672,2002,0.3010752,0.2926877,0.270462
672,2003,0.3039041,0.2834645,0.2707047
672,2004,0.3032392,0.2844938,0.2848923
672,2005,0.3127969,0.2714099,0.2815083
672,2006,0.3247449,0.2704176,0.2935756
672,2007,0.3311043,0.2752041,0.2856519
672,2008,0.3349239,0.2801791,0.2935741
672,2009,0.3294328,0.273609,0.2742498
672,2010,0.3265609,0.2693444,0.2650983
362,1990,NA,NA,NA
362,1991,NA,NA,NA
362,1992,NA,NA,NA
362,1993,NA,0.5941176,0.25
362,1994,NA,0.5941176,0.2333333
362,1995,NA,0.5909926,0.3
362,1996,0.6622339,0.6222426,0.4666667
362,1997,0.6485068,0.6222426,0.4666667
362,1998,0.6347796,0.5418335,0.5335181
362,1999,0.6511788,0.5473558,0.5301845
362,2000,0.6675781,0.6028781,0.5268509
362,2001,0.8551003,0.7184521,0.6744458
362,2002,0.848178,0.6665261,0.7220407
362,2003,0.7978147,0.7205195,0.726286
362,2004,0.7829847,0.6617786,0.7036624
362,2005,0.8465623,0.6889099,0.806731
362,2006,0.8743492,0.6875585,0.8022659
362,2007,0.8836919,0.6760809,0.7860742
362,2008,0.8946559,0.6824133,0.7557799
362,2009,0.8519768,0.6832385,0.6884051
362,2010,0.8509321,0.6816765,0.685883
NA,1990,NA,NA,NA
NA,1991,NA,NA,NA
NA,1992,NA,NA,NA
NA,1993,NA,NA,NA
NA,1994,NA,NA,NA
NA,1995,NA,NA,NA
NA,1996,NA,NA,NA
NA,1997,NA,NA,NA
NA,1998,NA,NA,NA
NA,1999,NA,NA,NA
NA,2000,NA,NA,NA
NA,2001,NA,NA,NA
NA,2002,0.9412705,NA,0.8405779
NA,2003,0.9236516,NA,0.8210548
NA,2004,0.9246579,NA,0.7926946
NA,2005,0.9190173,NA,0.8168914
NA,2006,0.9281144,NA,0.7746405
NA,2007,0.9494551,NA,0.7767561
NA,2008,0.950119,NA,0.7785838
NA,2009,0.9607071,NA,0.7911944
NA,2010,0.9614911,NA,0.7927494
524,1990,0.3333333,0.4297386,0.2436104
524,1991,0.3333333,0.4436274,0.2846431
524,1992,0.3564815,0.4436274,0.3169953
524,1993,0.3930556,0.4231536,0.2861447
524,1994,0.4208333,0.4509314,0.2986931
524,1995,0.46152,0.4742239,0.4421566
524,1996,0.5152684,0.4439794,0.4630693
524,1997,0.5391119,0.4557008,0.4942147
524,1998,0.4953628,0.4617404,0.5027907
524,1999,0.4969483,0.4423541,0.4732096
524,2000,0.467461,0.4089527,0.4344296
524,2001,0.5778702,0.4411447,0.4488187
524,2002,0.4793101,0.5068155,0.4741433
524,2003,0.4783097,0.5078045,0.4759898
524,2004,0.4614726,0.475411,0.4672636
524,2005,0.5061641,0.4309357,0.4334054
524,2006,0.4956535,0.4172132,0.4433137
524,2007,0.4934635,0.4138674,0.4623331
524,2008,0.4830592,0.4197496,0.4422263
524,2009,0.4685985,0.4128512,0.4469744
524,2010,0.4645352,0.4015909,0.4616567
666,1990,NA,0.2666667,NA
666,1991,NA,0.2354167,NA
666,1992,NA,0.2041667,NA
666,1993,NA,0.4558333,0.05
666,1994,NA,0.490625,0.05
666,1995,NA,0.5375,0.0833333
666,1996,0.4385732,0.5482643,0.3669871
666,1997,0.4332017,0.5368772,0.3652584
666,1998,0.4361635,0.4404901,0.3635297
666,1999,0.4342842,0.4253536,0.3648833
666,2000,0.4532382,0.4640243,0.3579036
666,2001,0.5355009,0.5338697,0.4650297
666,2002,0.5927637,0.605104,0.4804891
666,2003,0.5921958,0.5875347,0.4913389
666,2004,0.5680224,0.5948074,0.4704239
666,2005,0.5147107,0.5591879,0.5098059
666,2006,0.4751862,0.5557853,0.5202841
666,2007,0.4512024,0.5051833,0.5374557
666,2008,0.4629929,0.5524911,0.5165147
666,2009,0.4576387,0.5342507,0.504976
666,2010,0.4448749,0.537599,0.5123315
946,1990,NA,NA,NA
946,1991,NA,NA,NA
946,1992,NA,NA,0.3325258
946,1993,NA,0.6442647,0.3407583
946,1994,NA,0.6392647,0.4029554
946,1995,0.5634263,0.6417647,0.4943193
946,1996,0.5995151,0.6065161,0.555688
946,1997,0.6068613,0.6625631,0.5941516
946,1998,0.6100408,0.6425072,0.5969009
946,1999,0.6524426,0.6369008,0.5953377
946,2000,0.5974178,0.640916,0.5893191
946,2001,0.5913671,0.6959722,0.6304242
946,2002,0.5975575,0.7086843,0.7019402
946,2003,0.6193084,0.7249425,0.7212308
946,2004,0.6027421,0.759874,0.7548331
946,2005,0.6772414,0.7204892,0.7537131
946,2006,0.686967,0.7032684,0.7688588
946,2007,0.6891415,0.7100602,0.7548261
946,2008,0.6721762,0.7083933,0.7471442
946,2009,0.6669751,0.6946664,0.7284038
946,2010,0.6758717,0.6952582,0.7106465
137,1990,1,0.9044118,0.8844802
137,1991,1,0.9044118,0.9521271
137,1992,1,0.9044118,0.9459209
137,1993,0.8291667,0.8261438,0.7939939
137,1994,0.8291667,0.8261438,0.7834735
137,1995,0.8446901,0.8107169,0.7330389
137,1996,0.8933098,0.8385046,0.8230434
137,1997,0.8949783,0.8267241,0.8178813
137,1998,0.8966469,0.8243783,0.807511
137,1999,0.8970664,0.8264679,0.8207457
137,2000,0.8599968,0.8231913,0.850162
137,2001,0.9069399,0.8635868,0.9328127
137,2002,0.8941985,0.8685026,0.8579944
137,2003,0.9252228,0.858485,0.8599661
137,2004,0.9132013,0.8710998,0.8746322
137,2005,0.9228673,0.8708501,0.8197226
137,2006,0.9088576,0.8765863,0.7923969
137,2007,0.9209673,0.8769233,0.7843168
137,2008,0.9326811,0.8760806,0.7737452
137,2009,0.9259347,0.8745039,0.75915
137,2010,0.9285402,0.8786528,0.7781215
941,1990,NA,NA,NA
941,1991,NA,NA,NA
941,1992,NA,0.6416667,0.41
941,1993,NA,0.5108333,0.3822222
941,1994,NA,0.5578921,0.4244444
941,1995,0.5896421,0.5762255,0.4881438
941,1996,0.6029999,0.5327119,0.6000389
941,1997,0.6068839,0.5538266,0.6820307
941,1998,0.6066012,0.5462906,0.6830702
941,1999,0.655021,0.6193088,0.6904725
941,2000,0.6281439,0.6326216,0.6612303
941,2001,0.6326338,0.6778141,0.6969956
941,2002,0.6578234,0.6895574,0.7355309
941,2003,0.6166989,0.7030349,0.739599
941,2004,0.6338627,0.7013439,0.7373164
941,2005,0.6933701,0.6885527,0.7422411
941,2006,0.6944916,0.7049102,0.7569131
941,2007,0.6961225,0.6783399,0.7628534
941,2008,0.6872073,0.6675485,0.7499533
941,2009,0.6721515,0.6535875,0.7122947
941,2010,0.6571191,0.6483857,0.6880657
686,1990,0.3888889,0.3814815,0.3479604
686,1991,0.3333333,0.362963,0.3407814
686,1992,0.5555556,0.3962963,0.3579079
686,1993,0.4701389,0.3980556,0.3086386
686,1994,0.4875,0.4223611,0.2978954
686,1995,0.570492,0.4072222,0.3777277
686,1996,0.5824931,0.4360884,0.4052579
686,1997,0.5825081,0.4312023,0.4222511
686,1998,0.5732639,0.4438569,0.4444527
686,1999,0.5715429,0.4393591,0.4418537
686,2000,0.5823311,0.4302316,0.4392548
686,2001,0.5098739,0.4619602,0.4409819
686,2002,0.4991294,0.4513598,0.4605975
686,2003,0.523502,0.4613923,0.4716343
686,2004,0.4891942,0.4653344,0.4493189
686,2005,0.5331368,0.4497619,0.4354495
686,2006,0.5328047,0.4491883,0.4410672
686,2007,0.5236692,0.4402449,0.4487836
686,2008,0.5240856,0.4321039,0.4326632
686,2009,0.5170473,0.4294326,0.4552411
686,2010,0.5245848,0.4308164,0.4781403
NA,1990,NA,NA,NA
NA,1991,NA,NA,NA
NA,1992,NA,NA,NA
NA,1993,NA,NA,NA
NA,1994,NA,NA,NA
NA,1995,NA,NA,NA
NA,1996,NA,NA,NA
NA,1997,NA,NA,NA
NA,1998,NA,NA,NA
NA,1999,NA,NA,NA
NA,2000,NA,NA,NA
NA,2001,NA,NA,NA
NA,2002,0.883509,NA,NA
NA,2003,0.8816457,NA,NA
NA,2004,0.8820153,NA,NA
NA,2005,0.8782212,NA,NA
NA,2006,0.8939727,NA,NA
NA,2007,0.8887188,NA,NA
NA,2008,0.889159,NA,NA
NA,2009,0.8930284,NA,NA
NA,2010,0.8877907,NA,NA
921,1990,NA,NA,NA
921,1991,NA,NA,NA
921,1992,NA,NA,NA
921,1993,NA,0.4239583,0.2
921,1994,NA,0.528125,0.1166667
921,1995,0.3388889,0.4475,0.2833333
921,1996,0.407995,0.4755394,0.4867611
921,1997,0.4097009,0.4936684,0.4813158
921,1998,0.4114067,0.5309967,0.4758706
921,1999,0.5720043,0.5184696,0.4624164
921,2000,0.564182,0.5163482,0.4413585
921,2001,0.5904528,0.5462403,0.4877302
921,2002,0.600057,0.5221801,0.4954908
921,2003,0.5907961,0.5158979,0.4778373
921,2004,0.609931,0.486404,0.5133698
921,2005,0.4988193,0.5021608,0.4657444
921,2006,0.5044695,0.5072137,0.4894916
921,2007,0.5224173,0.4962374,0.4942533
921,2008,0.5542607,0.4749127,0.4862024
921,2009,0.4817578,0.4809877,0.4645901
921,2010,0.5109643,0.4979312,0.4802107
674,1990,0.6342593,0.512146,0.2229938
674,1991,0.5925926,0.5272694,0.2258934
674,1992,0.5555556,0.4797386,0.1871263
674,1993,0.475,0.4996324,0.1786873
674,1994,0.5125,0.5667647,0.181007
674,1995,0.4585177,0.5582925,0.2761857
674,1996,0.5291569,0.5413982,0.3249079
674,1997,0.5282611,0.5474379,0.3681195
674,1998,0.5273651,0.5493926,0.4148034
674,1999,0.5331919,0.5454434,0.4407226
674,2000,0.5262441,0.551766,0.4656001
674,2001,0.5998197,0.6073735,0.5502293
674,2002,0.4791876,0.4809046,0.5184743
674,2003,0.4977059,0.501038,0.5382777
674,2004,0.4862668,0.5122041,0.5106396
674,2005,0.4786318,0.5203958,0.4994623
674,2006,0.5034785,0.5013679,0.4842069
674,2007,0.5022024,0.5070511,0.4845022
674,2008,0.4890003,0.5032002,0.4726922
674,2009,0.4390061,0.3747739,0.4390464
674,2010,0.4104541,0.3706114,0.4630083
556,1990,NA,NA,NA
556,1991,NA,NA,NA
556,1992,NA,NA,NA
556,1993,NA,0.2291667,0
556,1994,NA,0.2666667,0.0333333
556,1995,NA,0.2291667,0.2
556,1996,0.2892309,0.2985589,0.5568248
556,1997,0.2765132,0.3127755,0.5469294
556,1998,0.319351,0.3019921,0.5370339
556,1999,0.3263796,0.2969763,0.5294874
556,2000,0.3389637,0.2919604,0.5136075
556,2001,0.4059586,0.362303,0.5261707
556,2002,0.3729534,0.3551456,0.5470673
556,2003,0.3902857,0.3592203,0.5292262
556,2004,0.3958627,0.3295448,0.4448755
556,2005,0.3844858,0.32407,0.4999104
556,2006,0.3875709,0.2890897,0.50132
556,2007,0.3800455,0.3095534,0.46808
556,2008,0.4677599,0.3968261,0.4485755
556,2009,0.436629,0.4590899,0.4974699
556,2010,0.4283025,0.4566282,0.4959559
273,1990,0.6666667,0.5134804,0.6272195
273,1991,0.6666667,0.5250545,0.6710977
273,1992,0.7222222,0.5250545,0.6488411
273,1993,0.5625,0.4831046,0.5173789
273,1994,0.5625,0.5233824,0.5192959
273,1995,0.5384085,0.4987188,0.4690225
273,1996,0.5709638,0.4937032,0.4884005
273,1997,0.5463608,0.4990391,0.4997843
273,1998,0.5333318,0.5308864,0.4981472
273,1999,0.5241538,0.5052655,0.5005096
273,2000,0.4975448,0.5542974,0.5129431
273,2001,0.476553,0.6061954,0.5678657
273,2002,0.5320123,0.5870865,0.616322
273,2003,0.5221949,0.5919993,0.6265951
273,2004,0.5582668,0.593637,0.6060137
273,2005,0.5810553,0.6079779,0.6147202
273,2006,0.5519567,0.594502,0.6262604
273,2007,0.5354145,0.6010527,0.6145469
273,2008,0.5231658,0.5814685,0.6017559
273,2009,0.5047681,0.5611015,0.5841691
273,2010,0.5034953,0.5454443,0.5885419
867,1990,NA,NA,NA
867,1991,NA,NA,NA
867,1992,NA,NA,NA
867,1993,NA,NA,NA
867,1994,NA,NA,NA
867,1995,NA,NA,NA
867,1996,0.6683553,NA,NA
867,1997,0.6677142,NA,NA
867,1998,0.667073,NA,0.4206881
867,1999,0.6762898,NA,0.4271946
867,2000,0.679951,NA,0.4337012
867,2001,0.8621473,NA,0.6256001
867,2002,0.8665659,NA,0.6341658
867,2003,0.8441595,NA,0.6199999
867,2004,0.8306418,NA,0.5853903
867,2005,0.8409059,NA,0.5602397
867,2006,0.8336992,NA,0.5250593
867,2007,0.834289,NA,0.5286342
867,2008,0.8491583,NA,0.5505504
867,2009,0.8156032,NA,0.5204861
867,2010,0.8156623,NA,0.5216107
962,1990,NA,NA,NA
962,1991,NA,NA,NA
962,1992,NA,0.5982843,NA
962,1993,NA,0.6295343,NA
962,1994,NA,0.4852941,0.1666667
962,1995,NA,0.4817647,0.2666667
962,1996,0.4778719,0.4636225,0.4627772
962,1997,0.4754296,0.3959997,0.4185092
962,1998,0.4729873,0.433238,0.4242413
962,1999,0.466568,0.4324429,0.4251247
962,2000,0.4601488,0.4362938,0.426008
962,2001,0.5220932,0.4324009,0.4054136
962,2002,0.4949727,0.5021191,0.5299096
962,2003,0.3515172,0.4676247,0.5268898
962,2004,0.3724518,0.4966771,0.504538
962,2005,0.4186302,0.5101032,0.5148523
962,2006,0.4280414,0.5197512,0.5346598
962,2007,0.4412181,0.5085955,0.5407511
962,2008,0.450515,0.5693622,0.5556909
962,2009,0.447428,0.5443107,0.5550169
962,2010,0.4538166,0.5431076,0.5645849
678,1990,0.3333333,0.225,0.2793992
678,1991,0.3888889,0.2407407,0.2833117
678,1992,0.4444444,0.3691358,0.2785435
678,1993,0.4708333,0.5092647,0.2490204
678,1994,0.4291667,0.4805147,0.2299281
678,1995,0.4389023,0.5214869,0.293851
678,1996,0.5263792,0.5442204,0.3968353
678,1997,0.4986759,0.4894385,0.4238459
678,1998,0.4987504,0.4799848,0.4518982
678,1999,0.4999011,0.4878891,0.4645601
678,2000,0.51081,0.5216771,0.4730553
678,2001,0.5820193,0.5561234,0.4402636
678,2002,0.50849,0.5516177,0.4320692
678,2003,0.5361217,0.5665762,0.4425015
678,2004,0.5647722,0.5545998,0.4144791
678,2005,0.5498491,0.5424855,0.440134
678,2006,0.5532571,0.5434003,0.4330988
678,2007,0.523782,0.5343477,0.4401568
678,2008,0.5143582,0.494301,0.4206381
678,2009,0.4908361,0.5052949,0.4135317
678,2010,0.495373,0.5058846,0.4181964
181,1990,0.5555556,0.5980392,0.3160702
181,1991,0.6481481,0.6327614,0.3231039
181,1992,0.8888889,0.7230392,0.3301376
181,1993,0.7333333,0.6552016,0.3097371
181,1994,0.7680556,0.6706336,0.315364
181,1995,0.6942064,0.6962509,0.4149936
181,1996,0.733126,0.7415693,0.4731818
181,1997,0.7161185,0.752058,0.4852797
181,1998,0.7500368,0.7451856,0.5025859
181,1999,0.7508957,0.7496165,0.4971049
181,2000,0.7537587,0.7502974,0.4836378
181,2001,0.8586556,0.78978,0.5670217
181,2002,0.7689905,0.7796792,0.595884
181,2003,0.7740519,0.7812678,0.5579064
181,2004,0.786246,0.7562859,0.7591421
181,2005,0.8275095,0.7621598,0.7928426
181,2006,0.8353778,0.766148,0.7523316
181,2007,0.8371295,0.7562247,0.7577989
181,2008,0.8179886,0.7536159,0.7392684
181,2009,0.8123387,0.7567239,0.726508
181,2010,0.797659,0.7606787,0.721714
518,1990,0.4444444,0.1516975,0.0124182
518,1991,0.4444444,0.1462963,0.0153446
518,1992,0.4444444,0.1231482,0.0477849
518,1993,0.4208333,0.1525,0.0702912
518,1994,0.4208333,0.1636111,0.0740213
518,1995,0.4513709,0.1809722,0.0985846
518,1996,0.37613,0.1886468,0.1803215
518,1997,0.342197,0.1373385,0.1773587
518,1998,0.3429861,0.1340099,0.1709237
518,1999,0.3449325,0.1389141,0.169763
518,2000,0.3527506,0.122985,0.1729425
518,2001,0.3457519,0.1611958,0.1988721
518,2002,0.3093882,0.191389,0.1783109
518,2003,0.2937694,0.1631324,0.1764581
518,2004,0.292299,0.1417885,0.1991948
518,2005,0.2947751,0.1447536,0.1383942
518,2006,0.3046152,0.1381927,0.1526095
518,2007,0.3037882,0.1338299,0.087335
518,2008,0.2910086,0.1556091,0.0879957
518,2009,0.2817179,0.1544873,0.0907824
518,2010,0.2806389,0.144986,0.1268009
943,1990,NA,NA,NA
943,1991,NA,NA,NA
943,1992,NA,NA,NA
943,1993,NA,NA,NA
943,1994,NA,NA,NA
943,1995,NA,NA,NA
943,1996,NA,NA,NA
943,1997,NA,NA,NA
943,1998,NA,NA,NA
943,1999,NA,NA,NA
943,2000,NA,NA,NA
943,2001,NA,NA,NA
943,2002,NA,NA,NA
943,2003,NA,NA,NA
943,2004,NA,NA,NA
943,2005,0.4078301,NA,NA
943,2006,0.5193225,0.6447313,0.7009549
943,2007,0.5397297,0.6076306,0.724042
943,2008,0.5709257,0.6135895,0.7360302
943,2009,0.5874863,0.6231953,0.6925303
943,2010,0.5889578,0.6378312,0.6866678
948,1990,0.5277778,0.5255209,0.4166667
948,1991,0.6111111,0.6445534,0.5416667
948,1992,0.6666667,0.6649237,0.4027778
948,1993,0.5208333,0.6196324,0.2166667
948,1994,0.5708333,0.6179166,0.2333333
948,1995,0.6044444,0.6079167,0.425
948,1996,0.6253385,0.6127201,0.4952536
948,1997,0.5888133,0.6715922,0.5302383
948,1998,0.5893252,0.6611832,0.5346674
948,1999,0.5929087,0.6488156,0.4945878
948,2000,0.5909366,0.6414093,0.4947859
948,2001,0.6840248,0.6708434,0.5403421
948,2002,0.6771131,0.6469576,0.545065
948,2003,0.677886,0.630271,0.536778
948,2004,0.5136092,0.5964391,0.5780603
948,2005,0.5525319,0.5928969,0.6089107
948,2006,0.5206233,0.5891169,0.644035
948,2007,0.5098973,0.5894669,0.619895
948,2008,0.5096755,0.5709534,0.6019145
948,2009,0.50752,0.5766373,0.6519229
948,2010,0.5058829,0.5820947,0.6504169
688,1990,0.4444444,0.3253087,0.5833333
688,1991,0.5092592,0.3300926,0.5277778
688,1992,0.5,0.2591049,0.3541667
688,1993,0.3777778,0.2854167,0.1333333
688,1994,0.4194444,0.4233333,0.1333333
688,1995,0.4811111,0.4987091,0.2916667
688,1996,0.4891942,0.4711507,0.3535126
688,1997,0.4893579,0.46614,0.348789
688,1998,0.4895216,0.4308263,0.4301765
688,1999,0.490759,0.4384268,0.4328122
688,2000,0.4919965,0.3777629,0.4504479
688,2001,0.5218569,0.4565935,0.5253897
688,2002,0.5406062,0.4688218,0.5378314
688,2003,0.4431404,0.452784,0.5176235
688,2004,0.4455706,0.4497365,0.5439874
688,2005,0.4757763,0.4613803,0.4423515
688,2006,0.4876864,0.5012698,0.4524534
688,2007,0.5091236,0.5054026,0.4621324
688,2008,0.5048743,0.5086605,0.4542767
688,2009,0.5067858,0.493029,0.4191184
688,2010,0.5012169,0.4738888,0.4379703
682,1990,NA,0.1,NA
682,1991,NA,0.1125,NA
682,1992,NA,0.14375,NA
682,1993,NA,0.2027941,0.1333333
682,1994,NA,0.2277941,0.1333333
682,1995,NA,0.2586274,0.1666667
682,1996,0.2624135,0.3096853,0.3081392
682,1997,0.2620126,0.264653,0.3070745
