"iso2c","country","year","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCredits","PortfolioEquity","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAll","ExternPrivateDebt","ExternPublicDebt","ExternDebtTotal","TotalReserves","imfcode"
"6997","US","United States",1980,2.7675e+12,22630.5201481831,NA,NA,NA,120.222192979437,NA,0.0768563685636856,NA,4.24e+09,NA,1.45899732665769,NA,NA,NA,NA,NA,171412596074.818,111
"6998","US","United States",1981,3.1038e+12,22978.9847056462,NA,NA,NA,115.207181312528,NA,0.154971325472002,NA,4.82e+09,NA,1.44596379375542,NA,NA,NA,NA,NA,123907277003.739,111
"6999","US","United States",1982,3.2277e+12,22310.2393685234,NA,NA,NA,122.283079815593,NA,-0.359605911330049,NA,3.31e+09,NA,2.07080119984975,NA,NA,NA,NA,NA,143444690815.116,111
"7000","US","United States",1983,3.5069e+12,23105.5207266357,NA,NA,NA,127.445108073153,NA,-1.26099974336308,NA,5.985e+09,NA,2.61514400401815,NA,NA,NA,NA,NA,123109971142.895,111
"7001","US","United States",1984,3.9004e+12,24554.4028836134,NA,NA,NA,128.563188896079,NA,-2.53840631730079,NA,-1.28e+09,NA,0.611440407566594,NA,NA,NA,NA,NA,104855944422.537,111
"7002","US","United States",1985,4.1848e+12,25338.5556403893,NA,NA,NA,139.234624955864,NA,-2.97397725100363,NA,4.33e+09,NA,0.28738925878037,NA,NA,NA,NA,NA,117982002381.884,111
"7003","US","United States",1986,4.425e+12,25965.8834240485,NA,NA,NA,148.476629272486,NA,-3.32596610169492,NA,1.7898e+10,NA,1.14251529770327,NA,NA,NA,NA,NA,139883810460.3,111
"7004","US","United States",1987,4.6989e+12,26549.8760217244,NA,NA,NA,150.446429019217,NA,-3.41882142629126,NA,1.5025e+10,NA,0.712987359881205,NA,NA,NA,NA,NA,161738438957.4,111
"7005","US","United States",1988,5.0619e+12,27388.6180220921,NA,NA,NA,149.52501050784,NA,-2.39550366463186,NA,-2.877e+09,NA,-0.467944064234228,NA,NA,NA,NA,NA,144176880890,111
"7006","US","United States",1989,5.4397e+12,28098.4007233558,NA,NA,NA,153.256125381254,NA,-1.82925528981378,NA,8.99e+09,NA,-0.7186926805223,NA,NA,NA,NA,NA,168583504571.2,111
"7007","US","United States",1990,5.7508e+12,28298.446951237,NA,NA,NA,150.998191813547,NA,-1.3728872504695,NA,-1.596e+10,NA,0.792381762841512,NA,NA,NA,NA,NA,173093603546.4,111
"7008","US","United States",1991,5.9307e+12,27849.8808424618,NA,NA,NA,158.723048506447,NA,0.0480718970779166,NA,1.042e+10,NA,2.72151208772166,NA,NA,NA,NA,NA,159272835959.1,111
"7009","US","United States",1992,6.2618e+12,28401.4651758974,NA,NA,NA,160.645899462137,NA,-0.824124852278898,NA,-5.61e+09,NA,2.81944099710269,NA,NA,NA,NA,NA,147525798750,111
"7010","US","United States",1993,6.5829e+12,28834.559347583,NA,NA,NA,165.027972126739,NA,-1.2879247747953,NA,2.094e+10,NA,1.00606674229669,NA,NA,NA,NA,NA,164620194560.72,111
"7011","US","United States",1994,6.9933e+12,29655.069410444,NA,NA,NA,162.909948267046,NA,-1.73941343857692,NA,8.9e+08,NA,0.284898771558807,NA,NA,NA,NA,NA,163590615727.215,111
"7012","US","United States",1995,7.3384e+12,30050.9867330647,NA,NA,NA,173.062946672952,NA,-1.547489916058,NA,1.6523e+10,NA,-0.0175043893233806,NA,NA,NA,NA,NA,175995515363.47,111
"7013","US","United States",1996,7.7511e+12,30827.9881964863,NA,NA,NA,178.713844605924,NA,-1.60915353949762,NA,1.1057e+10,NA,0.0590815689395816,NA,NA,NA,NA,NA,160660248052.918,111
"7014","US","United States",1997,8.2565e+12,31831.4615941853,NA,NA,NA,187.071239665575,NA,-1.70440864773209,NA,6.7033e+10,NA,0.850613551591431,NA,NA,NA,NA,NA,134836014670.108,111
"7015","US","United States",1998,8.741e+12,32847.351969028,NA,NA,NA,197.532013239061,NA,-2.46009609884453,NA,4.1958e+10,NA,-0.106712800492327,NA,NA,NA,NA,NA,146006229280.972,111
"7016","US","United States",1999,9.301e+12,34053.3554084296,NA,NA,NA,209.045844608272,NA,-3.24321685840232,NA,1.12289e+11,NA,-0.432727050219499,NA,NA,NA,NA,NA,136450057505.604,111
"7017","US","United States",2000,9.8988e+12,35081.9230843615,8.5,1.1,NA,198.40837221043,NA,-4.20598961490282,NA,1.936e+11,NA,0.472965349277199,NA,NA,NA,NA,NA,128399558849.404,111
"7018","US","United States",2001,1.02339e+13,35116.2150789944,9,1.3,NA,206.115400349066,NA,-3.87534463194462,NA,1.21464e+11,0.484468286772394,0.132791192995438,32.4480403365286,NA,NA,NA,NA,130076681861.118,111
"7019","US","United States",2002,1.05902e+13,35427.9099644915,9.2,1.4,NA,198.799365585731,NA,-4.31767196680922,NA,5.4067e+10,-2.60153727030651,1.55698096664938,43.4774602934789,NA,NA,NA,NA,157762834846.954,111
"7020","US","United States",2003,1.10893e+13,36021.3140821491,9.2,1.1,NA,214.429403248319,NA,-4.68100171001389,NA,3.3981e+10,-3.82607558637606,-0.280974846781207,46.1566464970738,NA,NA,NA,NA,184024327169.699,111
"7021","US","United States",2004,1.17978e+13,36931.3938254667,10.3,0.8,6,221.527413291298,100,-5.32746560048467,NA,6.1788e+10,-3.61772533862246,0.157325843711525,47.0931953415043,NA,NA,NA,NA,190464849517.015,111
"7022","US","United States",2005,1.25643e+13,37718.0053665793,10.3,0.7,6,225.44212566607,100,-5.93570656126883,NA,8.9258e+10,-2.76352840985968,0.0975391652616286,47.3373128626346,NA,NA,NA,NA,188259191182.4,111
"7023","US","United States",2006,1.33145e+13,38349.3987885915,10.5,0.8,6,235.524902112227,100,-6.01313204401217,NA,1.45482e+11,-1.8259341319614,0.334906078810796,46.5148672499906,NA,NA,NA,NA,221088707676.236,111
"7024","US","United States",2007,1.39618e+13,38710.8854415369,10.3,1.4,6,244.426525381956,100,-5.08744398286754,NA,2.75617e+11,-2.23394547980919,0.503688729756991,46.8238264407168,NA,NA,NA,NA,277548957725.67,111
"7025","US","United States",2008,1.42193e+13,38208.7611833783,9.3,3,6,224.374082001026,100,-4.76212312139135,NA,1.26805e+11,-5.2896556089259,-3.49105580660177,55.4770417671756,NA,NA,NA,NA,294045678443.879,111
"7026","US","United States",2009,1.38983e+13,36539.22823168,10.9,5.4,6,234.382215250798,100,-2.70935351086104,NA,2.19303e+11,-10.3886950202543,4.46611192843391,67.7096983084262,NA,NA,NA,NA,404098902069.071,111
"7027","US","United States",2010,1.44194e+13,37329.6159138676,11.1,4.9,6,233.302082512983,100,-3.2657544558026,NA,1.77566e+11,-10.1071057048143,0.624881958741353,76.9843890869246,NA,NA,NA,NA,488928295252.8,111
"7028","US","United States",2011,1.49913e+13,37691.0273307666,11.3,4.7,6,234.875811416023,100,-3.15810604150407,NA,2.735e+10,-8.83316323467611,8.67110899443762,NA,NA,NA,NA,NA,537267272427.958,111
"7029","US","United States",2012,NA,NA,NA,NA,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111
"7030","UY","Uruguay",1980,10163020115.7344,5618.84807940567,NA,NA,NA,39.8507656934623,NA,-6.97725668083814,0,0,NA,0.760523684533242,NA,3.22e+08,210900000,1161196000,1694096000,2401057598.74732,298
"7031","UY","Uruguay",1981,11048335541.4933,5669.09230732659,NA,NA,NA,43.8414061451764,NA,-4.17619466993157,0,0,NA,3.76025389673464,NA,5e+08,326200000,1376504000,2202704000,1778310191.9348,298
"7032","UY","Uruguay",1982,9178802451.40147,5082.62370271472,NA,NA,NA,89.936272648275,NA,-2.55588897617227,95800000,0,NA,23.7350410259699,NA,6.45e+08,205800000,1725436000,2672036000,1422106518.09543,298
"7033","UY","Uruguay",1983,5102281488.72172,4531.00800607023,NA,NA,NA,83.1825270648524,NA,-1.22690212483128,237450000,0,NA,14.5148583105596,NA,3.86e+08,158300000,2532470000,3314220000,1199578044.9869,298
"7034","UY","Uruguay",1984,4850241442.17643,4450.49612794656,NA,NA,NA,85.4276713784047,NA,-2.66172316448786,222310000,0,NA,36.8071844322822,NA,3.92e+08,129200000,2546876000,3290386000,941548075.197382,298
"7035","UY","Uruguay",1985,4732017873.38369,4486.83472066499,NA,NA,NA,79.2843533776782,NA,-2.07099809472875,349900000,0,NA,5.3772470970064,NA,8.14e+08,60443000,2711094000,3935437000,1030643954.38668,298
"7036","UY","Uruguay",1986,5880112946.89436,4851.2085487813,NA,NA,NA,64.7605853291384,NA,0.711891087434108,395170000,0,NA,-4.73633495795833,NA,5.73e+08,42568000,2909247000,3919985000,1499847211.1,298
"7037","UY","Uruguay",1987,7367494222.29317,5206.312869004,NA,NA,NA,49.2881860973957,NA,-1.91014740906301,392369000,0,NA,-3.27072585693596,NA,6.36e+08,144025000,3141827000,4314221000,1793011886.2,298
"7038","UY","Uruguay",1988,8213515458.51139,5250.33355582889,NA,NA,NA,53.4320492587985,NA,0.269555711093927,309039000,0,NA,10.3897560840409,NA,4.75e+08,86200000,2969729000,3839968000,1602322591,298
"7039","UY","Uruguay",1989,8438951476.06644,5274.00939904131,NA,NA,NA,51.7900395090432,NA,1.58159459002142,201524000,0,NA,6.46436272881914,NA,1134400000,104930000,3032159000,4473013000,1547554233.6,298
"7040","UY","Uruguay",1990,9298839655.23138,5253.94290252794,NA,NA,NA,46.6669247555382,NA,1.9990666243548,100694000,0,0.542538364129129,2.75691517940489,31.5959630364015,1200600000,68900000,3072714000,4442908000,1445585560.8,298
"7041","UY","Uruguay",1991,11206193313.0458,5401.61702187492,NA,NA,NA,33.7654611033703,NA,0.378629913073199,57837000,0,0.9641628624987,-5.5447195464278,24.5905757591411,1205200000,28500000,2925476000,4217013000,1135960001.8,298
"7042","UY","Uruguay",1992,12878157305.7481,5788.05762235461,NA,NA,NA,33.030802835315,NA,-0.0681774557613229,52430000,0,0.657185752449063,3.26817957543284,23.6047773194107,1343800000,34700000,3167719000,4598649000,1185192250,298
"7043","UY","Uruguay",1993,15002144584.3663,5898.52906225484,NA,NA,NA,31.8848746419481,NA,-1.62503433178516,38317000,0,-0.514166626722911,6.25254638358783,21.8791430371302,1373900000,6.7e+07,3395138000,4874355000,1422523173.96,298
"7044","UY","Uruguay",1994,17474578502.4346,6281.9363537699,NA,NA,NA,30.5943986442717,NA,-2.50821500466483,29890000,0,-2.61855020904381,4.23401816371673,24.5301880718095,1232800000,62200000,3775271000,5100161000,1621668177.07085,298
"7045","UY","Uruguay",1995,19297663096.5506,6146.71102509817,NA,NA,NA,32.3709938282103,NA,-1.10116960243742,20778000,0,-1.19734709997921,0.753494738558313,NA,1336300000,127259000,3857639000,5341976000,1813383865.85538,298
"7046","UY","Uruguay",1996,20515465834.0682,6465.20660906388,NA,NA,NA,31.5517907056571,NA,-1.13767828567857,8615000,0,-1.45463834150538,-1.02437504894133,NA,1658585000,134517000,4103344000,5905061000,1892122033.13052,298
"7047","UY","Uruguay",1997,23969746851.4994,6973.3635889432,NA,NA,NA,29.18370215699,NA,-1.19901141126162,0,0,-0.971198636445317,-1.92762287618432,NA,1900988000,223400000,4571462000,6695850000,2067120124.06937,298
"7048","UY","Uruguay",1998,25385928196.3987,7249.30976633527,NA,NA,NA,45.7768689520319,NA,-1.87308494817005,160797000,0,-0.755720847782749,3.44474204020427,NA,2.009e+09,288489000,5130034000,7588320000,2586514097.42083,298
"7049","UY","Uruguay",1999,23983945190.6167,7076.21687651273,NA,NA,NA,50.2997426010625,NA,-2.11641577716159,225335000,0,-3.26590765254487,4.04292946237122,NA,2.267e+09,386614000,5098822000,7977771000,2603646474.45173,298
"7050","UY","Uruguay",2000,22823255805.9664,6914.36258197758,NA,NA,NA,50.2287710177578,NA,-2.48134014712582,213908000,5100000,-3.0135548485815,-1.76543817404673,NA,2.387e+09,322083000,5568354000,8491345000,2775536603.28495,298
"7051","UY","Uruguay",2001,20898788420.0932,6633.47516848299,7.2,12.4,NA,64.1540123452584,NA,-2.38113490735101,206327000,34875083.0863107,-3.99714210668745,11.2883878571466,40.6433348529247,2.699e+09,317917000,6078363000,9301607000,3099292342.31497,298
"7052","UY","Uruguay",2002,13606494599.021,6120.25943558046,NA,33.9,NA,98.9264127992209,NA,2.80710701749697,1860880000,-9480161,-4.3961695846708,35.1537588572904,95.267860723247,1.323e+09,315605000,6722364000,10221849000,772025410.29872,298
"7053","UY","Uruguay",2003,12045627411.0182,6178.85860265398,7.2,14.3,NA,69.7597369339887,NA,-0.724417769017587,2490303000,-6405514,-4.24315861111615,5.9735514773211,105.602780850754,7.38e+08,325673000,7462913000,11016889000,2086675964.23272,298
"7054","UY","Uruguay",2004,13686333821.7864,6491.61055212439,8.3,4.7,4,47.649975494677,75.6,0.022831064726171,2761799000,20122388.5981308,-2.42402593347618,1.91525380124238,85.4255941160553,8.83e+08,332436000,7811729000,11788964000,2512109314.18963,298
"7055","UY","Uruguay",2005,17362872709.7496,6967.47127519251,8.6,3.6,5,36.7815940421682,80,0.243496910630635,2375629000,-2386100,-1.52334878463362,-15.7555507463193,76.1144596836681,7.36e+08,324566000,7741939000,11178134000,3078376720.79682,298
"7056","UY","Uruguay",2006,19579479147.1958,7233.90619090654,9.4,3.7,6,30.507325845883,85.3,-2.00149577508698,75187000,-26613005,-0.908918130084471,-14.9776467418363,69.0268963522553,7.39e+08,319145000,9089184000,10222516000,3090608690.393,298
"7057","UY","Uruguay",2007,23410536954.8775,7685.22450044238,10.5,1.1,6,24.4634881560959,93.8,-0.941679027565064,78976000,2290733.6817,-1.53560203087448,-10.1023815370348,58.5120605330091,9.08e+08,6.18e+08,10413954000,12018930000,4121414263.23932,298
"7058","UY","Uruguay",2008,30366148247.8893,8211.66178160984,8.9,1,6,34.4691465220552,98,-5.69380651427623,76978000,-11681341.252,-0.911777249760591,15.7658507318827,57.2526825192788,8.17e+08,508243000,10120604000,11522825000,6360194480.45666,298
"7059","UY","Uruguay",2009,30497048979.3702,8382.82901577086,9.8,1.2,6,28.831318414839,97.2,-1.4710312934944,459741000,-17933668,-1.53086502635367,3.03392317058389,51.1538186798998,1.091e+09,649929000,11098295000,13298965000,8037871786.91156,298
"7060","UY","Uruguay",2010,39411996710.1673,9096.79445906752,9.5,1,6,32.1338660895258,100,-2.18961100175414,451629000,0,-0.917693865418289,8.59755280547622,45.2017402420155,1.22e+09,908087000,11449796000,14029512000,7655536745.16627,298
"7061","UY","Uruguay",2011,46709797683.8243,9581.05658952903,10.8,1,6,29.8962554471853,100,-3.08723126753058,450233000,0,NA,-5.52843576247118,NA,5.5e+08,1245004000,12104347000,14349584000,10301680016.6606,298
"7062","UY","Uruguay",2012,NA,NA,NA,NA,6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298
"7063","UZ","Uzbekistan",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7064","UZ","Uzbekistan",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7065","UZ","Uzbekistan",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7066","UZ","Uzbekistan",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7067","UZ","Uzbekistan",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7068","UZ","Uzbekistan",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7069","UZ","Uzbekistan",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7070","UZ","Uzbekistan",1987,NA,643.355716036531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7071","UZ","Uzbekistan",1988,NA,685.43977308273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7072","UZ","Uzbekistan",1989,NA,689.954738571633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7073","UZ","Uzbekistan",1990,13360607990.6751,684.722203646588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7074","UZ","Uzbekistan",1991,13800157749.2873,666.979650009512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7075","UZ","Uzbekistan",1992,12953800571.0314,578.554113141657,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,59702000,59702000,NA,927
"7076","UZ","Uzbekistan",1993,13099928531.8591,552.547206626633,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,9.2e+07,207000,939492000,1031699000,NA,927
"7077","UZ","Uzbekistan",1994,12899074347.3288,513.632000974031,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2.91e+08,3754000,952426000,1247180000,NA,927
"7078","UZ","Uzbekistan",1995,13350461532.662,499.894728822635,NA,NA,NA,NA,NA,NA,157494000,NA,NA,NA,NA,211920000,14510000,1415210000,1799134000,NA,927
"7079","UZ","Uzbekistan",1996,13948892215.5689,498.761382990723,NA,NA,NA,NA,NA,NA,237551000,NA,NA,NA,NA,91500000,67430000,1980819000,2377300000,NA,927
"7080","UZ","Uzbekistan",1997,14744603773.5849,514.897842658445,NA,NA,NA,NA,NA,NA,222896000,NA,NA,NA,NA,4.19e+08,166950000,2107639000,2916485000,NA,927
"7081","UZ","Uzbekistan",1998,14988971210.8383,528.46405528302,NA,NA,NA,NA,NA,NA,232607000,NA,NA,NA,NA,146861000,332250000,2651228000,3362946000,NA,927
"7082","UZ","Uzbekistan",1999,17078465982.0282,545.277492743709,NA,NA,NA,NA,NA,NA,562213000,NA,NA,NA,NA,626288000,546490000,3565359000,5300350000,1242300739.72765,927
"7083","UZ","Uzbekistan",2000,13760374487.51,558.221143977787,NA,NA,NA,NA,NA,NA,469405000,NA,NA,NA,NA,282159000,461820000,3761691000,4975075000,NA,927
"7084","UZ","Uzbekistan",2001,11401351420.1718,574.350283443043,NA,NA,NA,NA,NA,NA,408606000,NA,NA,NA,NA,503214000,389740000,3895607000,5197167000,NA,927
"7085","UZ","Uzbekistan",2002,9687951055.22541,590.058588016084,NA,NA,NA,NA,NA,NA,419424000,NA,NA,NA,NA,330562000,400140000,4004691000,5154817000,NA,927
"7086","UZ","Uzbekistan",2003,10134453435.4603,607.725372828185,NA,NA,NA,NA,NA,NA,433731000,NA,NA,NA,NA,220985000,507360000,4147859000,5309935000,NA,927
"7087","UZ","Uzbekistan",2004,12030023547.8807,647.011985431839,NA,NA,0,NA,0,NA,427479000,NA,NA,NA,NA,177921000,518330000,4107147000,5230877000,NA,927
"7088","UZ","Uzbekistan",2005,14307509838.8053,684.296907239023,NA,NA,0,NA,0,NA,375598000,NA,NA,NA,NA,112496000,550540000,3619087000,4657721000,NA,927
"7089","UZ","Uzbekistan",2006,17030896203.1963,725.346945630858,NA,NA,0,NA,0,NA,395341000,NA,NA,NA,NA,1.58e+08,626922000,3288961000,4469224000,NA,927
"7090","UZ","Uzbekistan",2007,22311393927.8817,783.027496909296,NA,NA,0,NA,0,NA,415274000,NA,NA,NA,NA,198436000,878778000,3134537000,4627025000,NA,927
"7091","UZ","Uzbekistan",2008,27917519210.6579,839.910969896211,NA,NA,3,NA,2.2,NA,404768000,NA,NA,NA,NA,220764000,1320893000,3136833000,5083258000,NA,927
"7092","UZ","Uzbekistan",2009,32816828372.9753,892.748908938031,NA,NA,3,NA,2.1,NA,411973000,NA,NA,NA,NA,163347000,3140744000,3220858000,6936922000,NA,927
"7093","UZ","Uzbekistan",2010,39332771014.013,941.671845455556,NA,NA,3,NA,3.3,NA,404704000,NA,NA,NA,NA,237512000,3740947000,3361416000,7744579000,NA,927
"7094","UZ","Uzbekistan",2011,45359432355.1718,992.761365448137,NA,NA,3,NA,3.6,NA,403454000,NA,NA,NA,NA,365512000,3917873000,3695277000,8382116000,NA,927
"7095","UZ","Uzbekistan",2012,NA,NA,NA,NA,4,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927
"7096","VC","St. Vincent and the Grenadines",1980,60307406.3423402,1618.03019517182,NA,NA,NA,54.8265061720813,NA,-15.4209914901791,3e+05,0,NA,-4.33695956526699,NA,0,0,10329000,10629000,7270066.79633672,364
"7097","VC","St. Vincent and the Grenadines",1981,74799998.6789844,1702.52860544044,NA,NA,NA,51.3591800356506,NA,-1.06951873546592,1800000,0,NA,1.42737029526683,NA,0,0,17015000,18815000,9004964.37030288,364
"7098","VC","St. Vincent and the Grenadines",1982,85448146.6390795,1769.89229816615,NA,NA,NA,58.2701226648173,NA,-12.6505138552483,1600000,0,NA,7.0888586979171,NA,0,0,19622000,21222000,4783093.29997,364
"7099","VC","St. Vincent and the Grenadines",1983,94044442.7835597,1833.74898022385,NA,NA,NA,58.3738972904852,NA,-2.76465033237936,1570000,0,NA,-3.33980064870629,NA,1415000,0,22611000,25596000,5696901.99964,364
"7100","VC","St. Vincent and the Grenadines",1984,103499992.246198,1927.67775387547,NA,NA,NA,56.6534296169435,NA,-0.966183647261801,990000,0,NA,5.0700094047392,NA,1170000,0,22775000,24935000,12820000,364
"7101","VC","St. Vincent and the Grenadines",1985,112881479.487923,2031.22418504783,NA,NA,NA,57.3065817967058,NA,3.27777419004849,330000,0,NA,-0.35986661824198,NA,2061000,0,24791000,27182000,13800000,364
"7102","VC","St. Vincent and the Grenadines",1986,127974065.888045,2151.70265896665,NA,NA,NA,48.7077845030086,NA,-7.96747077272384,0,0,NA,7.75463611763687,NA,3004000,0,28358000,31362000,25832231.9,364
"7103","VC","St. Vincent and the Grenadines",1987,142329621.190072,2234.58502169798,NA,NA,NA,50.2253527377908,NA,-14.218429633851,0,0,NA,0.0810112315014417,NA,3047000,0,38459000,41506000,20220000,364
"7104","VC","St. Vincent and the Grenadines",1988,164574077.093517,2545.50518899617,NA,NA,NA,47.9426110789203,NA,-10.2014176141172,0,0,NA,-3.96500334140963,NA,3077000,0,45201000,48278000,21820000,364
"7105","VC","St. Vincent and the Grenadines",1989,177296293.165131,2595.53152437599,NA,NA,NA,53.4831836223104,NA,-16.7307293533404,0,0,NA,4.50967498307203,NA,1749000,0,50981000,52730000,22770000,364
"7106","VC","St. Vincent and the Grenadines",1990,198207403.906938,2715.50488684735,NA,NA,NA,49.4087749458106,NA,-11.8842964951073,0,0,NA,-2.94417917267987,38.2315569175574,2114000,0,60594000,62708000,26490000,364
"7107","VC","St. Vincent and the Grenadines",1991,212492582.913912,2724.46952103726,NA,NA,NA,51.5608401599593,NA,-21.5014040783715,0,NA,NA,-1.37825030779309,37.8749596604663,2088000,0,66768000,68856000,22684304.3,364
"7108","VC","St. Vincent and the Grenadines",1992,233188878.844699,2924.15545547541,NA,NA,NA,51.5423846900115,NA,-10.3635588396827,0,NA,NA,1.6108083936884,40.088309654251,1560000,0,74686000,76246000,33381250,364
"7109","VC","St. Vincent and the Grenadines",1993,238774063.931246,2926.02206882907,NA,NA,NA,54.9958908621729,NA,-18.3747235154934,0,NA,NA,3.56870740373973,48.8141599544379,23735000,0,77977000,101712000,31510400.4,364
"7110","VC","St. Vincent and the Grenadines",1994,243255557.185433,2837.14839443204,NA,NA,NA,58.6819539899949,NA,-23.2418275213088,0,NA,NA,-0.212293206055888,51.4776400011537,22739000,0,91435000,114174000,31254261.88435,364
"7111","VC","St. Vincent and the Grenadines",1995,266481488.627101,2865.62285636642,NA,NA,NA,62.5104811670113,NA,-15.085475620505,0,NA,NA,5.56872232127738,51.4106995897952,26971000,0,91325000,118296000,29831251.49514,364
"7112","VC","St. Vincent and the Grenadines",1996,281518501.694871,2905.04786989537,NA,NA,NA,65.9436908435707,NA,-11.7024082772906,0,NA,NA,-1.99140086504695,48.9935555424204,29420000,0,93074000,122494000,30186057.6914,364
"7113","VC","St. Vincent and the Grenadines",1997,293070365.194561,3292.81885474186,NA,NA,NA,69.2173316988715,NA,-27.4968726816462,0,NA,NA,0.17043418669226,46.7338144043271,25561000,0,92162000,117723000,31188953.766,364
"7114","VC","St. Vincent and the Grenadines",1998,317851822.534683,3465.53961263393,NA,NA,NA,66.098545362744,NA,-29.0351926104872,0,NA,NA,-2.78422395752849,47.0636250431974,28396000,0,107905000,136301000,38765937.78465,364
"7115","VC","St. Vincent and the Grenadines",1999,331866660.80569,3619.47029890056,NA,NA,NA,71.0470871836079,NA,-20.4410520997638,485000,NA,NA,1.2693212099754,61.1579840185706,31871000,0,161444000,193800000,42584156.20377,364
"7116","VC","St. Vincent and the Grenadines",2000,397447006.684536,3683.78276857696,NA,NA,NA,64.0518917827106,NA,-6.016175920049,461000,NA,NA,0.761380050128133,53.4522683828294,31363000,0,163254000,195078000,55179039.38177,364
"7117","VC","St. Vincent and the Grenadines",2001,431017934.980541,3741.20940665479,NA,NA,NA,60.4049599396028,NA,-8.67412559960547,444000,NA,NA,-1.00409070009032,50.5865337590204,32236000,0,162364000,195044000,61439397.2345,364
"7118","VC","St. Vincent and the Grenadines",2002,462641609.607232,3969.42883745457,NA,NA,NA,60.2911979781473,NA,-9.07131901342082,481000,NA,-1.40097242280411,3.4945991471648,NA,2363000,0,172779000,175623000,53198486.8493867,364
"7119","VC","St. Vincent and the Grenadines",2003,482397041.110191,4262.46750126906,NA,NA,NA,56.3898743180232,NA,-16.475042088287,525000,NA,-2.31099011834906,-3.17350235283148,NA,3219000,0,195529000,199273000,51191683.941413,364
"7120","VC","St. Vincent and the Grenadines",2004,522544701.882639,4431.15991040565,NA,NA,NA,52.2039269480339,NA,-19.7405695625133,549000,NA,-1.97018015938413,-6.48812179065926,NA,3556000,0,224528000,228633000,74981668.5229056,364
"7121","VC","St. Vincent and the Grenadines",2005,551431645.446551,4532.37817057486,NA,NA,0,54.6612214431041,NA,-18.5332678887721,505000,NA,-4.08879984575692,8.09525800903172,NA,4279000,0,247838000,252622000,69511996.5967996,364
"7122","VC","St. Vincent and the Grenadines",2006,611040126.245679,4872.78450673898,NA,NA,0,54.609457460808,0,-19.5388702442438,532000,NA,-3.07292967606898,-3.13765308056206,NA,492000,0,242465000,243489000,78691579.9100593,364
"7123","VC","St. Vincent and the Grenadines",2007,684691914.814815,5031.53353755149,NA,NA,0,56.6346317846756,0,-28.0046605659898,559000,NA,-3.1987578225031,4.21295450133478,NA,1567000,0,199822000,201948000,86976852.8913148,364
"7124","VC","St. Vincent and the Grenadines",2008,699004420.740741,5095.98720684411,NA,NA,0,59.7192086533808,0,-32.9503297328799,545000,NA,-1.43321024384175,1.48723175426153,NA,173000,0,203872000,204590000,83690185.6462411,364
"7125","VC","St. Vincent and the Grenadines",2009,672342406.296296,4980.80325213439,NA,NA,0,62.9823844656683,0,-29.3491043546471,18258000,NA,-3.02119246948057,1.82150415363387,NA,517000,0,203178000,221953000,87815451.1983518,364
"7126","VC","St. Vincent and the Grenadines",2010,674762008.518518,4839.22230177616,NA,NA,0,55.4339031282142,0,-31.5713745070598,17936000,NA,-0.864980036365886,-8.77412150761731,NA,9000,0,255458000,273403000,112702051.958142,364
"7127","VC","St. Vincent and the Grenadines",2011,687993792.592593,4844.76686951617,NA,NA,0,56.5840725194097,0,-30.1713319721812,22978000,NA,NA,1.79923477723341,NA,23000,0,259769000,282770000,89626361.9779499,364
"7128","VC","St. Vincent and the Grenadines",2012,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364
