imfcode,country,year,AMCType,NumAMCOp,NumAMCCountry,NumAMCCountryLag,A1C,A2C,A3C,A4C,A5C,A6C,A7C,F1,F2,F3,F4,F5,F6,F7,source,note
724,SIERRA LEONE,2003,NA,,,,,,,,,,,,,,,,,,,
724,SIERRA LEONE,2004,NA,,,,,,,,,,,,,,,,,,,
724,SIERRA LEONE,2005,NA,,,,,,,,,,,,,,,,,,,
724,SIERRA LEONE,2006,NA,,,,,,,,,,,,,,,,,,,
724,SIERRA LEONE,2007,NA,,,,,,,,,,,,,,,,,,,
724,SIERRA LEONE,2008,NA,,,,,,,,,,,,,,,,,,,
724,SIERRA LEONE,2009,NA,,,,,,,,,,,,,,,,,,,
724,SIERRA LEONE,2010,NA,,,,,,,,,,,,,,,,,,,
724,SIERRA LEONE,2011,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1980,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1981,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1982,None,,,,,,,,,,,,,,,,,,RR_2008,
576,SINGAPORE,1983,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1984,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1985,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1986,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1987,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1988,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1989,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1990,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1991,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1992,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1993,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1994,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1995,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1996,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1997,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1998,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,1999,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2000,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2001,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2002,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2003,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2004,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2005,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2006,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2007,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2008,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2009,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2010,NA,,,,,,,,,,,,,,,,,,,
576,SINGAPORE,2011,NA,,,,,,,,,,,,,,,,,,,
,SINGAPORE,2012,NA,,,,,,,,,,,,,,,,,,,
936,SLOVAKIA,1980,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1981,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1982,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1983,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1984,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1985,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1986,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1987,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1988,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1989,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1990,NA,,,,,,,,,,,,,,,,,,,Czechoslovakia
936,SLOVAKIA,1991,Centralised,1,1,,1,,,,,,,AMC+,,,,,,,,Czechoslovakia
936,SLOVAKIA,1992,Centralised,1,1,1,1,,,,,,,AMC+,,,,,,,,Czechoslovakia
936,SLOVAKIA,1993,Centralised,1,2,1,2,,,,,,,AMC ,,,,,,,,
936,SLOVAKIA,1994,Centralised,1,2,2,2,,,,,,,AMC ,,,,,,,,
936,SLOVAKIA,1995,Centralised,1,2,2,2,,,,,,,AMC ,,,,,,,,
936,SLOVAKIA,1996,Centralised,1,2,2,2,,,,,,,AMC ,,,,,,,,
936,SLOVAKIA,1997,Centralised,1,2,2,2,,,,,,,AMC ,,,,,,,,
936,SLOVAKIA,1998,Centralised,1,2,2,2,,,,,,,AMC ,,,,,,,LV_2012,
936,SLOVAKIA,1999,Decentralised,2,3,2,2,3,,,,,,,AMC,,,,,,http://www.worldbank.org/ifa/icr_svk.pdf,
936,SLOVAKIA,2000,Decentralised,2,3,3,2,3,,,,,,,AMC,,,,,,http://www1.worldbank.org/finance/assets/images/SlovakRepublic_FSA.pdf,
936,SLOVAKIA,2001,Decentralised,2,3,3,2,3,,,,,,,AMC,,,,,,http://www.newnations.com/archive/2002/January/sk.html,
936,SLOVAKIA,2002,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,http://www.finance.gov.sk/en/Default.aspx?CatID=591,
936,SLOVAKIA,2003,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,,
936,SLOVAKIA,2004,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,,
936,SLOVAKIA,2005,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,,
936,SLOVAKIA,2006,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,,
936,SLOVAKIA,2007,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,,
936,SLOVAKIA,2008,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,,
936,SLOVAKIA,2009,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,,
936,SLOVAKIA,2010,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,,
936,SLOVAKIA,2011,Centralised,1,3,3,3,,,,,,,AMC,,,,,,,,
936,SLOVAKIA,2012,Centralised,1,3,3,3,,,,,,,,,,,,,,,
961,SLOVENIA,1980,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1981,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1982,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1983,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1984,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1985,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1986,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1987,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1988,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1989,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1990,NA,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1991,None,,,,,,,,,,,,,,,,,,,
961,SLOVENIA,1992,None,,,,,,,,,,,,,,,,,,http://www1.worldbank.org/finance/assets/images/depins02.pdf,Klingebiel_2000
961,SLOVENIA,1993,Centralised,1,1,,1,,,,,,,,,,,,,,http://www.eib.europa.eu/attachments/efs/eibpapers/eibpapers_2002_v07_n01/eibpapers_2002_v07_n01_a04_en.pdf,
961,SLOVENIA,1994,Centralised,1,1,1,1,,,,,,,,,,,,,,http://www.imf.org/external/pubs/ft/wp/wp98113.pdf (p.20),
961,SLOVENIA,1995,Centralised,1,1,1,1,,,,,,,,,,,,,,http://www.pf.uni-lj.si/media/mencinger.privatization.pdf,
961,SLOVENIA,1996,Centralised,1,1,1,1,,,,,,,,,,,,,,http://www.sloveniatimes.com/coalition-to-discuss-nlb-state-assets-holding,
961,SLOVENIA,1997,Centralised,1,1,1,1,,,,,,,,,,,,,,,
961,SLOVENIA,1998,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,1999,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2000,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2001,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2002,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2003,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2004,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2005,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2006,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2007,NA,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2008,None,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2009,None,,1,1,,,,,,,,,,,,,,,LV_2012,
961,SLOVENIA,2010,None,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2011,None,,1,1,,,,,,,,,,,,,,,,
961,SLOVENIA,2012,None,,1,1,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1980,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1981,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1982,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1983,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1984,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1985,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1986,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1987,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1988,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1989,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1990,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1991,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1992,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1993,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1994,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1995,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1996,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1997,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1998,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,1999,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2000,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2001,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2002,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2003,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2004,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2005,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2006,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2007,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2008,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2009,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2010,NA,,,,,,,,,,,,,,,,,,,
813,SOLOMON ISLANDS,2011,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1980,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1981,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1982,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1983,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1984,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1985,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1986,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1987,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1988,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1989,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1990,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1991,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1992,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1993,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1994,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1995,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1996,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1997,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1998,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,1999,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2000,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2001,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2002,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2003,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2004,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2005,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2006,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2007,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2008,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2009,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2010,NA,,,,,,,,,,,,,,,,,,,
726,SOMALIA,2011,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1980,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1981,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1982,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1983,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1984,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1985,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1986,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1987,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1988,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1989,None,,,,,,,,,,,,,,,,,,RR_2008,
199,SOUTH AFRICA,1990,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1991,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1992,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1993,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1994,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1995,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1996,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1997,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1998,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,1999,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2000,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2001,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2002,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2003,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2004,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2005,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2006,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2007,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2008,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2009,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2010,NA,,,,,,,,,,,,,,,,,,,
199,SOUTH AFRICA,2011,NA,,,,,,,,,,,,,,,,,,,
184,SPAIN,1980,Centralised,1,1,,1,,,,,,,DI/AMC,,,,,,,K_2000,
184,SPAIN,1981,Centralised,1,1,1,1,,,,,,,DI/AMC,,,,,,,http://www.google.com/url?sa=t&rct=j&q=In+the+Eye+of+the+Asian+Financial&source=web&cd=1&cad=rja&ved=0CJEBEBYwAA&url=http%3A%2F%2Faric.adb.org%2Fpdf%2Fexternal%2Ffinancial_market%2FOverview%2FPart2.PDF&ei=DgE1UN_BK4jJtAak-4Bw&usg=AFQjCNGetgNRPkP9e9NqHAbOOI9NgiDzpw,
184,SPAIN,1982,Centralised,1,1,1,1,,,,,,,DI/AMC,,,,,,,http://www.bleyzerfoundation.org/wp-content/uploads/2012/02/Lecture-15-Banking-Crises.pdf,
184,SPAIN,1983,Centralised,1,1,1,1,,,,,,,DI/AMC,,,,,,,http://www-wds.worldbank.org/servlet/WDSContentServer/WDSP/IB/2000/03/03/000094946_00021806025471/additional/128528322_20041117153059.pdf,
184,SPAIN,1984,None,,1,1,1,,,,,,,,,,,,,,http://www.imf.org/external/pubs/ft/scr/2006/cr06223.pdf,
184,SPAIN,1985,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1986,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1987,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1988,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1989,None,,1,1,1,,,,,,,,,,,,,,RR_2008,
184,SPAIN,1990,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1991,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1992,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1993,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1994,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1995,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1996,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1997,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1998,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,1999,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2000,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2001,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2002,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2003,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2004,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2005,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2006,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2007,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2008,None,,1,1,1,,,,,,,,,,,,,,LV_2012,
184,SPAIN,2009,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2010,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2011,None,,1,1,1,,,,,,,,,,,,,,,
184,SPAIN,2012,Centralised,1,2,1,1,2,,,,,,,AMC,,,,,,"http://www.bbc.co.uk/news/business-19437308, http://economia.elpais.com/economia/2012/10/17/actualidad/1350485882_148657.html, http://ftalphaville.ft.com/2012/11/08/1252381/sareb-is-incrementally-negative-for-spain-and-its-banking-sector/",Name: Sareb
524,SRI LANKA,1980,NA,,,,,,,,,,,,,,,,,,,
524,SRI LANKA,1981,NA,,,,,,,,,,,,,,,,,,,
524,SRI LANKA,1982,NA,,,,,,,,,,,,,,,,,,,
524,SRI LANKA,1983,NA,,,,,,,,,,,,,,,,,,,
524,SRI LANKA,1984,NA,,,,,,,,,,,,,,,,,,,
524,SRI LANKA,1985,NA,,,,,,,,,,,,,,,,,,,
524,SRI LANKA,1986,NA,,,,,,,,,,,,,,,,,,,
524,SRI LANKA,1987,NA,,,,,,,,,,,,,,,,,,,
524,SRI LANKA,1988,NA,,,,,,,,,,,,,,,,,,,
524,SRI LANKA,1989,Centralised,1,1,,1,,,,,,,,,,,,,,http://www1.worldbank.org/finance/assets/images/depins02.pdf,
524,SRI LANKA,1990,Centralised,1,1,1,,,,,,,,,,,,,,,K_2000,
524,SRI LANKA,1991,Centralised,1,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,1992,Centralised,1,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,1993,Centralised,1,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,1994,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,1995,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,1996,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,1997,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,1998,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,1999,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2000,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2001,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2002,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2003,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2004,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2005,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2006,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2007,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2008,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2009,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2010,NA,,1,1,,,,,,,,,,,,,,,,
524,SRI LANKA,2011,NA,,1,1,,,,,,,,,,,,,,,,
732,SUDAN,1980,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1981,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1982,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1983,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1984,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1985,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1986,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1987,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1988,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1989,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1990,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1991,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1992,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1993,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1994,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1995,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1996,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1997,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1998,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,1999,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2000,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2001,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2002,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2003,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2004,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2005,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2006,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2007,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2008,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2009,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2010,NA,,,,,,,,,,,,,,,,,,,
732,SUDAN,2011,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1980,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1981,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1982,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1983,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1984,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1985,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1986,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1987,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1988,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1989,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1990,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1991,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1992,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1993,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1994,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1995,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1996,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1997,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1998,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,1999,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2000,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2001,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2002,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2003,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2004,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2005,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2006,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2007,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2008,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2009,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2010,NA,,,,,,,,,,,,,,,,,,,
366,SURINAME,2011,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1980,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1981,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1982,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1983,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1984,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1985,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1986,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1987,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1988,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1989,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1990,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1991,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1992,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1993,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1994,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1995,None,,,,,,,,,,,,,,,,,,LV_2012,
734,SWAZILAND,1996,None,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1997,None,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1998,None,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,1999,None,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,2000,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,2001,NA,,,,,,,,,,,,,,,,,,,
734,SWAZILAND,2002,NA,,,,,,,,,,,,,,,,,,,
