parl,newelecP,oldelecP,country,consolexpcentgov,consolrevcengov,expcengov,revcengov,expgengov,revgengov,cengovdefsur,consolgovdefsur,country_code,cashsurdefimf,cashsurdefwdi,cashsurdef_imf_gfs,cashsurdef_imf_gfs2,drazenbudbal,Argentina,Bahamas,Barbados,Belize,Bolivia,Brazil,Chile,Colombia,CostaRica,DomRep,Ecuador,ElSalvador,Guatemala,Mexico,Nicaragua,Panama,Peru,TrinTob,Uruguay,Venezuela,run620,growth,inflation,oldeleU,oldelecL,newelecL,dbud_bal_comb,newfloating,oldfloating,oldelecL_oldfloat,oldelecP_oldfloat,dcashsurdefimf,dcashsurdefwdi,ddrazenbudbal,dcashsurdef_imf_gfs2,dcashsurdef_imf_gfs,newelecL_newfloat,newelecP_newfloat,dcengovdefsur,dconsolgovdefsur,newinflation,newgrowth,newextdebtpercgni,newextdebt,year,fiscalresponsibilitylaw,newelecL_nfloat_fisresp
0,0,0,"CostaRica",,,,,,,-4120,-8290,9,-1.73,,-2.91,-10.58,7.434365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260,4.8,16.8,0,0,0,1.242781,1,1,0,0,-.04,,3.189617,6.25,1.57,0,0,7550,2750,16.8,6.87544,85.16,4721.3,1987,0,0
0,0,0,"CostaRica",,,,,,,6590,10,9,-1.55,,,.01,8.258992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,261,3,20.8,0,0,0,2.317823,1,1,0,0,.1800001,,.8246274,10.59,,0,0,10710,8300,20.8,3.819393,79.11,4530.4,1988,0,0
0,.9065934,.9027778,"CostaRica",,,,,,,1560,-9060,9,-3.31,,-2.12,-7.98,6.266347,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,262,6,16.5,0,.9027778,.9065934,-1.692885,1,1,.9027778,.9027778,-1.76,,-1.992645,-7.99,,.9065934,.9065934,-5030,-9070,16.5,5.065673,70.99,4589.4,1989,0,0
0,.0934066,.0972222,"CostaRica",,,,,,,-3550,-16410,9,-3.34,,,-11.97,5.410156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,263,4,19,0,.0972222,.0934066,-.8034257,1,1,.0972222,.0972222,-.03,,-.8561912,-3.99,,.0934066,.0934066,-5110,-7350,19,3.904918,52.52,3755.6,1990,0,0
0,0,0,"CostaRica",,,,,,,-180,-9200,9,-2.66,,,-5.36,4.371829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,264,2,28.7,0,0,0,1.434129,1,1,0,0,.6799998,,-1.038327,6.61,,0,0,3370,7210,28.7,2.571916,57.63,4021.4,1991,0,0
0,0,0,"CostaRica",,,,,,,24970,8540,9,-1.39,,,3.94,5.767603,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,265,8,21.8,0,0,0,1.80765,1,1,0,0,1.27,,1.395774,9.3,,0,0,25150,17740,21.8,9.152017,47.05,3933.6,1992,0,0
0,.9010989,.8972222,"CostaRica",,,,,,,11780,-2170,9,-1.76,,,-.77,6.401127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,266,6,9.8,0,.8972222,.9010989,-.9079551,1,1,.8972222,.8972222,-.37,,.6335239,-4.71,,.9010989,.9010989,-13190,-10710,9.8,7.413687,41.1,3863.1,1993,0,0
0,.0989011,.1027778,"CostaRica",,,,,,,-55420,-74690,9,-5.15,,,-18.63,2.990641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,267,5,13.5,0,.1027778,.0989011,-4.39083,1,1,.1027778,.1027778,-3.39,,-3.410486,-17.86,,.0989011,.0989011,-67200,-72520,13.5,4.729596,37.52,3908.7,1994,0,0
0,0,0,"CostaRica",,,,,,,-25250,-47330,9,-4.02,,,-9.97,4.233102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,268,2,23.2,0,0,0,2.277076,1,1,0,0,1.13,,1.242461,8.659999,,0,0,30170,27360,23.2,3.920883,33.07,3801.6,1995,0,0
0,0,0,"CostaRica",,,,,,,-33410,-70090,9,-3.88,,,-12.65,4.186735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,269,-1,17.5,0,0,0,-.7096605,1,1,0,0,.1399999,,-.0463667,-2.679999,,0,0,-8160,-22760,17.5,.886593,29.94,3491,1996,0,0
0,.9148352,.925,"CostaRica",,,,,,,-11150,-55730,9,-2.74,,,-8.33,5.63773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,270,3,13.2,0,.925,.9148352,1.098328,1,1,.925,.925,1.14,,1.450995,4.32,,.9148352,.9148352,22260,14360,13.2,5.578187,27.65,3477.9,1997,0,0
0,.0851648,,"CostaRica",,,,,,,10060,-44000,9,-2.47,,,-5.61,5.675318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,271,,,,,.0851648,,1,,,,.27,,.0375876,2.72,,.0851648,.0851648,21210,11730,11.7,8.397846,29.06,3959.9,1998,0,0
0,0,,"CostaRica",,,,,,,-15330,-66060,9,-2.19,,,-6.82,5.608674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,272,,,,,0,,1,,,,.28,,-.0666437,-1.21,,0,0,-25390,-22060,10,8.22219,30.17,4215.9,1999,0,0
0,0,,"CostaRica",,,,,,,-10400,-66070,9,-2.85,,,-6.02,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,273,,,,,0,,1,,,,-.6599998,,,.8000002,,0,0,4930,-10,11,1.799686,30.32,4455.7,2000,0,0
0,.9093407,,"CostaRica",,,,,,,9900,-66330,9,-2.67,,,-5.22,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,274,,,,,.9093407,,1,,,,.1799998,,,.8000002,,.9093407,.9093407,20300,-260,11.2,1.078487,29.58,4649.6,2001,0,0
0,.0906593,,"CostaRica",,,,,,,,,9,-3.96,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,275,,,,,.0906593,,1,,,,-1.29,,,,,.0906593,.0906593,,,9.2,2.892982,29.77,4833.7,2002,0,0
0,0,,"CostaRica",,,,,,,,,9,-2.66,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,276,,,,,0,,0,,,,1.3,,,,,0,0,,,9.4,6.401578,32.27,5421.3,2003,0,0
0,0,,"CostaRica",,,,,,,,,9,-2.68,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,277,,,,,0,,1,,,,-.02,,,,,0,0,,,12.3,4.295382,32.21,5738,2004,0,0
0,.9038461,,"CostaRica",,,,,,,,,9,-2.11,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,278,,,,,.9038461,,,,,,.5700002,,,,,,,,,13.8,5.911384,32.44,6222.9,2005,,
0,.0961538,,"CostaRica",2508620,2750500,1734000,1645480,2511270,2844110,,,9,-.91,1.2,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,279,,,,,.0961538,,,,,,1.2,,,,,,,,,11.5,8.153002,31.88,6832.1,2006,,
0,,,"DomRep",,,,,,,78.3,-10.6,10,.75,,-.27,-1.67,.7465519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,280,6.7,7.8,,,,,0,0,,,,,,,,,,,,7.8,6.728123,20.62,813.4,1976,0,
0,.6291209,,"DomRep",,,,,,,107,-.1,10,.07,,,-.01,.0741209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,281,5,12.9,,,.6291209,,0,0,,,-.68,,-.672431,1.66,,0,0,28.7,10.5,12.9,4.981784,31.17,1404.9,1977,0,0
0,.3708791,,"DomRep",,,,,,,-2,-70.4,10,-1.42,,-1.49,-9.2,-1.423623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,282,2.2,3.5,,,.3708791,,0,0,,,-1.49,,-1.497744,-9.19,,0,0,-109,-70.3,3.5,2.140685,28.02,1337.1,1978,0,0
0,0,,"DomRep",,,,,,,-192.8,-315,10,-4.89,,-5.74,-29.85,-3.766276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,283,4.8,9.2,,,0,,0,0,,,-3.47,,-2.342653,-20.65,-4.25,0,0,-190.8,-244.6,9.2,4.531399,28.93,1605.8,1979,0,0
0,0,0,"DomRep",,,,,,,-73.2,-172.9,10,-2.45,,-2.61,-15.32,-2.453738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,284,6,16.8,0,0,0,,0,0,0,0,2.44,,1.312538,14.53,3.13,0,0,119.6,142.1,16.8,7.968739,31.18,2001.7,1980,0,0
0,.6291209,.6222222,"DomRep",,,,,,,-23.5,-181.4,10,-1.95,,-2.51,-15.43,-1.95269,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,285,4.1,7.5,.6222222,.6222222,.6291209,.1112339,0,0,0,0,.5,,.501048,-.1100006,.0999999,0,0,49.7,-8.5,7.5,4.279867,32.88,2293.3,1981,0,0
0,.3708791,.3777778,"DomRep",,,,,,,-128.2,-246.6,10,-2.91,,-3.1,-22.98,-2.92803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,286,1.6,7.6,.3777778,.3777778,.3708791,-.6002181,0,0,0,0,-.96,,-.97534,-7.549999,-.5899999,0,0,-104.7,-65.20001,7.6,1.698709,32.69,2520.6,1982,0,0
0,0,0,"DomRep",,,,,,,-112.9,-216.4,10,-2.32,,-2.51,-17.79,-2.285249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,287,4.6,5.6,0,0,0,.5865755,0,0,0,0,.5900002,,.642781,5.189999,.5899999,0,0,15.3,30.20001,5.6,4.627946,35.19,2929.6,1983,0,0
0,0,0,"DomRep",,,,,,,33.2,-114.4,10,-.61,,,,-.5468346,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,288,.5,20.2,0,0,0,1.402447,0,0,0,0,1.71,,1.738414,,,0,0,146.1,102,20.2,1.252896,31.2,3111.7,1984,0,0
0,.6291209,.6222222,"DomRep",,,,,,,-76.8,-262,10,-1.31,,,-13.16,-1.213221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,289,-2.3,45.3,.6222222,.6222222,.6291209,-.5611874,1,1,.6222222,.6222222,-.6999999,,-.6663864,,,.6291209,.6291209,-110,-147.6,45.3,-2.122535,74.11,3502.3,1985,0,0
0,.3708791,.3777778,"DomRep",,,,,,,244,76.9,10,.71,,,3.23,.7311586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290,3.5,7.6,.3777778,.3777778,.3708791,2.10109,0,0,0,0,2.02,,1.94438,16.39,,0,0,320.8,338.9,7.6,3.521993,62.74,3687.3,1986,0,0
0,0,0,"DomRep",,,,,,,280.8,-137.4,10,-.31,,,-4.26,-.3012855,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,291,10.1,13.6,0,0,0,-1.045786,1,1,0,0,-1.02,,-1.032444,-7.49,,0,0,36.79999,-214.3,13.6,10.11737,70.97,3923.2,1987,0,0
0,0,0,"DomRep",,,,,,,-126.7,-563.3,10,-.22,,,-10.47,-.2109525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,292,2,43.9,0,0,0,-1.101444,1,1,0,0,.09,,.090333,-6.21,,0,0,-407.5,-425.9,43.9,2.155963,78.57,3969.8,1988,0,0
0,.6291209,.6222222,"DomRep",,,,,,,492.9,18.7,10,.34,,,.3,.3427453,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,293,4,40.7,.6222222,.6222222,.6291209,1.758849,0,0,0,0,.56,,.5536978,10.77,,0,0,619.6,582,40.7,4.400539,63.36,4038.6,1989,0,0
0,.3708791,.3777778,"DomRep",,,,,,,1338,347.6,10,.61,,,4.94,.6128845,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,294,-6,50.5,.3777778,.3777778,.3708791,.5322903,1,1,.3777778,.3777778,.27,,.2701392,4.64,,.3708791,.3708791,845.1,328.9,50.5,-5.454312,64.69,4372.2,1990,0,0
0,0,0,"DomRep",,,,,,,2119.8,260.9,10,.82,,,2.44,1.053637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,295,1,47.1,0,0,0,-.30557,1,1,0,0,.21,,.4407525,-2.5,,0,0,781.8,-86.70001,47.1,.9441389,62.11,4490.7,1991,0,0
0,0,0,"DomRep",,,,,,,4678.8,3468.1,10,2.61,,,22.83,3.339278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,296,8,4.3,0,0,0,2.806516,1,1,0,0,1.79,,2.285641,20.39,,0,0,2559,3207.2,4.3,7.977577,54.67,4612.5,1992,0,0
0,.6291209,.6222222,"DomRep",,,,,,,1189.5,40.5,10,.18,,,.19,.2365198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,297,3,5.3,.6222222,.6222222,.6291209,-3.044099,,,,,-2.43,,-3.102758,-22.64,,,,-3489.3,-3427.6,5.3,2.958539,53.71,4859.7,1993,0,
0,.3708791,.3777778,"DomRep",,,,,,,352.2,-950.8,10,-.38,,,-4.04,-.5020136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,298,4,8.3,.3777778,.3777778,.3708791,-.7238181,1,1,.3777778,.3777778,-.56,,-.7385334,-4.23,,.3708791,.3708791,-837.3,-991.3,8.3,4.324938,41.85,4274.8,1994,0,0
0,.5041096,0,"DomRep",,,,,,,3148.8,1246.5,10,.82,,,4.99,1.060062,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,299,5,12.5,0,0,0,1.458378,1,1,0,0,1.2,,1.562076,9.03,,0,.5041096,2796.6,2197.3,12.5,4.670043,37.77,4447.5,1995,0,0
0,.4958904,0,"DomRep",,,,,,,1578.7,-518.2,10,.23,,,-1.81,.2945535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,7,5.4,0,0,0,-1.050229,1,1,0,0,-.59,,-.7655085,-6.8,,0,.4958904,-1570.1,-1764.7,5.4,7.164382,32.2,4330.9,1996,0,0
0,0,.6361111,"DomRep",,,,,,,4275.2,814.3,10,.76,,,2.26,.9476249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,301,8,8.3,.6361111,.6361111,.6291209,.6611446,1,1,.6361111,.6361111,.53,,.6530714,4.07,,.6291209,0,2696.5,1332.5,8.3,8.155091,29.72,4239.8,1997,0,0
0,0,,"DomRep",,,,,,,5588.5,1444.1,10,.68,,,3.66,.8721498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,302,,,,,.3708791,,1,,,,-.08,,-.0754751,1.4,,.3708791,0,1313.3,629.8,4.8,7.430766,29.44,4404,1998,0,0
0,.6273973,,"DomRep",,,,,,,2147.5,-1336.1,10,-.35,,,-2.82,-.4375836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,303,,,,,0,,1,,,,-1.03,,-1.309733,-6.48,,0,.6273973,-3441,-2780.2,6.5,8.149243,28.56,4685.7,1999,0,0
0,.3726027,,"DomRep",,,,,,,5839.4,3154.4,10,.89,,,6.11,1.068369,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,304,,,,,0,,1,,,,1.24,,1.505953,8.93,,0,.3726027,3691.9,4490.5,7.7,8.132675,24.24,4541.1,2000,0,0
0,0,,"DomRep",,,,,,,,,10,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,305,,,,,.6291209,,1,,,,,,,,,.6291209,0,,,8.9,3.633209,25.03,5134.7,2001,0,0
0,0,,"DomRep",,,,,,,,,10,.05,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,306,,,,,.3708791,,1,,,,,,,,,.3708791,0,,,5.2,4.429756,30.53,6251.4,2002,0,0
0,0,,"DomRep",,,,,,,,,10,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,307,,,,,0,,1,,,,,,,,,0,0,,,27.4,-1.871492,44.48,6641.5,2003,0,0
0,0,,"DomRep",124782.9,132940.76,130756.9,129624,,,,,10,2.22,-2.7,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,308,,,,,0,,1,,,,,,,,,0,0,,,51.5,1.952634,43.92,7305.2,2004,0,0
0,0,,"DomRep",147298.3,164670.58,150639.6,160874.4,,,,,10,-.28,-1.2,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,309,,,,,.6291209,,,,,,-2.5,1.5,,,,,,,,4.2,9.285013,28.1,7755.7,2005,,
0,0,,"DomRep",,,173728.3,192557,,,,,10,,-1.2,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,310,,,,,.3708791,,,,,,,0,,,,,,,,7.6,10.7,29.57,8904.7,2006,,
0,,,"Ecuador",,,,,,,-2160,,11,-1.63,,,,-1.625123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,311,,10.7,,,,,0,0,,,,,,,,,,,,10.7,7.642029,19.91,1112,1976,0,
0,.4615384,,"Ecuador",,,,,,,-5390,,11,-3.24,,,,-3.238448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,312,,13,,,,,0,0,,,-1.61,,-1.613325,,,,0,-3230,,13,2.318647,35.02,2374.1,1977,0,
0,.5384616,,"Ecuador",,,,,,,-2300,,11,-1.2,,,,-1.199927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,313,,11.7,,,.6758242,,0,0,,,2.04,,2.038521,,,0,0,3090,,11.7,6.809108,52.5,3976.4,1978,0,0
0,0,,"Ecuador",,,,,,,-1520,,11,-.65,,,,-.6496754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314,,10.3,,,.3241758,,0,0,,,.5500001,,.5502515,,,0,0,780,,10.3,5.213171,48.92,4525.8,1979,0,0
0,0,,"Ecuador",,,,,,,-4120,,11,-1.4,,,,-1.404185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,315,4.9,13,,,0,,0,0,,,-.75,,-.7545096,,,0,0,-2600,,13,4.445934,52.26,5997.5,1980,0,0
0,0,,"Ecuador",,,,,,,-16840,,11,-4.83,,,,-4.829025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,316,3.9,16.4,,,0,-3.424845,0,0,,,-3.43,,-3.42484,,,0,0,-12720,,16.4,3.3649,57.27,7666.1,1981,0,0
0,0,,"Ecuador",,,,,,,-18480,,11,-4.45,,,,-4.445367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,317,1.2,16.3,,,0,.3836784,1,1,,,.3800001,,.3836579,,,0,0,-1640,,16.3,-.5692431,62.09,7705.4,1982,0,0
0,.9232877,.9194444,"Ecuador",,,,,,,-14050,,11,-2.51,,,,-2.507205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,318,-2.8,48.4,0,.9194444,.9232877,1.938174,1,1,.9194444,.9194444,1.94,,1.938162,,,.9232877,.9232877,4430,,48.4,-2.531531,72.35,7594.9,1983,0,0
0,.0767123,.0805556,"Ecuador",,,,,,,-6790,,11,-.05,,,,-.8349622,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,319,4.2,31.2,0,.0805556,.0767123,1.672235,1,1,.0805556,.0805556,2.46,,1.672243,,,.0767123,.0767123,7260,,31.2,3.836269,78.91,8305.6,1984,0,0
0,0,0,"Ecuador",,,,,,,21970,,11,1.98,,,13.12,1.979395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,320,4.3,28,0,.5694444,.5851648,2.814421,1,1,.5694444,0,2.03,,2.814357,,,.5851648,0,28760,,28,2.916744,80.72,8702.8,1985,0,0
0,0,0,"Ecuador",,,,,,,-31030,,11,-.28,,,-14.24,-2.248358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,321,3.1,23,0,.4305556,.4148352,-4.222849,1,1,.4305556,0,-2.26,,-4.227753,-27.36,,.4148352,0,-53000,,23,4.07076,100.27,9334.4,1986,0,0
0,.9178082,.9166667,"Ecuador",,,,,,,-41000,,11,-.4,,,-14.76,-2.330702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,322,-6,29.5,0,.9166667,.9178082,-.041218,1,1,.9166667,.9166667,-.12,,-.0823441,-.5200005,,.9178082,.9178082,-9970,,29.5,-2.145566,129.85,10473.5,1987,0,0
0,.0821918,.0833333,"Ecuador",,,,,,,-1370,,11,-.01,,,-.33,-.0454455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,323,11,58.2,0,.0833333,.0821918,2.239156,1,1,.0833333,.0833333,.39,,2.285257,14.43,,.0821918,.0821918,39630,,58.2,8.365661,134.46,10742.7,1988,0,0
0,0,0,"Ecuador",,,,,,,97000,,11,.99,,,13.2,1.880419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,324,0,75.6,0,.5333334,,1.921467,1,1,.5333334,0,1,,1.925864,13.53,,,0,98370,,75.6,.9805458,135.67,11316.4,1989,0,
0,0,0,"Ecuador",,,,,,,300000,,11,1.38,2.9,,25.21,1.799083,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,325,3,48.5,0,.4666667,,1.780621,1,1,.4666667,0,.39,,-.081336,12.01,,,0,203000,,48.5,2.681876,132.39,12107.3,1990,0,
0,.6246575,.6194444,"Ecuador",,,,,,,168000,,11,1.58,1.5,,9.66,1.512797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,326,5,48.8,0,.6194444,.6246575,-2.290355,1,1,.6194444,.6194444,.2,-1.4,-.286286,-15.55,,.6246575,.6246575,-132000,,48.8,5.193634,121.78,12459.2,1991,0,0
0,.3753425,.3805556,"Ecuador",,,,,,,-49000,,11,3.64,-.4,,-1.56,2.374387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,327,4,54.3,0,.3805556,.3753425,-1.618699,1,1,.3805556,.3805556,2.06,-1.9,.86159,-11.22,,.3753425,.3753425,-217000,,54.3,1.512555,111.02,12270.8,1992,0,0
0,0,0,"Ecuador",,,,,,,205000,,11,3.66,1.4,,4.92,2.006208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,328,2,45,0,.6638889,.6703297,.9991832,1,1,.6638889,0,.02,1.8,-.3681791,6.48,,.6703297,0,254000,,45,.2951953,99.53,14135.8,1993,0,0
0,0,0,"Ecuador",,,,,,,17000,,11,.62,.1,,.3,.315733,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,329,4,27.4,0,.3361111,.3296703,-.7001798,1,1,.3361111,0,-3.04,-1.3,-1.690475,-4.62,,.3296703,0,-188000,,27.4,4.702169,85.37,15060.5,1994,0,0
0,.6164384,.6138889,"Ecuador",,,,,,,,,11,-2.08,,,,-.9133527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,330,2,22.9,0,.6138889,.6191781,-1.646603,1,1,.6138889,.6138889,-2.7,,-1.229086,,,.6191781,.6164384,,,22.9,1.753568,72.58,13993.6,1995,0,0
0,.3835616,.3861111,"Ecuador",,,,,,,,,11,-1.33,,,,-.4657111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,331,2,24.4,0,.3861111,.3808219,-.9,1,1,.3861111,.3861111,.7499999,,.4476416,,,.3808219,.3835616,,,24.4,2.40084,71.56,14495.1,1996,0,0
0,.5879121,.5944445,"Ecuador",,,,,,,,,11,-4.93,,,,-1.474207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,332,3,30.6,0,.5944445,.5879121,1.2,1,1,.5944445,.5944445,-3.6,,-1.008496,,,.5879121,.5879121,,,30.6,4.053186,68.16,15418.5,1997,0,0
0,.4120879,,"Ecuador",,,,,,,,,11,-3.04,,,,.348431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,333,,,,,.4120879,,1,,,,1.89,,1.822638,,,.4120879,.4120879,,,36.1,2.112769,70.79,15640.2,1998,0,0
0,0,,"Ecuador",,,,,,,,,11,-7,,,,-.7234223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,334,,,,,0,,1,,,,-3.96,,-1.071853,,,0,0,,,52.2,-6.299453,105.74,16256.9,1999,0,0
0,0,,"Ecuador",,,,,,,,,11,14.12,,,,.6462939,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,335,,,,,0,,1,,,,21.12,,1.369716,,,0,0,,,96.1,2.802891,94.4,13717.1,2000,0,0
0,.1978022,,"Ecuador",,,,,,,,,11,-3.19,,,,.5775623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,336,,,,,.1978022,,0,,,,-17.31,,-.0687316,,,0,0,,,37.7,5.336711,72.72,14481.2,2001,0,0
0,.8021978,,"Ecuador",,,,,,,,,11,.57,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,337,,,,,.8021978,,0,,,,3.76,,,,,0,0,,,12.5,4.246121,69.73,16451.8,2002,1,0
0,0,,"Ecuador",,,,,,,,,11,-1.12,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,338,,,,,0,,0,,,,-1.69,,,,,0,0,,,7.9,3.575789,62.21,16864.1,2003,1,0
0,0,,"Ecuador",,,,,,,,,11,-.08,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,339,,,,,0,,0,,,,1.04,,,,,0,0,,,2.7,8.000723,56,17215.7,2004,1,0
0,.2115384,,"Ecuador",,,,,,,,,11,.81,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,340,,,,,.2115384,,,,,,.89,,,,,,,,,2.4,6.003133,48.59,17127.1,2005,,
0,.7884616,,"Ecuador",,,,,,,,,11,.77,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,341,,,,,.7884616,,,,,,-.04,,,,,,,,,3,3.895918,41.91,16536,2006,,
0,.8626373,,"ElSalvador",,,,,,,-28.4,,12,,,-.5,-3.4,-.3750504,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,342,,7,,,.2,,0,0,,,,,,,,0,0,,,7,5.049259,20.77,480.4,1976,0,0
0,.1373626,,"ElSalvador",,,,,,,91,,12,,,1.27,8.4,2.50729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,343,,11.8,,,.8076923,,0,0,,,,,2.88234,11.8,1.77,0,0,119.4,,11.8,6.780063,24.82,723.3,1977,0,0
0,0,,"ElSalvador",,,,,,,-107.3,,12,,,-1.39,-9.6,-1.765425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,344,,13.3,,,.1923077,,0,0,,,,,-4.272715,-18,-2.66,0,0,-198.3,,13.3,5.322765,29.59,910,1978,0,0
