"country","ISOCode","imfcode","year","UDS","polity2","durable","yrcurnt","govfrac","execrlc","checks","polariz","ElectionYear","percent1","percentl","prtyin","W","ModS","SystemicCrisis","CurrencyCrisis","SovereignDefault","SovereignDebtRestructuring","CvHOwnPerc","legal_abs","political_abs","economic_abs","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","BankConcentration","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCreditsGDP","PortfolioEquityGDP","TradeOpen","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAllGDP","ExternPrivateDebtGDP","ExternPublicDebtGDP","ExternDebtTotalGDP","TotalReservesGDP","IMFDreher","CrisisDate","CreditBoom","CreditorRights","CreditorRightsIndex","DepositIns","YearDICreated","DICoverageLimit","DICoverageRatio","DepositFreeze","DateDepositFreeze","DurationDepositFreeze","TimeDepositsFreeze","BankHoliday","DateBankHoliday","DurationBankHoliday","BankGuaranteee","DateBankGuaranteeStart","DateBankGuaranteeEnd","BankGuaranteeDuration","BankGuaranteeCoverage","EmergencyLending","DateEmergencyLending","PeakLendingSupport","BankRestructuring","Nationalizations","AssetPurchases","Recap","RecapCosts","RecoveryDummy","RecoveryProceeds","GovRecapCosts","DepositorLosses","DepositorLosesSeverity","MonetaryPolicyIndex","AverageReserveChange","FiscalPolicyIndex","IncreasePublicDebt","IMFProgram","YearIMFProgram","IMF.AMC","PeakNPLs","NetFiscalCosts","GrossFiscalCosts","FiveYearRecovery","OutputLoss","AMCType","AMCAnyCreated","NumAMCOpNoNA","NumAMCCountryNoNA","NumAMCCountryLagNoNA","F1","F2","F3","F4","F5"
"ARGENTINA","AR",213,2006,0.828529157663562,8,23,1,0,"Left",4,0,"NotElectionYear",NA,NA,5,0.75,1,0,0,0,0,33.8028169014084,0.4709151,0.6064504,0.4698164,214066154250.003,5096.38822734432,12.8,4.5,57.92744,6,30.814222568575,100,3.62833630903138,0.223742049124047,0.330117576258551,43.9916646133806,NA,-15.2443204517589,NA,13.2220266670202,12.5244096125017,29.344939287617,55.3151176162629,14.959065631935,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARGENTINA","AR",213,2007,0.742382788564249,8,24,0,0,"Left",4,0,"ElectionYear",NA,NA,6,0.75,1,0,0,0,0,34.7826086956522,0.4806964,0.6043497,0.4819797,260768703249.434,NA,12.4,3.2,56.07995,6,28.5200168352272,100,2.82025791759424,0.192931127750696,0.684491650170398,44.9636728784509,NA,-1.5943523668859,NA,7.3906127383566,11.5152093122452,27.0793523609522,46.1781055393047,17.6974678595709,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARGENTINA","AR",213,2008,0.670517515428653,8,25,3,0,"Left",5,1,"NotElectionYear",45.2799987792969,NA,7,0.75,1,0,0,0,0,34.7826086956522,0.4711253,0.6070393,0.478794,326582808527.135,NA,11.9,3.1,54.90527,6,24.4471459737732,100,2.06865144876071,0.15015364777208,-0.16247640296593,45.1258385264593,NA,-1.52213477907992,NA,6.11880799547342,9.46166797308088,21.7780725570833,37.5087021734097,14.2032523241456,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARGENTINA","AR",213,2009,0.7011530797353,8,26,2,0,"Left",5,1,"NotElectionYear",45.2799987792969,NA,8,0.75,1,0,0,0,0,34.7826086956522,0.4582284,0.5966951,0.4413877,307155148184.324,NA,12.5,3.5,56.42542,6,27.9596341053568,100,2.71444604503149,1.03100860223889,-0.0689937530911079,37.3535248409465,NA,18.8514205308154,NA,6.46048100359099,9.23681083247686,24.7278450154515,41.4561454537582,15.6295565470994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARGENTINA","AR",213,2010,0.66007195781788,8,27,1,0,"Left",5,1,"NotElectionYear",45.2799987792969,NA,9,0.75,1,0,0,0,0,NA,0.4689159,0.6013991,0.4098113,368736062143.669,NA,11.3,2.1,52.28128,6,29.1790018770342,100,0.368725061523887,0.843671753154403,-0.0562734499970511,40.1066683474728,NA,13.0981677811387,NA,3.76716476257962,8.43485576625856,18.7811039141101,31.8267961961027,14.1585121422791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARGENTINA","AR",213,2011,0.622669900365587,8,28,0,0,"Left",5,1,"ElectionYear",45.2799987792969,NA,10,0.75,1,0,0,0,0,NA,NA,NA,NA,446044143596.268,NA,11.2,1.4,53.47055,6,31.3079663986921,100,-0.498901646607925,0.695291496262109,-0.0390163098507874,41.3548786814996,NA,12.8759584840388,NA,3.76937198736504,7.7851686875708,15.3210187783243,27.5708509495222,10.3724731655447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARGENTINA","AR",213,2012,0.619134964763161,8,29,3,0,"Left",5,1,"NotElectionYear",54,NA,11,0.75,1,0,0,0,0,NA,NA,NA,NA,475501675472.598,NA,11.5,1.7,NA,6,37.2985455573187,100,0.00452449906482817,0.652918835020785,0.184272378332291,37.1186727803779,NA,22.8026248188495,NA,2.93966514126521,7.64085656772701,14.2160342406397,25.4494747846527,9.09003549726498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,2256838858.42714,1146.30040443045,NA,NA,NA,NA,NA,NA,NA,0,NA,81.3357185450209,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1991,0.202157515632371,7,0,0,0,NA,1,0,"ElectionYear",NA,NA,1,0.75,0.75,0,0,0,0,NA,NA,NA,NA,2068526521.90299,1021.63180405992,NA,NA,NA,NA,NA,NA,NA,0,NA,100.865855188857,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1992,0.273660786708866,7,1,4,0,NA,3,NA,"NotElectionYear",83,NA,2,0.75,1,0,0,0,0,NA,NA,0.5544118,NA,1272577521.7683,605.348153333664,NA,NA,NA,NA,62.3084578357287,NA,NA,0,NA,101.076754191856,NA,NA,NA,NA,NA,NA,NA,0.101663747620049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1993,0.274247622823046,7,2,3,0,NA,3,NA,"NotElectionYear",83,NA,3,0.75,1,0,0,0,0,NA,NA,0.4818628,0.0666667,1201313196.45626,565.155657500067,NA,NA,NA,NA,44.1264945136968,NA,NA,0,NA,107.973148586214,NA,583.749516266948,NA,0.00166484477644945,0,11.1463855050456,11.148050349822,1.13100129425696,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1994,0.271436991123908,7,3,2,0,NA,3,NA,"NotElectionYear",83,NA,4,0.75,1,1,1,0,0,NA,NA,0.4818628,0.0666667,1315158670.47971,610.10991985076,NA,NA,NA,NA,15.3008867628065,NA,NA,1.8731580114979,NA,112.428831004081,NA,219.532570120812,NA,0.0811308949976969,0,14.3426039940258,16.2968929005214,2.74553055587425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1995,0.133310574103792,3,0,1,0,NA,3,NA,"NotElectionYear",83,NA,5,0.75,1,0,0,0,0,16.6666666666667,NA,0.4085294,0.0666667,1468317350.02343,665.718371745936,NA,NA,NA,NA,9.11622630283834,NA,NA,4.78350269435141,NA,86.1148549616175,-5.90551,7.18110029953219,NA,0.145745059810527,0,20.3144095515346,25.2436573056966,7.57209862769624,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1996,0.00426593832055095,-6,0,0,0,NA,2,0,"ElectionYear",83,NA,6,0.5,1,0,0,0,0,16.6666666666667,0.4373389,0.2993297,0.4140514,1596968913.19202,715.813633489639,NA,NA,NA,NA,9.07057995494389,NA,NA,7.29350452834989,0.11772301792915,79.2295615858029,-4.36853,32.6157625116171,NA,0.0876660771812822,0,25.2145797375069,32.5957503430381,10.5325664616225,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1997,0.00405952035186288,-6,1,4,0,NA,3,0,"NotElectionYear",52,NA,7,0.5,1,0,0,0,0,16.6666666666667,0.4410002,0.2835551,0.4201559,1639492424.38103,748.018547382557,NA,NA,NA,NA,7.97194371914818,NA,NA,8.05481001535319,0.0280574641980226,78.5477445206124,-1.72521,-13.1675999869408,NA,1.34187872251412,0,29.547376541425,38.9440652792923,14.5914627042462,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1998,0.210954453520146,5,0,0,0.583793044090271,NA,3,NA,"ElectionYear",52,NA,8,0.75,1,0,0,0,0,23.0769230769231,0.4363281,0.3982543,0.4262605,1893726437.35976,808.990834213603,NA,NA,100,NA,10.7303742402587,NA,NA,10.0563627482284,0.0380202750405611,71.8424531373195,-3.76228,6.71916024858705,NA,2.38524419941965,0,30.0271986904714,42.4688056381194,15.4807529567992,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,1999,0.265807756786443,5,1,4,0.583793044090271,NA,3,NA,"NotElectionYear",38.7999992370605,59.5,NA,0.75,1,0,0,0,0,28.5714285714286,0.5158671,0.4391884,0.4168342,1845482181.48539,840.856994730962,NA,NA,88.86057,NA,10.7499781434423,NA,NA,17.4478520156088,-0.017339641813417,70.5604195074133,-5.23242,-4.97782153345132,NA,2.66596992881286,0,35.2969541800562,55.4107761244779,16.4462030846258,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,2000,0.2751880995357,5,2,3,0.245535716414452,NA,3,NA,"NotElectionYear",38.7999992370605,59.5,NA,0.75,1,0,0,0,0,28.5714285714286,0.5093673,0.4445852,0.4565488,1911563665.39006,895.597714538812,14.3,17.5,100,NA,11.5475010947523,NA,NA,15.1757958812638,0.0209252774177615,73.9185677483324,-4.92114,-5.66481628396152,NA,2.32369974404887,0,35.3181540444397,52.8176496697524,16.4368246991707,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,2001,0.265730764037517,5,3,2,0.245535716414452,NA,3,NA,"NotElectionYear",38.7999992370605,59.5,NA,0.75,1,0,0,0,0,35.7142857142857,0.5191686,0.4797791,0.5860955,2118467913.37873,986.361482980811,8.8,24.4,100,NA,9.33487622516236,NA,NA,13.3677266580989,0.0230023494886175,71.6171966314838,-4.32049,0.423812050754149,NA,1.98124313023269,17.0349523691598,33.7794117853163,66.1633339428077,15.5599610329941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,2002,0.261557817993545,5,4,1,0.245535716414452,NA,3,NA,"NotElectionYear",38.7999992370605,59.5,NA,0.75,1,0,0,0,0,38.4615384615385,0.5095254,0.4488616,0.5856421,2376335048.39976,1121.17390296504,18.4,9.9,100,NA,7.37800125867569,NA,NA,13.2315095975938,-0.0172534592828607,75.9434195954309,-2.61249,-6.19382948093652,NA,9.257953761535,15.0976185046632,34.4435857456708,72.0306676094629,18.1360896518777,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,2003,0.310487650048824,5,5,0,0.245535716414452,NA,3,NA,"ElectionYear",38.7999992370605,59.5,NA,0.75,1,0,0,0,0,38.4615384615385,0.5281212,0.4392185,0.5791548,2807061008.69084,1283.21554273526,18.1,5.4,100,NA,5.55947834031446,NA,NA,12.3042926010747,0.00178122241893556,82.1876465514541,-0.739865922211696,-7.41392395142934,NA,14.3922771449994,13.0973284464332,31.2507992268085,71.0446974193158,17.8826558388405,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,2004,0.267119245313561,5,6,4,0.615300536155701,NA,3,NA,"NotElectionYear",49.5,67.5,NA,0.75,1,0,0,0,0,42.8571428571429,0.4156482,0.4203287,0.6698685,3576615240.41616,1422.40362390004,NA,NA,99.91947,0,6.68419872197076,0,NA,9.9053707537962,0.0384440849119686,75.0372101843166,-0.848435545377766,-1.44888478061808,NA,11.4633521483372,10.6645522193664,26.8591932714636,58.8924683929634,15.3150074581488,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,2005,0.265579168875515,5,7,3,0.615300536155701,NA,3,NA,"NotElectionYear",49.5,67.5,NA,0.75,1,0,0,0,0,50,0.4665466,0.428233,0.6771049,4900436758.50466,1625.39690429443,21.5,2,82.67579,3,8.78898074953512,0,-1.05529721448298,6.16596060495232,0.0271216577788387,72.0389254730378,-1.00431858662669,7.96198781207333,NA,6.07802966711251,9.09123047505555,18.8250159212645,40.1602366683849,13.6616483737291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,2006,0.151529231901018,5,8,2,0.615300536155701,NA,3,NA,"NotElectionYear",49.5,67.5,NA,0.75,1,0,0,0,0,64.2857142857143,0.4696274,0.4358701,0.6897093,6384457744.44765,1847.27305407998,22.9,2.4,78.2821,3,8.0640477509702,0,-1.83454957317026,4.63693256106924,-0.0093952430786306,62.6091930629355,-0.300422797422082,-10.1082053867572,NA,4.8063596358965,7.7710593422202,16.2466734297376,33.4610249689235,16.7894908220406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,2007,0.215784029269622,5,9,1,0.615300536155701,NA,3,NA,"NotElectionYear",49.5,67.5,NA,0.75,1,0,0,0,0,64.2857142857143,0.4466205,0.4353269,0.693112,9206277478.95229,2110.41500437207,22.5,2.4,73.94026,5,12.134288294191,13.5,-6.40436249122375,3.22550564741173,0.00195518764681515,58.3364583828816,-0.566883682178302,-4.71203025402055,NA,4.98670609320203,10.8474896860664,13.9297995626561,32.9895009893362,18.0212954474564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ARMENIA","AM",911,2008,0.112370477062417,5,10,0,0.613119781017303,NA,3,NA,"ElectionYear",49.5,67.5,NA,0.75,1,0,0,0,0,68.75,0.445753,0.390306,0.6887239,11662017844.8868,2265.424535936,23,4.3,66.22321,5,18.593273703715,24.4,-11.8577100412028,2.3177292608801,-0.00599928573450725,55.7028621156341,-0.542749555115262,2.56506335884419,NA,3.88313588628706,11.7690610514867,12.3962423932823,30.3661685919361,12.0630995677086,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
